plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3163,H,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1884,30581,0,1.95398,SAPPHIRE405X384,0,5026,40957,0,4.15261,VENUS500X384,0,4053,28406.5,0,2.63193,1698,1207,0,0
3163,I,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1858,29715.5,1.42133,1.54775,SAPPHIRE405X384,0,4609,36172,0.946775,3.82267,VENUS500X384,0,3551,26275,0,2.76816,1698,1207,0,0
3163,I,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2031,28366,1.5102,1.49342,SAPPHIRE405X384,0,4364,34695,0.926068,3.76391,VENUS500X384,0,3475,25133,0,2.60382,1698,1207,0,0
3163,I,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1812,27886,0,2.0504,SAPPHIRE405X384,0,4523,35626,0,4.23718,VENUS500X384,0,3436,25545.5,0,2.71764,1698,1207,0,0
3163,I,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2092,29476.5,1.62222,1.4355,SAPPHIRE405X384,0,4737,35672,0.943059,3.86889,VENUS500X384,0,3598,26552,0,2.78659,1698,1207,0,0
3163,J,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1862,30189.5,1.62222,1.35984,SAPPHIRE405X384,0,4643,35986,1.04547,3.84066,VENUS500X384,0,3462,26347,0,2.75715,1698,1207,0,0
3163,J,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1576,27256.5,0,2.01208,SAPPHIRE405X384,0,4381,34758.5,1.12712,3.47724,VENUS500X384,0,3446,24429,0,2.78545,1698,1207,0,0
3163,J,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1244,26127.5,0,1.70679,SAPPHIRE405X384,0,4515,34921,0.997234,3.78416,VENUS500X384,0,3387,23387.5,0,2.82186,1698,1207,0,0
3163,J,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1688,30115.5,0,1.90359,SAPPHIRE405X384,0,4663,36152,0.918334,3.8136,VENUS500X384,0,3566,25959,0,2.80379,1698,1207,0,0
3163,K,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1765,31042,0,2.05557,SAPPHIRE405X384,0,4972,40467.5,0,4.13082,VENUS500X384,0,3950,26699,0,2.84927,1698,1207,0,0
3163,K,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1737,28344.5,0,2.01406,SAPPHIRE405X384,0,4860,39818,1.02759,3.38569,VENUS500X384,0,3683,25034,0,2.54914,1698,1207,0,0
3163,K,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1780,28330.5,0,1.93806,SAPPHIRE405X384,0,4762,38639,1.01075,3.35212,VENUS500X384,0,3744,25729,0,2.5508,1698,1207,0,0
3163,K,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1809,29306.5,0,1.94904,SAPPHIRE405X384,0,4847,38586,0,4.12103,VENUS500X384,0,4001,27278,0,2.59239,1698,1207,0,0
3163,L,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1794,30675.5,0,1.9309,SAPPHIRE405X384,0,5053,38962,0.940919,3.83911,VENUS500X384,0,3844,26979,0,2.8194,1698,1207,0,0
3163,L,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1956,26854,0,2.2621,SAPPHIRE405X384,0,4747,38725,0.996251,3.40612,VENUS500X384,0,3712,24067,0,2.88319,1698,1207,0,0
3163,L,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1815,26896,0,2.29559,SAPPHIRE405X384,0,4768,38926,0.974919,3.34347,VENUS500X384,0,3711,24627,0,2.81355,1698,1207,0,0
3163,L,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2000,30292,0,2.01467,SAPPHIRE405X384,0,4922,38400,0.825481,3.59703,VENUS500X384,0,3929,26392.5,0,2.83119,1698,1207,0,0
3163,M,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1977,31760,1.62222,1.29066,SAPPHIRE405X384,0,4765,40579,0,4.03804,VENUS500X384,0,3768,28182.5,0,2.5235,1698,1207,0,0
3163,M,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2025,29457,0,2.08356,SAPPHIRE405X384,0,4683,39143.5,1.04905,3.35211,VENUS500X384,0,3619,25307,0,2.80159,1698,1207,0,0
3163,M,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1884,26166,0,2.19323,SAPPHIRE405X384,0,4801,37848.5,1.03245,3.47211,VENUS500X384,0,3798,24223,0,2.67414,1698,1207,0,0
3163,M,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1687,28814.5,0,1.85943,SAPPHIRE405X384,0,4800,38069.5,0.830445,3.71295,VENUS500X384,0,3810,26239,0,2.80541,1698,1207,0,0
3163,N,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1604,27939,0,1.90728,SAPPHIRE405X384,0,4586,38380,0,4.08097,VENUS500X384,0,3677,25615,0,2.57055,1698,1207,0,0
3163,N,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1626,27564,0,2.03855,SAPPHIRE405X384,0,4696,38933.5,1.06433,3.35035,VENUS500X384,0,3604,24363,0,2.84223,1698,1207,0,0
3163,N,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2115,30145.5,0,2.15198,SAPPHIRE405X384,0,4728,38337,0.761465,3.73528,VENUS500X384,0,3719,26627.5,0,2.55734,1698,1207,0,0
3163,N,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2148,33744,0,2.05496,SAPPHIRE405X384,0,4880,39950.5,0.826625,3.70681,VENUS500X384,0,3936,28630,0,2.81497,1698,1207,0,0
3163,O,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1836,32310,0,2.07151,SAPPHIRE405X384,0,4669,40559,0.720485,3.49709,VENUS500X384,0,3771,28183,0,2.56008,1698,1207,0,0
3163,O,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2119,30798.5,0,2.18922,SAPPHIRE405X384,0,4801,40308,0,4.06875,VENUS500X384,0,3904,27912,0,2.78606,1698,1207,0,0
3163,O,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2003,32917,0,2.01848,SAPPHIRE405X384,0,4737,40025,0.820962,3.68101,VENUS500X384,0,3743,27318,0,2.57619,1698,1207,0,0
3163,O,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2055,31632.5,0,1.98,SAPPHIRE405X384,0,4928,39696.5,0.932343,3.49514,VENUS500X384,0,3984,28250.5,0,2.82961,1698,1207,0,0
3163,P,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1786,34515.5,0,1.91547,SAPPHIRE405X384,0,4780,40905,0.804846,3.68966,VENUS500X384,0,3660,28524.5,0,2.53085,1698,1207,0,0
3163,P,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1813,32024,0,2.11969,SAPPHIRE405X384,0,4890,40932,0.897286,3.51086,VENUS500X384,0,3870,29641.5,0,2.59341,1698,1207,0,0
3163,P,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1783,31653,0,2.02896,SAPPHIRE405X384,0,4749,42450,0.766534,3.40921,VENUS500X384,0,3741,27930,0,2.76545,1698,1207,0,0
3163,P,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1922,31927,-0.0101098,1.91393,SAPPHIRE405X384,0,4863,41906,0.901055,3.33256,VENUS500X384,0,3988,28887.5,0,2.78075,1698,1207,0,0
3163,A,14,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1944,31538.5,-0.202764,1.82784,SAPPHIRE405X384,0,4909,41778.5,1.01204,3.26564,VENUS500X384,0,3910,26412.5,0,2.82169,1698,1207,5,1
3163,A,15,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2236,32434,0,2.12721,SAPPHIRE405X384,0,5045,42165,0.896073,3.64557,VENUS500X384,0,4017,26964,0,2.87825,1698,1207,12.5,2.5
3163,A,16,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2345,31664,1.62222,1.46484,SAPPHIRE405X384,0,4882,41041,0,4.26407,VENUS500X384,0,4100,27044,0,2.899,1698,1207,25,5
3163,A,17,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2075,31380.5,0,2.06107,SAPPHIRE405X384,0,4755,39044.5,1.03438,3.37779,VENUS500X384,0,4253,26064,0,3.02955,1698,1207,50,10
3163,A,18,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2080,29342.5,0,2.15811,SAPPHIRE405X384,0,4907,35161.5,0.776908,4.21544,VENUS500X384,0,4787,23416,0,3.48792,1698,1207,100,20
3163,C,12,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1847,28375,0,1.94538,SAPPHIRE405X384,0,4820,39070.5,0.989616,3.44274,VENUS500X384,0,3904,24978,0,2.89758,1698,1207,5,1
3163,C,13,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1897,29283.5,0,1.98518,SAPPHIRE405X384,0,4673,39124,0.97889,3.3756,VENUS500X384,0,3839,24980,0,2.91105,1698,1207,12.5,2.5
3163,C,14,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2107,27949,0,2.06095,SAPPHIRE405X384,0,4842,38446,0.997691,3.49468,VENUS500X384,0,4021,24196.5,0,2.80245,1698,1207,25,5
3163,C,15,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2088,27743,0,2.11637,SAPPHIRE405X384,0,4736,35981,0.905686,3.62951,VENUS500X384,0,4195,23693,0,2.91598,1698,1207,50,10
3163,C,16,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1840,26183,0,2.16219,SAPPHIRE405X384,0,4797,32712,0,4.70696,VENUS500X384,0,4568,21076,0,3.58258,1698,1207,100,20
3163,E,10,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1796,28214,0,1.88175,SAPPHIRE405X384,0,4960,40412.5,0,4.03247,VENUS500X384,0,3945,25914,0,2.83166,1698,1207,5,1
3163,E,11,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2005,26575.5,0,2.07866,SAPPHIRE405X384,0,4812,38805.5,0.852833,3.47397,VENUS500X384,0,3928,23656,0,2.66312,1698,1207,12.5,2.5
3163,E,12,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2190,27447.5,0,2.29499,SAPPHIRE405X384,0,5058,39660,0,4.18879,VENUS500X384,0,4026,23277,0,2.74285,1698,1207,25,5
3163,E,13,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1945,28019.5,0,1.97096,SAPPHIRE405X384,0,4972,39022,0,4.25638,VENUS500X384,0,4246,24088,0,2.91144,1698,1207,50,10
3163,E,14,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2261,26436,0,2.3715,SAPPHIRE405X384,0,4722,33152,0,4.59596,VENUS500X384,0,4645,21161,0,3.62606,1698,1207,100,20
3163,G,8,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2057,30061,1.54794,1.41206,SAPPHIRE405X384,0,4732,39613,1.01666,3.3373,VENUS500X384,0,3772,25681,0,2.81516,1698,1207,5,1
3163,G,9,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1912,27989.5,0,1.9816,SAPPHIRE405X384,0,4875,39411,0,4.1503,VENUS500X384,0,3848,24314,0,2.91508,1698,1207,12.5,2.5
3163,G,10,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1588,28534.5,0,1.78672,SAPPHIRE405X384,0,4829,38302,0,4.19545,VENUS500X384,0,3935,24484,0,2.94508,1698,1207,25,5
3163,G,11,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1774,27800,0,2.13152,SAPPHIRE405X384,0,4780,37228.5,1.02933,3.52687,VENUS500X384,0,4138,24333.5,0,3.07075,1698,1207,50,10
3163,G,12,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1878,24995.5,0,2.34812,SAPPHIRE405X384,0,4759,32740,0.844769,4.3023,VENUS500X384,0,4526,20296,0,3.67679,1698,1207,100,20
3163,I,6,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1510,28346.5,0,1.98798,SAPPHIRE405X384,0,4478,35423.5,0.98333,3.72491,VENUS500X384,0,3536,25833,0,2.58653,1698,1207,5,1
3163,I,7,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1703,30120.5,0,2.17421,SAPPHIRE405X384,0,4512,36162,1.06088,3.69146,VENUS500X384,0,3536,25664,0,2.81932,1698,1207,12.5,2.5
3163,I,8,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1712,28809,1.56622,1.3579,SAPPHIRE405X384,0,4426,35358.5,0,4.32053,VENUS500X384,0,3634,25465,0,2.86789,1698,1207,25,5
3163,I,9,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1599,28154,0,2.04708,SAPPHIRE405X384,0,4459,33274.5,1.02532,3.94426,VENUS500X384,0,3859,23865,0,3.14339,1698,1207,50,10
3163,I,10,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,1796,27404,0,2.55434,SAPPHIRE405X384,0,4356,28551.5,0.98579,4.651,VENUS500X384,0,4243,20312,0.863863,3.33586,1698,1207,100,20
3163,K,4,SM_JHU-2766,20516,"DAUNORUBICIN, Daunorubicin Hydrochloride",COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)=O,CHERRY580X384,0,2096,29158,0,2.10515,SAPPHIRE405X384,0,4885,39312.5,0.923765,3.47094,VENUS500X384,0,3921,25319,0,2.6465,1698,1207,5,1
