id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus,Label
21416,1890.00000,28508.25000,0.00000,1.93773,4827.00000,38772.00000,0.84254,3.62173,3828.50000,25198.25000,0.00000,2.62311,0.00000,0.00075,0.00085,0.96191,0.98006,0.95819,0.00000,0.01649,0.00000,0.97834,0.97251,0.95907,Inactive
21416,1810.00000,28051.50000,0.00000,1.99932,4811.50000,38994.00000,0.91999,3.68298,3844.50000,25368.25000,0.00000,2.79330,-0.00289,0.00030,0.00157,0.94830,0.98692,0.96509,0.00000,0.09394,0.00000,1.00944,0.98895,1.02129,Inactive
21416,1905.50000,28505.25000,0.00000,1.95863,4920.50000,39504.25000,0.95138,3.60080,3845.50000,25975.00000,0.00000,2.64227,0.00056,0.00345,0.00161,0.96124,0.99851,0.99225,0.00000,0.12533,0.00000,0.98890,0.96689,0.96608,Inactive
20843,2131.50000,27437.50000,0.00000,1.96799,4792.00000,37956.00000,0.00000,3.79132,4095.50000,25245.00000,0.00000,2.58491,0.00125,-0.00213,0.00213,0.94268,0.98077,0.96918,0.00000,0.00000,0.00000,0.97825,1.00378,0.99818,Inactive
20843,2136.00000,27524.75000,0.00000,1.99494,4865.50000,38428.50000,0.00000,3.90385,4007.50000,25042.25000,0.00000,2.57688,0.00142,0.00004,-0.00190,0.94576,0.99257,0.96392,0.00000,0.00000,0.00000,0.99164,1.03358,0.99508,Inactive
20843,2131.50000,28246.75000,0.00000,1.98983,4721.50000,38626.25000,0.00000,3.71397,3990.00000,25451.75000,0.00000,2.57477,0.00125,-0.00421,-0.00270,0.97283,1.00268,0.98349,0.00000,0.00000,0.00000,0.98911,0.98330,0.99426,Inactive
20843,2193.50000,28887.50000,0.00000,2.08174,4815.00000,38090.75000,0.37651,3.58665,3993.50000,26003.25000,0.00000,2.57374,0.00356,-0.00145,-0.00254,0.99438,0.98407,1.00860,0.00000,0.37651,0.00000,1.03480,0.94959,0.99387,Inactive
20843,2071.50000,28459.00000,0.00000,1.97570,4940.50000,38510.50000,0.00000,3.83672,4081.50000,26203.00000,0.00000,2.62025,-0.00099,0.00226,0.00149,0.98297,0.99278,1.01372,0.00000,0.00000,0.00000,0.98208,1.01580,1.01183,Inactive
21716,2145.50000,28258.00000,0.00000,1.98239,4845.00000,38913.25000,0.39512,3.65087,4082.50000,25666.50000,0.00000,2.61290,0.00177,-0.00056,0.00154,0.97272,1.00751,0.98909,0.00000,0.39512,0.00000,0.98541,0.96660,1.00899,Inactive
21716,2118.00000,27819.50000,0.00000,2.11755,4904.00000,38694.75000,0.75803,3.47652,4148.00000,25463.25000,0.00000,2.61530,0.00075,0.00118,0.00454,0.95741,0.99931,0.97678,0.00000,0.75803,0.00000,1.05259,0.92044,1.00991,Inactive
21716,2046.00000,28064.75000,0.00000,1.97699,4885.00000,39153.25000,0.00000,3.88988,4095.00000,25323.00000,0.00000,2.60484,-0.00194,0.00062,0.00211,0.96923,1.01343,0.97278,0.00000,0.00000,0.00000,0.98272,1.02988,1.00588,Inactive
21716,2072.50000,28026.00000,0.00000,2.03008,4860.00000,39174.00000,0.00000,3.74048,4066.00000,25783.50000,0.00000,2.58397,-0.00095,-0.00012,0.00078,0.96680,1.01478,0.99521,0.00000,0.00000,0.00000,1.00911,0.99032,0.99781,Inactive
21716,2148.00000,28290.75000,0.00000,2.05245,4853.00000,38259.00000,0.00000,3.79640,4079.00000,25424.50000,0.00000,2.59602,0.00186,-0.00033,0.00137,0.97385,0.98793,0.97816,0.00000,0.00000,0.00000,1.02023,1.00513,1.00247,Inactive
20770,2870.00000,27624.75000,0.00000,2.04747,5535.00000,39822.25000,0.00000,3.69097,5396.00000,24779.75000,0.00000,2.78611,0.00039,-0.00276,-0.00092,0.96421,0.99435,0.94298,0.00000,0.00000,0.00000,0.97934,0.98504,0.99752,Inactive
20770,2918.50000,28260.75000,0.00000,2.10299,5560.00000,39509.75000,0.00000,3.71817,5356.50000,25114.00000,0.00000,2.75453,0.00228,-0.00203,-0.00285,0.98710,0.98456,0.96117,0.00000,0.00000,0.00000,1.00590,0.99230,0.98621,Inactive
20770,2816.50000,27524.00000,0.00000,2.05212,5662.00000,38919.50000,0.00000,3.70173,5411.50000,24065.50000,0.00000,2.79566,-0.00169,0.00093,-0.00017,0.96237,0.96449,0.90748,0.00000,0.00000,0.00000,0.98157,0.98791,1.00094,Inactive
20770,2973.50000,28534.75000,0.00000,2.02851,5596.50000,38499.25000,0.00000,3.69256,5425.50000,23226.50000,0.00000,2.77513,0.00442,-0.00097,0.00051,0.99563,0.95420,0.86599,0.00000,0.00000,0.00000,0.97027,0.98546,0.99359,Inactive
20770,2877.50000,30405.50000,0.00000,2.02273,5663.50000,37593.75000,0.00000,3.71014,5439.00000,22592.50000,0.00000,2.78308,0.00068,0.00097,0.00117,1.07223,0.92600,0.83449,0.00000,0.00000,0.00000,0.96751,0.99016,0.99644,Inactive
20912,2933.50000,28381.75000,0.00000,2.07375,5647.00000,39936.00000,0.00000,3.76603,5419.00000,25348.75000,0.00000,2.77920,0.00286,0.00049,0.00019,0.99123,0.99440,0.96955,0.00000,0.00000,0.00000,0.99191,1.00507,0.99505,Inactive
20912,2799.50000,28645.75000,0.00000,2.07737,5649.50000,40567.50000,0.00000,3.73987,5396.50000,25635.00000,0.00000,2.77796,-0.00236,0.00057,-0.00090,1.00673,1.01264,0.98457,0.00000,0.00000,0.00000,0.99365,0.99809,0.99460,Inactive
20912,2993.50000,28296.25000,0.00000,2.14974,5638.00000,40867.50000,0.00000,3.71728,5396.00000,25402.25000,0.00000,2.78628,0.00520,0.00023,-0.00092,0.98556,1.02168,0.97327,0.00000,0.00000,0.00000,1.02826,0.99206,0.99758,Inactive
20912,2853.50000,28064.25000,0.00000,1.98894,5625.00000,39810.00000,0.00000,3.74523,5430.50000,25113.75000,0.00000,2.79019,-0.00025,-0.00015,0.00075,0.98198,0.99139,0.95755,0.00000,0.00000,0.00000,0.95135,0.99952,0.99898,Inactive
20912,2899.50000,28288.75000,0.00000,2.04790,5583.00000,39583.25000,0.00000,3.74268,5342.00000,25057.25000,0.00000,2.78396,0.00154,-0.00136,-0.00355,0.98893,0.98603,0.95911,0.00000,0.00000,0.00000,0.97955,0.99884,0.99675,Inactive
21521,3421.00000,28835.25000,0.00000,2.05895,6002.00000,40059.25000,0.00000,3.59129,6119.00000,25817.75000,0.00000,2.83399,0.00254,-0.00068,-0.00560,1.00785,0.98293,1.00230,0.00000,0.00000,0.00000,0.98817,1.01767,0.98759,Inactive
21521,3538.50000,27843.25000,0.00000,2.03800,6035.50000,39688.25000,0.00000,3.58938,6332.00000,25144.25000,0.00000,2.72324,0.00720,0.00029,0.00524,0.96385,0.97125,0.95720,0.00000,0.00000,0.00000,0.97812,1.01712,0.94899,Inactive
21521,3476.50000,28282.50000,0.00000,1.99405,6105.00000,39858.75000,0.00000,3.63864,6266.50000,24746.75000,0.00000,2.73565,0.00474,0.00229,0.00191,0.98373,0.97417,0.94030,0.00000,0.00000,0.00000,0.95702,1.03108,0.95332,Inactive
21521,3562.00000,28530.00000,0.00000,2.26015,6079.00000,39971.50000,0.00000,3.63929,6259.50000,24573.00000,0.00000,2.86559,0.00813,0.00154,0.00155,0.99016,0.97817,0.93182,0.00000,0.00000,0.00000,1.08473,1.03127,0.99860,Inactive
21521,3207.00000,27932.00000,0.00000,1.97550,6116.00000,39670.00000,0.00000,3.60968,6309.50000,25003.00000,0.00000,2.71924,-0.00595,0.00261,0.00410,0.98052,0.96840,0.95115,0.00000,0.00000,0.00000,0.94812,1.02288,0.94760,Inactive
20248,7793.00000,20671.75000,0.00000,4.30141,6979.00000,40373.50000,0.00000,3.31308,12844.00000,22546.75000,0.00000,6.08094,-0.00176,-0.00403,-0.01464,0.98330,0.97237,0.86094,0.00000,0.00000,0.00000,1.11711,0.97808,1.07860,Inactive
20248,7870.50000,21366.75000,0.00000,3.93497,7093.50000,40856.00000,0.00000,3.30929,12880.50000,22561.00000,0.00000,5.84882,0.00416,-0.00070,-0.01140,1.03044,0.98309,0.85896,0.00000,0.00000,0.00000,1.02194,0.97696,1.03743,Inactive
20248,7656.00000,21363.00000,0.00000,3.71135,7031.00000,40040.00000,0.00000,3.24701,12715.00000,21259.25000,0.00000,4.88865,-0.01222,-0.00252,-0.02609,1.04654,0.96115,0.75814,0.00000,0.00000,0.00000,0.96386,0.95858,0.86712,Inactive
20248,7416.50000,20298.75000,0.00000,3.56978,6937.50000,37522.50000,0.00000,3.25115,12838.50000,19977.50000,0.00000,4.21061,-0.03050,-0.00524,-0.01513,0.98357,0.89057,0.63345,0.00000,0.00000,0.00000,0.92710,0.95980,0.74685,Inactive
20248,7966.50000,13742.00000,0.00000,3.30514,7064.00000,29218.00000,0.00000,2.99590,13118.50000,13200.50000,0.00000,10000000.00000,0.01149,-0.00156,0.00972,0.44096,0.64508,0.00728,0.00000,0.00000,0.00000,0.85837,0.88444,1773739.95731,Inactive
20484,8051.50000,21557.00000,0.00000,4.19725,7244.00000,43023.00000,0.00000,3.45800,13272.50000,24903.00000,0.00000,5.96517,0.01798,0.00368,0.02338,1.03115,1.04181,1.03199,0.00000,0.00000,0.00000,1.09005,1.02086,1.05807,Inactive
20484,7796.50000,21602.00000,0.00000,4.06686,7099.50000,41690.50000,0.00000,3.39308,12948.00000,24690.75000,0.00000,5.44535,-0.00149,-0.00052,-0.00541,1.05406,1.00721,1.04195,0.00000,0.00000,0.00000,1.05619,1.00170,0.96586,Inactive
20484,7921.50000,20883.00000,0.00000,4.42600,7176.00000,41069.75000,0.00000,3.50819,13103.00000,24246.00000,0.00000,6.13060,0.00805,0.00170,0.00834,0.98962,0.98691,0.98873,0.00000,0.00000,0.00000,1.14946,1.03568,1.08741,Inactive
20484,8102.00000,20618.50000,0.00000,4.23919,7145.50000,41098.00000,0.00000,3.52345,13167.50000,23774.25000,0.00000,6.00846,0.02184,0.00082,0.01406,0.95564,0.98862,0.94115,0.00000,0.00000,0.00000,1.10095,1.04019,1.06574,Inactive
20484,8120.50000,21009.75000,0.00000,4.57720,7156.50000,42115.00000,0.00000,3.35648,13160.00000,24521.50000,0.00000,5.64948,0.02325,0.00114,0.01340,0.98410,1.01791,1.00812,0.00000,0.00000,0.00000,1.18873,0.99089,1.00207,Inactive
21658,7914.00000,21543.50000,0.00000,3.51317,7044.00000,41971.25000,0.00000,3.46468,12898.50000,24832.25000,0.00000,5.03396,0.00748,-0.00214,-0.00980,1.04062,1.01700,1.05890,0.00000,0.00000,0.00000,0.91239,1.02284,0.89289,Inactive
21658,8172.00000,20984.50000,0.00000,4.28919,7189.00000,40862.00000,0.00000,3.37949,13322.50000,24188.75000,0.00000,5.64099,0.02718,0.00208,0.02782,0.97824,0.98048,0.96417,0.00000,0.00000,0.00000,1.11393,0.99769,1.00056,Inactive
21658,8284.00000,23140.00000,0.00000,4.10690,7111.00000,40191.25000,0.00000,3.29521,13127.50000,25310.00000,0.00000,4.94835,0.03573,-0.00019,0.01051,1.13426,0.96322,1.08097,0.00000,0.00000,0.00000,1.06659,0.97280,0.87771,Inactive
21658,7830.00000,25127.50000,0.00000,3.05626,7068.50000,40316.75000,0.00000,3.32019,13067.50000,26991.00000,0.00000,3.92090,0.00107,-0.00143,0.00519,1.32067,0.96812,1.23545,0.00000,0.00000,0.00000,0.79373,0.98018,0.69547,Inactive
21658,7609.00000,32439.50000,0.00000,3.38089,6499.00000,40063.50000,0.00000,4.18541,12278.00000,32327.50000,0.00000,4.55899,-0.01580,-0.01801,-0.06486,1.89582,0.97732,1.77902,0.00000,0.00000,0.00000,0.87804,1.23561,0.80865,Inactive
516,1466.50000,43612.90000,1.49124,2.04718,1682.00000,13568.30000,2.93390,4.10645,1344.50000,12364.10000,1.48034,2.75186,-0.00220,-0.00379,-0.00614,1.07196,0.83507,1.03346,0.09199,0.55638,0.00845,0.99533,1.03034,0.96758,Inactive
978,1888.00000,44324.50000,2.16793,1.89242,1736.00000,13208.20000,2.90666,4.38710,1435.00000,12016.00000,1.46845,2.88368,0.00852,0.00000,0.00234,1.07933,0.80598,0.99233,0.76868,0.52914,-0.00344,0.92009,1.10075,1.01393,Inactive
17412,1595.00000,38667.20000,1.49346,2.11241,1717.00000,15663.40000,2.42768,3.98987,1401.50000,11928.50000,1.43813,2.88434,0.00107,-0.00133,-0.00080,0.94290,0.97980,0.98726,0.09421,0.05016,-0.03376,1.02705,1.00109,1.01416,Inactive
17414,1548.00000,39070.40000,1.48087,2.06147,1706.50000,15485.70000,2.41843,4.06711,1396.50000,11693.40000,1.43333,2.95174,-0.00013,-0.00207,-0.00127,0.95435,0.96806,0.96568,0.08162,0.04091,-0.03856,1.00228,1.02047,1.03786,Inactive
20007,1596.00000,39372.60000,1.51686,2.10591,1655.00000,16023.10000,2.20265,3.91590,1314.50000,11696.60000,1.45695,2.71355,0.00109,-0.00569,-0.00896,0.96081,1.00943,0.97367,0.11761,-0.17487,-0.01494,1.02389,0.98253,0.95411,Inactive
20013,1305.00000,39559.30000,0.98625,2.12508,1604.00000,14885.80000,2.51380,3.89750,1295.50000,11393.70000,1.50032,2.75027,-0.00631,-0.00927,-0.01074,0.97296,0.93311,0.94705,-0.41300,0.13628,0.02843,1.03321,0.97791,0.96702,Inactive
20023,1844.00000,40051.50000,1.79049,2.13243,1674.00000,16019.60000,2.26789,3.95616,1369.00000,12248.00000,1.42359,2.83903,0.00740,-0.00436,-0.00385,0.97177,1.00785,1.02028,0.39124,-0.10963,-0.04830,1.03678,0.99263,0.99823,Inactive
20035,1723.00000,20959.40000,1.50720,2.90824,1693.50000,4080.80000,1.60424,10.31320,1327.00000,5051.43000,0.46427,5.22638,0.00432,-0.00299,-0.00778,0.48926,0.16772,0.34929,0.10795,-0.77328,-1.00762,1.41398,2.58765,1.83765,Inactive
20036,1614.00000,39183.60000,1.73362,2.02161,1814.00000,15149.50000,2.87252,3.91906,1366.50000,11515.20000,1.45859,2.86929,0.00155,0.00548,-0.00408,0.95555,0.93688,0.95179,0.33437,0.49500,-0.01330,0.98290,0.98332,1.00887,Inactive
20038,1452.50000,37539.70000,1.29347,2.02735,1695.00000,15426.00000,2.37829,3.86712,1352.00000,11087.10000,1.44934,2.76790,-0.00256,-0.00288,-0.00544,0.91785,0.96467,0.91300,-0.10578,0.00077,-0.02255,0.98569,0.97029,0.97322,Inactive
20039,1641.00000,137692.00000,1.97456,2.06568,19025.00000,31544.80000,10.58100,13.02370,2843.50000,37052.40000,3.32537,3.26454,0.00224,1.21464,0.13444,3.46033,0.87958,3.20825,0.57531,8.20348,1.85348,1.00433,3.26774,1.14784,Inactive
20041,1420.00000,40320.90000,1.30993,1.96828,1642.50000,15760.50000,2.20720,3.95263,1325.00000,11997.00000,1.26986,2.81321,-0.00338,-0.00657,-0.00797,0.98941,0.99186,1.00086,-0.08932,-0.17032,-0.20203,0.95697,0.99174,0.98915,Inactive
20051,1603.00000,40259.90000,1.23328,2.05679,1714.00000,16686.00000,2.23019,3.81060,1352.50000,11619.50000,1.13908,2.88864,0.00127,-0.00155,-0.00539,0.98320,1.05186,0.96288,-0.16597,-0.14733,-0.33281,1.00000,0.95611,1.01567,Inactive
20053,1444.00000,41886.10000,1.44578,2.04888,1675.00000,15818.60000,2.31216,4.01385,1302.00000,12730.30000,1.35033,2.78757,-0.00277,-0.00429,-0.01013,1.02861,0.99366,1.07179,0.04653,-0.06536,-0.12156,0.99616,1.00710,0.98014,Inactive
20054,1323.00000,38576.80000,1.28065,1.94276,1696.00000,16633.90000,2.34454,3.89147,1340.50000,11833.30000,1.16546,2.87744,-0.00585,-0.00281,-0.00652,0.94752,1.04946,0.98406,-0.11860,-0.03298,-0.30643,0.94456,0.97640,1.01174,Inactive
20076,1560.00000,38863.30000,1.34532,1.93304,1730.00000,15442.20000,2.26189,4.04554,1428.50000,11831.60000,1.53749,2.81249,0.00018,-0.00042,0.00174,0.94878,0.96335,0.97564,-0.05393,-0.11563,0.06560,0.93984,1.01505,0.98890,Inactive
20078,1696.00000,36746.20000,1.48313,2.01620,1683.50000,15220.50000,2.25972,4.00300,1371.00000,10854.70000,1.45376,2.81599,0.00364,-0.00369,-0.00366,0.89147,0.95104,0.88942,0.08388,-0.11780,-0.01813,0.98027,1.00438,0.99013,Inactive
20101,1345.00000,40712.50000,1.90594,1.82319,1649.00000,15509.20000,2.38970,3.99125,1271.00000,12168.70000,1.30394,2.85301,-0.00529,-0.00611,-0.01304,1.00128,0.97375,1.02203,0.50669,0.01218,-0.16795,0.88643,1.00143,1.00315,Inactive
20106,1534.50000,40524.70000,1.15193,2.19570,1679.50000,16148.70000,2.26252,3.83430,1314.50000,11536.70000,1.42447,2.78552,-0.00047,-0.00397,-0.00896,0.99168,1.01653,0.95868,-0.24732,-0.11500,-0.04742,1.06754,0.96205,0.97942,Inactive
20108,1397.00000,38403.80000,1.14091,2.10137,1688.00000,15458.50000,2.24411,4.04545,1325.00000,11314.90000,1.47138,2.75541,-0.00397,-0.00337,-0.00797,0.94123,0.96744,0.93689,-0.25834,-0.13341,-0.00051,1.02168,1.01503,0.96883,Inactive
20111,1520.00000,43571.60000,1.24794,2.17136,1658.50000,16135.60000,2.23641,3.97640,1302.00000,12583.90000,1.43468,2.72902,-0.00084,-0.00544,-0.01013,1.06954,1.01709,1.05806,-0.15131,-0.14111,-0.03721,1.05571,0.99771,0.95955,Inactive
20113,1653.50000,40004.70000,1.33434,2.09166,1701.00000,16340.80000,2.23209,3.99116,1466.00000,12159.40000,1.59236,2.75630,0.00256,-0.00246,0.00525,0.97543,1.02852,1.00287,-0.06491,-0.14543,0.12047,1.01696,1.00141,0.96914,Inactive
20119,1616.00000,37279.10000,1.66219,2.01393,1701.00000,15064.30000,2.48279,3.90251,1343.00000,11472.50000,1.56037,2.67311,0.00160,-0.00246,-0.00628,0.90706,0.93884,0.94998,0.26294,0.10527,0.08848,0.97917,0.97917,0.93989,Inactive
20122,1541.50000,35829.80000,1.32857,2.08494,1738.00000,15304.50000,2.14812,4.10780,1349.00000,11024.50000,1.41120,2.77949,-0.00029,0.00014,-0.00572,0.87209,0.95311,0.90741,-0.07068,-0.22940,-0.06069,1.01369,1.03068,0.97730,Inactive
20141,1423.50000,35468.80000,1.11610,2.13386,1643.00000,15049.20000,2.37572,3.91207,1443.00000,10920.20000,1.67182,2.84021,-0.00329,-0.00653,0.00309,0.86591,0.94185,0.88881,-0.28315,-0.00180,0.19993,1.03748,0.98157,0.99865,Inactive
20143,1578.00000,38884.50000,1.84389,1.97940,1700.00000,15804.70000,2.35512,3.96376,1381.50000,11615.70000,1.54585,2.76193,0.00064,-0.00253,-0.00267,0.94886,0.99092,0.95980,0.44464,-0.02240,0.07396,0.96238,0.99454,0.97112,Inactive
20162,1547.00000,37307.00000,1.15650,2.13230,1723.50000,15634.80000,2.39924,3.81162,1375.00000,11108.00000,1.50600,2.76073,-0.00015,-0.00088,-0.00328,0.90952,0.97734,0.91280,-0.24275,0.02172,0.03411,1.03672,0.95636,0.97070,Inactive
20169,1741.00000,40550.70000,1.73409,2.12502,1657.00000,15178.30000,2.42113,4.00668,1295.00000,11334.60000,1.41182,2.84979,0.00478,-0.00555,-0.01079,0.98709,0.94994,0.94155,0.33484,0.04361,-0.06007,1.03318,1.00530,1.00201,Inactive
20174,1518.00000,39247.50000,1.33251,2.18048,1616.00000,15020.10000,2.39864,3.90911,1289.00000,11590.90000,1.45623,2.75945,-0.00089,-0.00843,-0.01135,0.95962,0.94170,0.96615,-0.06674,0.02112,-0.01566,1.06014,0.98082,0.97025,Inactive
20175,1348.00000,39593.10000,1.19026,2.11198,1596.50000,15257.40000,2.50725,3.77186,1286.00000,12120.50000,1.39964,2.77479,-0.00521,-0.00980,-0.01163,0.97273,0.95974,1.01610,-0.20899,0.12973,-0.07225,1.02684,0.94639,0.97564,Inactive
20206,1682.00000,37603.40000,1.80212,2.01890,1703.00000,15133.40000,2.53427,3.96004,1307.00000,10826.80000,1.41317,2.76342,0.00328,-0.00232,-0.00966,0.91363,0.94355,0.89280,0.40287,0.15675,-0.05872,0.98158,0.99360,0.97165,Inactive
20214,1659.50000,43288.00000,1.00527,2.18129,1820.00000,16739.50000,2.05873,4.12351,1411.00000,12421.30000,1.18188,2.86416,0.00271,0.00590,0.00009,1.05878,1.04817,1.03259,-0.39398,-0.31879,-0.29001,1.06054,1.03462,1.00707,Inactive
20216,1595.50000,40093.50000,1.83093,2.16498,1676.00000,15027.70000,2.92677,4.03969,1318.50000,11951.20000,2.02650,2.78477,0.00108,-0.00422,-0.00858,0.97916,0.93802,0.99718,0.43168,0.54925,0.55461,1.05261,1.01359,0.97915,Inactive
20216,1635.00000,39220.00000,1.91537,2.24675,1680.00000,15063.30000,3.06941,3.95041,1351.00000,11921.10000,2.09909,2.80758,0.00209,-0.00393,-0.00553,0.95594,0.94024,0.99131,0.51612,0.69189,0.62720,1.09236,0.99119,0.98717,Inactive
20245,1674.50000,49777.00000,1.60024,2.12304,1662.00000,15760.20000,2.89393,3.75710,1357.00000,12254.90000,1.41602,2.90435,0.00309,-0.00520,-0.00497,1.22344,0.99047,1.02205,0.20099,0.51641,-0.05587,1.03222,0.94268,1.02120,Inactive
20260,1280.00000,38751.90000,1.08621,2.06600,1695.50000,15281.60000,2.66945,3.94689,1420.00000,11498.70000,1.60954,2.90552,-0.00694,-0.00285,0.00094,0.95306,0.95449,0.94522,-0.31304,0.29193,0.13765,1.00448,0.99030,1.02161,Inactive
20316,1575.00000,39970.50000,1.62315,2.05506,1697.00000,15447.50000,2.49605,3.86120,1412.00000,11677.50000,1.60339,2.91452,0.00056,-0.00274,0.00019,0.97655,0.96604,0.96274,0.22390,0.11853,0.13150,0.99916,0.96880,1.02477,Inactive
20329,1451.00000,37939.00000,1.05413,2.22442,1645.00000,15051.60000,2.37273,3.96329,1330.50000,11584.50000,1.51933,2.75840,-0.00259,-0.00639,-0.00746,0.92804,0.94188,0.96166,-0.34512,-0.00479,0.04744,1.08151,0.99442,0.96988,Inactive
20330,1401.00000,36815.40000,1.48631,2.00319,1681.00000,15482.90000,2.39494,3.89939,1381.00000,11291.20000,1.47483,2.83581,-0.00387,-0.00386,-0.00272,0.90073,0.96965,0.92942,0.08706,0.01742,0.00294,0.97394,0.97838,0.99710,Inactive
20337,1712.00000,37485.60000,1.84515,2.11619,1617.00000,15144.60000,2.17241,4.02140,1324.50000,11415.20000,1.45887,2.85196,0.00404,-0.00836,-0.00802,0.90987,0.95038,0.94635,0.44590,-0.20511,-0.01302,1.02888,1.00900,1.00278,Inactive
20338,1692.00000,42152.70000,1.12326,2.20079,1766.00000,16881.60000,2.31657,3.95462,1484.00000,12148.10000,1.69107,2.78017,0.00354,0.00211,0.00694,1.02908,1.06194,1.00012,-0.27599,-0.06095,0.21918,1.07002,0.99224,0.97754,Inactive
20347,1757.00000,39503.00000,2.11450,1.84978,1788.00000,17080.90000,2.17591,4.04309,1416.50000,11902.90000,1.43275,2.81776,0.00519,0.00365,0.00061,0.96004,1.07440,0.98346,0.71525,-0.20161,-0.03914,0.89936,1.01444,0.99075,Inactive
20354,1455.00000,39436.90000,1.58830,1.92110,1659.00000,15151.90000,2.40218,3.95877,1279.50000,11362.60000,1.43328,2.74515,-0.00249,-0.00541,-0.01224,0.96604,0.94794,0.94563,0.18905,0.02466,-0.03861,0.93403,0.99328,0.96522,Inactive
20355,1482.00000,38094.90000,1.77126,1.84492,1668.00000,15360.60000,2.34281,3.83385,1453.00000,11550.30000,1.64467,2.78456,-0.00181,-0.00478,0.00403,0.93122,0.96197,0.94697,0.37201,-0.03471,0.17278,0.89699,0.96194,0.97908,Inactive
20358,1571.50000,45015.60000,1.48305,2.19431,1627.50000,14868.60000,2.03111,4.30236,1335.00000,12984.30000,1.31940,3.01392,0.00047,-0.00762,-0.00703,1.10496,0.93025,1.09252,0.08380,-0.34641,-0.15249,1.06687,1.07949,1.05972,Inactive
