plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3719,M,14,201000000000,510,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O,CHERRY580X384,0,658,20860.5,1.04781,2.12195,SAPPHIRE405X384,0,2599,48803.5,3.16363,3.10242,VENUS500X384,0,1045,10951.5,1.86001,2.72999,2273,1704,2.5,0.5
3719,M,15,201000000000,510,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O,CHERRY580X384,0,647,21625,1.74722,1.87077,SAPPHIRE405X384,0,2563,48580,3.23182,3.08158,VENUS500X384,0,1048,10891,1.54094,2.99265,2273,1704,5,1
3719,M,16,201000000000,510,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O,CHERRY580X384,0,713,22276,1.36045,2.06394,SAPPHIRE405X384,0,2637,47501,3.38962,3.05972,VENUS500X384,0,1054,11067,1.65476,2.93735,2273,1704,12.5,2.5
3719,M,17,201000000000,510,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O,CHERRY580X384,0,700,22992,1.66545,1.9846,SAPPHIRE405X384,0,2656,47001,3.35332,3.08384,VENUS500X384,0,1110,11488,1.64881,3.00931,2273,1704,25,5
3719,M,18,201000000000,510,Methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O,CHERRY580X384,0,596,22494,1.16062,1.9859,SAPPHIRE405X384,0,2520,45506,3.27143,3.00167,VENUS500X384,0,1048,10936,1.9465,2.69049,2273,1704,50,10
3719,D,1,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,809,26521.5,1.54173,2.06149,SAPPHIRE405X384,0,2736,54673.5,3.27546,3.20393,VENUS500X384,0,1058,13059,1.40182,2.96034,2273,1704,12.5,2.5
3719,D,2,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,716,25673,1.59925,1.92964,SAPPHIRE405X384,0,2684,51484,3.25283,3.26821,VENUS500X384,0,1094,12136,1.73615,2.94511,2273,1704,25,5
3719,D,3,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,712,26502.5,1.22195,2.11773,SAPPHIRE405X384,0,2692,49702.5,3.38518,3.23089,VENUS500X384,0,1128,12397.5,1.74695,2.94741,2273,1704,50,10
3719,D,23,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,868,22634,1.26419,2.2232,SAPPHIRE405X384,0,2735,51348,3.05666,3.1024,VENUS500X384,0,1087,11507.5,1.72767,2.76048,2273,1704,2.5,0.5
3719,D,24,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,828,24292,1.00882,2.20921,SAPPHIRE405X384,0,2763,52674,3.07159,3.12718,VENUS500X384,0,1092,12035,1.09258,3.0292,2273,1704,5,1
3719,H,19,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,725,20446,1.52315,1.97199,SAPPHIRE405X384,0,2713,48382,3.17155,3.20521,VENUS500X384,0,1051,10477,1.65503,2.72855,2273,1704,2.5,0.5
3719,H,20,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,741,22055,1.20452,2.11437,SAPPHIRE405X384,0,2700,49361.5,3.2053,3.10197,VENUS500X384,0,1068,10777,1.50645,2.95208,2273,1704,5,1
3719,H,21,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,681,22515.5,1.28149,2.03251,SAPPHIRE405X384,0,2736,49915,3.32891,3.1189,VENUS500X384,0,1099,11356.5,1.67563,2.93747,2273,1704,12.5,2.5
3719,H,22,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,697,25237,1.1666,2.16831,SAPPHIRE405X384,0,2779,50016,3.34992,3.27331,VENUS500X384,0,1115,11550.5,1.67789,2.97343,2273,1704,25,5
3719,H,23,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,732,26221.5,0,2.53159,SAPPHIRE405X384,0,2725,49286,3.18244,3.38457,VENUS500X384,0,1117,12374,1.69529,3.01302,2273,1704,50,10
3719,L,15,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,712,22145,1.6052,1.99672,SAPPHIRE405X384,0,2690,49742,3.45835,3.05963,VENUS500X384,0,1072,11165.5,1.66029,2.93617,2273,1704,2.5,0.5
3719,L,16,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,634,22472,1.62951,1.96955,SAPPHIRE405X384,0,2581,50583,3.20693,3.20277,VENUS500X384,0,1016,11100.5,1.55299,2.97909,2273,1704,5,1
3719,L,17,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,720,24310,1.70432,2.00801,SAPPHIRE405X384,0,2679,48149,3.55021,3.22181,VENUS500X384,0,1064,11456.5,1.80331,2.97086,2273,1704,12.5,2.5
3719,L,18,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,706,24937,1.31691,2.17723,SAPPHIRE405X384,0,2613,48213,3.45959,3.22908,VENUS500X384,0,1064,11779.5,1.79671,2.8995,2273,1704,25,5
3719,L,19,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,628,25440,1.37079,1.95078,SAPPHIRE405X384,0,2595,46185.5,3.43129,3.3064,VENUS500X384,0,1068,11889.5,1.81951,2.86079,2273,1704,50,10
3719,P,11,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,702,24810,1.85493,1.90425,SAPPHIRE405X384,0,2579,55819,3.06371,3.14005,VENUS500X384,0,1016,12196,1.53114,2.91205,2273,1704,2.5,0.5
3719,P,12,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,688,25186,1.10431,2.16185,SAPPHIRE405X384,0,2581,55381,3.04394,3.15535,VENUS500X384,0,1069,12913.5,1.56644,2.9852,2273,1704,5,1
3719,P,13,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,542,26303,0,2.26126,SAPPHIRE405X384,0,2581,53746,3.22109,3.17987,VENUS500X384,0,1060,13156,1.75078,2.94012,2273,1704,12.5,2.5
3719,P,14,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,712,28174,1.22906,2.09798,SAPPHIRE405X384,0,2550,53998.5,3.14342,3.19754,VENUS500X384,0,1028,13289,1.52042,2.96172,2273,1704,25,5
3719,P,15,201000000000,516,Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHERRY580X384,0,672,28879.5,1.31677,2.19634,SAPPHIRE405X384,0,2630,52254,3.3986,3.25097,VENUS500X384,0,1035,13612,1.58134,3.00497,2273,1704,50,10
3719,A,10,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,700,34299,0,2.34602,SAPPHIRE405X384,0,2764,36097.5,4.14396,3.95268,VENUS500X384,0,1157,13425,1.94209,3.01372,2273,1704,2.5,0.5
3719,A,11,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,871,37355,2.02552,1.95534,SAPPHIRE405X384,0,2795,28696,4.52069,4.45007,VENUS500X384,0,1127,12543.5,1.9832,3.21464,2273,1704,5,1
3719,A,12,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,828,44550.5,1.65587,2.09355,SAPPHIRE405X384,0,2752,20045.5,5.41689,5.25649,VENUS500X384,0,1124,10990.5,2.68093,3.45215,2273,1704,12.5,2.5
3719,A,13,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,749,48526,1.43359,2.06785,SAPPHIRE405X384,0,2760,14057.5,6.10963,6.45646,VENUS500X384,0,1140,9228,3.02449,3.82903,2273,1704,25,5
3719,A,14,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,708,51764,1.61472,1.94311,SAPPHIRE405X384,0,2811,10803.5,6.07758,8.28303,VENUS500X384,0,1112,7252,2.93695,4.32478,2273,1704,50,10
3719,E,6,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,776,29454.5,1.50018,1.97349,SAPPHIRE405X384,0,2798,33212,4.37269,3.80947,VENUS500X384,0,1162,11541,1.94127,2.99759,2273,1704,2.5,0.5
3719,E,7,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,770,31275,1.38676,2.10474,SAPPHIRE405X384,0,2732,27107,4.40719,4.42062,VENUS500X384,0,1161,10978.5,1.95301,3.2269,2273,1704,5,1
3719,E,8,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,720,39330,1.39774,2.07583,SAPPHIRE405X384,0,2769,18663,5.36389,5.55418,VENUS500X384,0,1156,9874,1.99861,3.83277,2273,1704,12.5,2.5
3719,E,9,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,696,42099,1.57439,1.99022,SAPPHIRE405X384,0,2791,13309,6.44253,6.59765,VENUS500X384,0,1131,7988,3.30922,3.73894,2273,1704,25,5
3719,E,10,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,779,45700.5,2.7013,1.75717,SAPPHIRE405X384,0,2752,10181,6.3129,8.22089,VENUS500X384,0,1124,6530,3.44777,4.14109,2273,1704,50,10
3719,I,2,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,704,30181.5,1.29808,2.17541,SAPPHIRE405X384,0,2577,32041,4.1215,4.01754,VENUS500X384,0,1092,11672,1.98289,3.10795,2273,1704,2.5,0.5
3719,I,3,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,703,33176,1.31683,2.12213,SAPPHIRE405X384,0,2664,25583,4.8219,4.41723,VENUS500X384,0,1112,10851,2.84456,2.92855,2273,1704,5,1
3719,I,4,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,798,37319,2.05648,2.04687,SAPPHIRE405X384,0,2622,17724,5.25141,5.57967,VENUS500X384,0,1090,9340,3.00991,3.37556,2273,1704,12.5,2.5
3719,I,5,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,710,42056,2.47079,1.81609,SAPPHIRE405X384,0,2656,12786.5,6.43367,6.55331,VENUS500X384,0,1100,7921.5,3.1555,3.78002,2273,1704,25,5
3719,I,6,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,671,45583,1.70979,1.94834,SAPPHIRE405X384,0,2708,9862,6.49847,8.59208,VENUS500X384,0,1116,6428,3.43898,4.31448,2273,1704,50,10
3719,M,1,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,591,45753.5,2.3545,1.71782,SAPPHIRE405X384,0,2516,13478,6.31298,6.08009,VENUS500X384,0,1008,8594,3.09955,3.59691,2273,1704,25,5
3719,M,2,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,600,48048,1.01901,2.1245,SAPPHIRE405X384,0,2578,10134,6.58645,7.8177,VENUS500X384,0,1046,6824,2.96327,4.46017,2273,1704,50,10
3719,M,22,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,715,32569.5,1.3266,2.10116,SAPPHIRE405X384,0,2536,33356,4.37219,3.80294,VENUS500X384,0,1024,11804,1.78506,3.02706,2273,1704,2.5,0.5
3719,M,23,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,517,36314.5,0,2.26998,SAPPHIRE405X384,0,2571,26688,5.42669,4.0282,VENUS500X384,0,1037,11451,2.72933,3.15576,2273,1704,5,1
3719,M,24,201000000000,978,Pyrimethamine,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CHERRY580X384,0,592,42136,1.60533,2.00082,SAPPHIRE405X384,0,2474,18301.5,5.42849,5.25543,VENUS500X384,0,1016,10752.5,2.74454,3.54984,2273,1704,12.5,2.5
3719,F,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,602,20098,0.500958,2.15278,SAPPHIRE405X384,0,2646,47083.5,3.18396,3.05782,VENUS500X384,0,1071,10455,1.8401,2.69786,2273,1704,0,0
3719,F,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,698,19729.5,1.21157,2.04308,SAPPHIRE405X384,0,2701,46959.5,3.16573,3.08698,VENUS500X384,0,1080,10220,1.74753,2.74115,2273,1704,0,0
3719,F,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,760,19092,1.47621,2.07554,SAPPHIRE405X384,0,2727,45423.5,3.23474,3.12702,VENUS500X384,0,1111,10724,1.67786,2.77234,2273,1704,0,0
3719,G,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,856,21925.5,1.1194,2.2279,SAPPHIRE405X384,0,2763,50626,3.07129,3.11875,VENUS500X384,0,1116,11480,1.67198,2.81646,2273,1704,0,0
3719,G,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,747,21080.5,1.51086,2.03438,SAPPHIRE405X384,0,2729,47285.5,2.99152,3.20486,VENUS500X384,0,1145,11442,1.57423,3.0011,2273,1704,0,0
3719,G,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,703,20567,0,2.46571,SAPPHIRE405X384,0,2786,49124,3.0108,3.27535,VENUS500X384,0,1131,11468,1.60224,2.81347,2273,1704,0,0
3719,G,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,756,20008.5,1.94585,1.86542,SAPPHIRE405X384,0,2726,48250.5,2.89534,3.26937,VENUS500X384,0,1131,10624.5,1.75925,2.76728,2273,1704,0,0
3719,G,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,788,19171,0,2.50852,SAPPHIRE405X384,0,2785,47774.5,2.96272,3.25233,VENUS500X384,0,1134,10264.5,1.64732,2.79937,2273,1704,0,0
3719,G,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,834,20131.5,1.55187,2.04959,SAPPHIRE405X384,0,2757,48397,2.90459,3.29711,VENUS500X384,0,1153,10660,1.62891,2.81802,2273,1704,0,0
3719,G,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,856,19864.5,1.5686,2.11439,SAPPHIRE405X384,0,2720,48744,3.03916,3.109,VENUS500X384,0,1060,10623,1.6408,2.73524,2273,1704,0,0
3719,G,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,738,20136,1.27347,2.05859,SAPPHIRE405X384,0,2721,47526,3.16058,3.09435,VENUS500X384,0,1083,10638,1.73232,2.72781,2273,1704,0,0
3719,G,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,961,19602,1.62667,2.10838,SAPPHIRE405X384,0,2749,48591.5,3.023,3.1136,VENUS500X384,0,1068,10521.5,1.53208,2.79404,2273,1704,0,0
3719,H,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,720,21780.5,0.560126,2.2432,SAPPHIRE405X384,0,2744,50496,3.15337,3.09222,VENUS500X384,0,1119,11693,1.54036,2.968,2273,1704,0,0
3719,H,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,757,21704,1.62667,1.98111,SAPPHIRE405X384,0,2780,48752.5,3.15777,3.14097,VENUS500X384,0,1143,11297,1.67199,2.9899,2273,1704,0,0
3719,H,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,720,19244,1.4684,2.01859,SAPPHIRE405X384,0,2775,46778,3.07419,3.30107,VENUS500X384,0,1106,10542,1.69176,2.76273,2273,1704,0,0
3719,H,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,696,19163.5,1.56939,1.99333,SAPPHIRE405X384,0,2690,47160,3.12182,3.249,VENUS500X384,0,1105,10519,1.55132,2.85676,2273,1704,0,0
3719,H,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,771,19087,1.52507,2.08856,SAPPHIRE405X384,0,2712,47724.5,3.10304,3.10095,VENUS500X384,0,1086,10490,1.66994,2.76567,2273,1704,0,0
3719,H,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,665,19456,0,2.4186,SAPPHIRE405X384,0,2725,46368.5,3.12242,3.26498,VENUS500X384,0,1076,10623.5,1.63617,2.8042,2273,1704,0,0
3719,H,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,604,19280,0,2.2876,SAPPHIRE405X384,0,2689,47092,3.18892,3.07515,VENUS500X384,0,1076,10574,1.73101,2.73188,2273,1704,0,0
3719,H,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,642,19108.5,1.4246,1.94016,SAPPHIRE405X384,0,2617,46052,3.22547,2.96562,VENUS500X384,0,1080,10790,1.55731,2.78752,2273,1704,0,0
3719,H,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,747,22069.5,1.18162,2.18763,SAPPHIRE405X384,0,2720,49069,3.07783,3.14763,VENUS500X384,0,1084,11511,1.49699,3.02904,2273,1704,0,0
3719,I,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,720,21758.5,1.14107,2.12919,SAPPHIRE405X384,0,2652,47633,3.19204,3.13638,VENUS500X384,0,1062,11133,1.65057,2.93037,2273,1704,0,0
3719,I,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,712,19092.5,1.77311,1.94555,SAPPHIRE405X384,0,2655,45225.5,3.26992,3.12994,VENUS500X384,0,1107,10354,1.75554,2.97292,2273,1704,0,0
3719,I,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,778,20140.5,1.82741,1.9799,SAPPHIRE405X384,0,2681,46563,3.09409,3.17097,VENUS500X384,0,1104,10750.5,1.71121,2.95506,2273,1704,0,0
3719,I,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,713,20320,1.69825,2.01165,SAPPHIRE405X384,0,2707,45393,3.21723,3.16896,VENUS500X384,0,1064,10605.5,1.62777,2.95582,2273,1704,0,0
3719,I,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,663,19706,1.28436,2.18515,SAPPHIRE405X384,0,2736,46007,3.1848,3.29519,VENUS500X384,0,1088,10704,1.72233,2.97155,2273,1704,0,0
3719,I,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,728,19966.5,1.50561,2.09788,SAPPHIRE405X384,0,2666,45843,3.17707,3.11924,VENUS500X384,0,1060,10667,1.67545,2.92438,2273,1704,0,0
3719,I,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,798,20130,1.73441,2.08681,SAPPHIRE405X384,0,2609,44221.5,3.19654,3.14618,VENUS500X384,0,1044,10562.5,1.6032,2.938,2273,1704,0,0
3719,I,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,730,20867,1.14343,2.29951,SAPPHIRE405X384,0,2624,46906,3.23102,3.10861,VENUS500X384,0,1064,10740,1.5718,3.02853,2273,1704,0,0
3719,I,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,708,22109,1.62667,1.98239,SAPPHIRE405X384,0,2640,47159,3.21819,3.13333,VENUS500X384,0,1041,11429.5,1.45841,3.03977,2273,1704,0,0
