id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus,Label
21596,1433.00000,24906.80000,1.17423,2.06481,3123.00000,62314.00000,1.80583,2.72158,3262.50000,33023.00000,0.87740,2.48437,0.00249,0.00064,0.00092,0.84160,0.94188,0.89282,-0.09713,0.05630,0.18543,1.04580,1.00536,0.97475,Inactive
21600,1329.50000,25290.00000,1.16756,1.90289,3077.50000,62836.80000,1.58393,2.74832,3214.50000,32208.50000,0.55696,2.61289,-0.00122,-0.00008,-0.00053,0.85905,0.95092,0.86983,-0.10380,-0.16560,-0.13501,0.96379,1.01524,1.02517,Inactive
21606,1255.00000,25374.50000,1.37562,1.88273,3000.50000,62688.20000,1.77468,2.67657,3262.50000,33827.50000,0.71387,2.56660,-0.00389,-0.00130,0.00092,0.86475,0.94978,0.91696,0.10426,0.02515,0.02190,0.95358,0.98874,1.00701,Inactive
21608,1493.50000,24851.50000,1.59285,1.92059,3130.00000,64695.80000,1.65606,2.72451,3318.00000,32348.00000,0.68346,2.58824,0.00466,0.00076,0.00258,0.83744,0.97967,0.87091,0.32149,-0.09347,-0.00851,0.97275,1.00645,1.01550,Inactive
21610,1366.00000,25023.00000,1.56562,1.90692,3189.50000,63380.50000,1.74047,2.73066,3957.50000,32896.00000,1.50473,2.47908,0.00009,0.00170,0.02177,0.84816,0.95779,0.86816,0.29426,-0.00906,0.81276,0.96583,1.00872,0.97267,Inactive
21619,1280.00000,15101.50000,1.20290,2.18497,3022.00000,33127.50000,1.33607,3.58865,3184.00000,34508.80000,0.66624,2.89439,-0.00299,-0.00096,-0.00144,0.49554,0.47906,0.93975,-0.06846,-0.41346,-0.02573,1.10666,1.32566,1.13562,Inactive
21637,1493.00000,30190.00000,1.31206,1.99534,3224.50000,67299.50000,1.70845,2.77163,3354.00000,37968.80000,0.62971,2.61178,0.00464,0.00226,0.00366,1.02886,1.01960,1.03845,0.04070,-0.04108,-0.06226,1.01061,1.02385,1.02474,Inactive
21647,1359.50000,29624.80000,1.65694,1.84802,3000.50000,65956.50000,1.87903,2.64978,3172.00000,37471.50000,0.87184,2.45765,-0.00014,-0.00130,-0.00180,1.01338,1.00179,1.02900,0.38558,0.12950,0.17987,0.93600,0.97884,0.96426,Inactive
21649,1459.00000,27618.20000,1.44415,2.01556,3086.50000,63246.50000,1.77895,2.73708,3209.50000,35337.50000,0.72869,2.54345,0.00342,0.00006,-0.00068,0.93787,0.95730,0.96385,0.17279,0.02942,0.03672,1.02085,1.01109,0.99793,Inactive
21666,1396.50000,23168.00000,1.26649,1.99904,3032.00000,61981.20000,1.55668,2.73855,3324.00000,31386.80000,0.77745,2.50026,0.00118,-0.00080,0.00276,0.78056,0.93803,0.84189,-0.00487,-0.19285,0.08548,1.01248,1.01163,0.98098,Inactive
21681,1413.00000,28511.50000,1.02197,2.07598,3167.00000,66145.80000,1.77311,2.72218,3206.50000,34137.80000,0.77304,2.51179,0.00177,0.00134,-0.00077,0.97155,1.00215,0.92795,-0.24939,0.02358,0.08107,1.05145,1.00559,0.98551,Inactive
21683,1483.00000,28588.50000,1.42767,2.02343,3168.50000,65404.80000,1.79113,2.68606,4007.00000,35929.50000,1.56231,2.54726,0.00428,0.00137,0.02325,0.97180,0.99034,0.95768,0.15631,0.04160,0.87034,1.02484,0.99224,0.99942,Inactive
21697,1286.00000,23626.80000,0.97931,2.03405,3101.50000,62010.00000,1.69110,2.75410,3242.00000,32283.80000,0.83141,2.52286,-0.00278,0.00030,0.00030,0.80098,0.93738,0.87126,-0.29205,-0.05843,0.13944,1.03022,1.01738,0.98985,Inactive
21702,1432.50000,24040.80000,1.68355,1.87841,3049.00000,62552.00000,1.70205,2.70390,3226.50000,32774.00000,0.78412,2.53267,0.00247,-0.00053,-0.00017,0.81057,0.94684,0.88643,0.41219,-0.04748,0.09215,0.95139,0.99883,0.99370,Inactive
21715,1486.00000,26867.00000,1.28766,2.08232,3152.50000,63997.20000,1.83417,2.69792,3214.00000,33820.00000,0.59123,2.61493,0.00439,0.00111,-0.00054,0.90997,0.96819,0.91819,0.01630,0.08464,-0.10074,1.05466,0.99662,1.02597,Inactive
21724,1385.00000,29075.00000,1.05295,2.09021,3125.00000,62769.50000,1.94020,2.72353,3886.50000,36852.50000,1.50040,2.51117,0.00077,0.00068,0.01964,0.99276,0.94910,0.98899,-0.21841,0.19067,0.80843,1.05866,1.00608,0.98526,Inactive
20206,1302.00000,28128.50000,1.14567,2.01839,3078.50000,66105.20000,1.88404,2.67851,3220.00000,35605.00000,0.83963,2.51547,-0.00220,-0.00006,-0.00036,0.96180,1.00292,0.97156,-0.12569,0.13451,0.14766,1.02229,0.98945,0.98695,Inactive
20214,1502.50000,30465.00000,1.18316,2.04779,3179.00000,67083.50000,1.68514,2.72657,3418.00000,37855.50000,0.62593,2.58646,0.00498,0.00154,0.00558,1.03838,1.01688,1.03314,-0.08820,-0.06439,-0.06604,1.03718,1.00721,1.01480,Inactive
20216,1340.50000,27855.50000,1.34409,2.18505,3059.00000,63930.50000,2.02818,2.82615,3214.00000,36311.20000,1.21646,2.56159,-0.00082,-0.00037,-0.00054,0.95063,0.96862,0.99293,0.07273,0.27865,0.52449,1.10670,1.04399,1.00505,Inactive
20216,1242.50000,26476.00000,1.40327,2.05309,3031.00000,64264.50000,2.02219,2.80025,3129.50000,36061.50000,1.23390,2.50165,-0.00434,-0.00082,-0.00308,0.90469,0.97438,0.98797,0.13191,0.27266,0.54193,1.03986,1.03442,0.98153,Inactive
21757,1257.00000,35732.20000,1.03958,2.07111,3131.00000,70584.50000,1.72572,2.77024,3162.50000,41927.00000,0.56920,2.64218,-0.00382,0.00077,-0.00209,1.23602,1.07336,1.16295,-0.23178,-0.02381,-0.12277,1.04899,1.02334,1.03667,Inactive
21767,1380.00000,46225.80000,1.09851,2.43241,3093.00000,61470.00000,1.37131,3.59178,3162.50000,42103.80000,0.76898,3.36642,0.00059,0.00017,-0.00209,1.60784,0.92893,1.16825,-0.17285,-0.37822,0.07701,1.23198,1.32682,1.32082,Inactive
21778,1312.00000,33565.00000,1.25259,1.96578,3068.00000,70489.20000,1.76349,2.70002,3115.50000,39201.20000,0.61942,2.60400,-0.00185,-0.00023,-0.00350,1.15635,1.07284,1.08258,-0.01877,0.01396,-0.07255,0.99564,0.99740,1.02169,Inactive
21780,1324.50000,32509.00000,1.19229,1.91009,3034.50000,68665.80000,1.74370,2.67215,3177.50000,39257.00000,0.83157,2.41941,-0.00140,-0.00076,-0.00164,1.11804,1.04436,1.08240,-0.07907,-0.00583,0.13960,0.96743,0.98710,0.94926,Inactive
21806,1308.00000,27085.50000,1.25160,1.97103,3081.00000,65665.00000,1.61658,2.77544,3163.00000,35088.20000,0.77618,2.53657,-0.00199,-0.00002,-0.00207,0.92419,0.99587,0.95777,-0.01976,-0.13295,0.08421,0.99830,1.02526,0.99523,Inactive
21812,1340.50000,27426.00000,1.30624,1.90804,3093.00000,66758.00000,1.77491,2.70290,3191.50000,36046.50000,0.73379,2.55927,-0.00082,0.00017,-0.00122,0.93523,1.01307,0.98566,0.03488,0.02538,0.04182,0.96639,0.99846,1.00414,Inactive
21828,1439.50000,24806.00000,1.55804,1.87188,3173.50000,63332.50000,1.70522,2.73682,3314.00000,32297.00000,0.65301,2.53977,0.00272,0.00145,0.00246,0.83775,0.95728,0.86950,0.28668,-0.04431,-0.03896,0.94808,1.01099,0.99648,Inactive
21838,1219.50000,26066.00000,1.25372,1.93927,3042.00000,63789.00000,1.81198,2.70404,3210.00000,34904.00000,0.72168,2.58588,-0.00516,-0.00064,-0.00066,0.89081,0.96664,0.95083,-0.01764,0.06245,0.02971,0.98221,0.99888,1.01458,Inactive
21849,1377.00000,27614.50000,1.42541,1.94009,3120.00000,64830.00000,1.85074,2.69482,3220.50000,35388.80000,0.59538,2.61148,0.00048,0.00060,-0.00035,0.94068,0.98196,0.96506,0.15405,0.10121,-0.09659,0.98263,0.99548,1.02462,Inactive
21850,1317.00000,28446.00000,1.36455,1.95790,3141.00000,66359.00000,1.83223,2.69464,3207.50000,36534.50000,0.78729,2.53573,-0.00167,0.00093,-0.00074,0.97264,1.00596,0.99982,0.09319,0.08270,0.09532,0.99165,0.99541,0.99490,Inactive
21851,1382.00000,27283.00000,1.35700,1.88311,3105.50000,65327.50000,1.88006,2.66559,3243.50000,35142.50000,0.69450,2.56761,0.00066,0.00037,0.00035,0.92862,0.99011,0.95698,0.08564,0.13053,0.00253,0.95377,0.98468,1.00741,Inactive
21852,1473.00000,28036.20000,1.40405,2.01472,3077.00000,63873.80000,1.83034,2.69596,3197.50000,35874.20000,0.74373,2.53891,0.00393,-0.00009,-0.00104,0.95236,0.96743,0.98031,0.13269,0.08081,0.05176,1.02043,0.99590,0.99615,Inactive
21883,1145.00000,25296.50000,0.00000,2.25413,3088.00000,61272.50000,1.76789,2.75209,3242.50000,32064.20000,0.75771,2.61818,-0.00783,0.00009,0.00032,0.86589,0.92586,0.86466,-1.27136,0.01836,0.06574,1.14168,1.01663,1.02725,Inactive
21883,1525.00000,26256.00000,1.78952,1.92404,3119.00000,62694.00000,1.88810,2.71849,3249.50000,34911.50000,0.68746,2.57931,0.00579,0.00058,0.00053,0.88667,0.94799,0.94987,0.51816,0.13857,-0.00451,0.97450,1.00422,1.01200,Inactive
20245,1380.00000,32353.00000,1.56580,1.91901,2984.50000,52784.20000,1.56082,2.84239,3246.50000,35985.00000,0.68254,2.60278,0.00059,-0.00156,0.00044,1.11046,0.79244,0.98216,0.29444,-0.18871,-0.00943,0.97195,1.04999,1.02121,Inactive
20036,1328.00000,27810.20000,1.13602,1.98881,3335.00000,61738.50000,2.13087,2.71448,3192.00000,34446.00000,0.70107,2.53247,-0.00127,0.00402,-0.00120,0.94946,0.92935,0.93763,-0.13534,0.38134,0.00910,1.00730,1.00274,0.99362,Inactive
20038,1367.50000,25295.00000,1.06902,2.05689,3136.00000,63294.00000,1.71238,2.73809,3267.00000,33567.50000,0.82296,2.47796,0.00014,0.00085,0.00105,0.85786,0.95727,0.90902,-0.20234,-0.03715,0.13099,1.04179,1.01146,0.97223,Inactive
20260,1349.00000,26538.80000,1.37082,1.97443,3112.00000,64884.20000,1.78232,2.75473,3299.50000,34781.50000,0.80695,2.58412,-0.00052,0.00047,0.00203,0.90312,0.98295,0.94447,0.09946,0.03279,0.11498,1.00002,1.01761,1.01389,Inactive
20039,1269.50000,53049.00000,1.44529,1.95804,29476.00000,75402.00000,6.21204,7.89864,5477.00000,55386.80000,1.66272,3.04019,-0.00337,0.41999,0.06735,1.85643,0.73080,1.49731,0.17393,4.46251,0.97075,0.99172,2.91779,1.19283,Inactive
20041,1347.00000,32170.20000,1.23211,1.93059,3177.00000,73083.00000,1.80563,2.66385,3272.00000,39052.20000,0.77763,2.47875,-0.00059,0.00150,0.00120,1.10509,1.11238,1.07342,-0.03925,0.05610,0.08566,0.97782,0.98404,0.97254,Inactive
20316,1259.00000,28233.00000,0.89398,2.00324,3054.50000,63953.80000,1.77833,2.71065,3127.00000,35685.00000,0.77489,2.52053,-0.00375,-0.00045,-0.00315,0.96709,0.96906,0.97675,-0.37738,0.02880,0.08292,1.01461,1.00133,0.98894,Inactive
20329,1374.50000,27031.50000,1.75555,1.87430,3107.50000,65256.20000,1.74034,2.73496,3217.00000,34722.00000,0.77704,2.57798,0.00039,0.00040,-0.00045,0.91987,0.98894,0.94516,0.48419,-0.00919,0.08507,0.94931,1.01031,1.01148,Inactive
20330,1392.50000,28872.00000,1.36767,1.95949,3083.50000,67484.00000,1.73420,2.71580,3248.50000,36132.50000,0.84534,2.50899,0.00104,0.00002,0.00050,0.98521,1.02478,0.98653,0.09631,-0.01533,0.15337,0.99245,1.00323,0.98441,Inactive
20337,1269.00000,31955.00000,1.25865,1.97017,3009.50000,70878.00000,1.88281,2.65855,3164.00000,40642.00000,0.68182,2.52174,-0.00339,-0.00116,-0.00204,1.10017,1.07996,1.12435,-0.01271,0.13328,-0.01015,0.99786,0.98208,0.98941,Inactive
20338,1362.00000,29943.50000,0.73526,2.13400,3291.00000,69220.00000,1.56211,2.80952,3325.00000,36582.00000,0.60745,2.64115,-0.00005,0.00332,0.00279,1.02472,1.04910,0.99772,-0.53610,-0.18742,-0.08452,1.08084,1.03785,1.03626,Inactive
20347,1494.50000,32607.50000,1.32398,1.96220,3154.50000,65702.00000,1.79723,2.74451,3242.50000,36843.20000,0.79890,2.58877,0.00470,0.00115,0.00032,1.11548,0.99529,1.00803,0.05262,0.04770,0.10693,0.99383,1.01383,1.01571,Inactive
20354,1406.00000,29810.80000,1.85647,1.81481,3076.00000,66276.50000,1.82142,2.65475,3160.00000,36178.00000,0.77005,2.51373,0.00152,-0.00010,-0.00216,1.01839,1.00568,0.99055,0.58511,0.07189,0.07808,0.91918,0.98068,0.98627,Inactive
20355,1363.00000,28202.50000,1.34574,1.91597,3054.50000,65544.80000,1.83911,2.64566,3278.00000,37023.00000,0.87625,2.38789,-0.00002,-0.00045,0.00138,0.96227,0.99438,1.01236,0.07438,0.08958,0.18428,0.97041,0.97732,0.93689,Inactive
20358,1481.00000,35880.50000,1.60411,1.97793,3043.00000,70157.00000,1.66581,2.76327,3191.50000,42074.20000,0.61630,2.64777,0.00421,-0.00063,-0.00122,1.23331,1.06795,1.16649,0.33275,-0.08372,-0.07567,1.00179,1.02076,1.03886,Inactive
20359,1377.00000,33483.00000,1.45652,1.98740,3147.00000,62423.80000,1.57315,2.94570,3188.50000,36529.50000,0.76461,2.66570,0.00048,0.00103,-0.00131,1.15108,0.94324,1.00024,0.18516,-0.17638,0.07264,1.00659,1.08815,1.04589,Inactive
20361,1462.50000,34023.00000,1.41662,2.07991,3098.50000,69522.20000,1.77538,2.79109,3173.00000,41578.80000,0.61801,2.61952,0.00355,0.00025,-0.00177,1.16738,1.05697,1.15219,0.14526,0.02585,-0.07396,1.05344,1.03104,1.02777,Inactive
20362,1264.00000,33299.00000,1.24989,1.86076,3008.00000,70925.00000,1.56855,2.74043,3139.00000,40386.20000,0.71258,2.54084,-0.00357,-0.00119,-0.00279,1.14854,1.08073,1.11743,-0.02147,-0.18098,0.02060,0.94245,1.01233,0.99690,Inactive
20363,1573.00000,33301.00000,1.66111,1.97228,3145.50000,69777.50000,1.71141,2.72753,3203.50000,41859.20000,0.66641,2.46824,0.00751,0.00100,-0.00086,1.13753,1.06028,1.15968,0.38975,-0.03812,-0.02556,0.99893,1.00756,0.96842,Inactive
20364,1592.00000,30893.20000,1.58755,1.94358,3098.50000,71132.00000,1.46761,2.72416,3189.00000,38454.20000,0.63336,2.46205,0.00819,0.00025,-0.00129,1.05052,1.08259,1.05797,0.31619,-0.28192,-0.05861,0.98440,1.00632,0.96599,Inactive
20365,1395.50000,31633.20000,1.63923,1.81625,3046.00000,68684.50000,1.74887,2.63363,3216.50000,38373.50000,0.57003,2.55563,0.00115,-0.00058,-0.00047,1.08410,1.04448,1.05472,0.36787,-0.00066,-0.12194,0.91990,0.97287,1.00271,Inactive
20366,1370.00000,26405.50000,1.13261,2.02361,3170.00000,65696.50000,1.79076,2.71286,3231.00000,32752.50000,0.58483,2.59431,0.00023,0.00139,-0.00003,0.89759,0.99496,0.88565,-0.13875,0.04123,-0.10714,1.02493,1.00214,1.01788,Inactive
20370,1374.50000,24427.20000,1.06977,1.99511,3160.00000,62095.80000,1.73030,2.72890,3301.00000,31950.50000,0.60327,2.56583,0.00039,0.00123,0.00207,0.82650,0.93782,0.85949,-0.20159,-0.01923,-0.08870,1.01049,1.00807,1.00671,Inactive
20371,1460.00000,25761.50000,1.48652,1.95018,3205.00000,62706.00000,1.75289,2.77461,4002.00000,33560.50000,1.51896,2.49948,0.00346,0.00195,0.02310,0.87127,0.94681,0.88676,0.21516,0.00336,0.82699,0.98774,1.02495,0.98068,Inactive
20372,1357.00000,23849.00000,1.12889,1.97013,3189.00000,64135.00000,1.69491,2.73446,3331.50000,31662.80000,0.60217,2.58775,-0.00023,0.00169,0.00299,0.80640,0.96981,0.84995,-0.14247,-0.05462,-0.08980,0.99784,1.01012,1.01531,Inactive
20377,1495.00000,28798.80000,1.13014,2.08086,3203.50000,65379.00000,1.76357,2.75398,3361.50000,36220.80000,0.81912,2.47146,0.00471,0.00193,0.00389,0.97891,0.98937,0.98579,-0.14122,0.01404,0.12715,1.05393,1.01733,0.96968,Inactive
20378,1509.50000,28017.50000,1.29300,1.98447,3191.00000,67735.20000,1.72827,2.69857,3307.50000,34607.20000,0.61275,2.57796,0.00523,0.00173,0.00227,0.95038,1.02706,0.93900,0.02164,-0.02126,-0.07922,1.00511,0.99686,1.01147,Inactive
20384,1380.50000,32294.00000,1.43163,2.01827,2998.50000,65684.00000,1.69462,2.77759,3130.00000,39380.20000,0.57453,2.65850,0.00061,-0.00134,-0.00306,1.10833,0.99749,1.08752,0.16027,-0.05491,-0.11744,1.02222,1.02605,1.04307,Inactive
20391,1351.00000,25342.00000,1.19724,1.99345,3067.00000,62146.50000,1.70715,2.72050,3287.00000,32860.50000,0.76864,2.56412,-0.00045,-0.00025,0.00165,0.86014,0.94011,0.88721,-0.07412,-0.04238,0.07667,1.00965,1.00496,1.00604,Inactive
20398,1418.50000,25551.80000,1.43718,2.01759,3164.50000,64170.20000,1.79382,2.71390,3995.00000,33607.00000,1.55286,2.46235,0.00197,0.00130,0.02289,0.86524,0.97076,0.88837,0.16582,0.04429,0.86089,1.02188,1.00253,0.96611,Inactive
20414,1380.00000,43375.50000,2.03731,2.41875,3387.00000,55237.00000,2.45142,3.51709,3219.50000,54665.50000,1.46924,2.74350,0.00059,0.00485,-0.00038,1.50565,0.82507,1.54340,0.76595,0.70189,0.77727,1.22506,1.29923,1.07642,Inactive
20051,1514.00000,27986.00000,1.06378,2.12761,3186.50000,64686.50000,1.76413,2.74573,3335.00000,34993.00000,0.61984,2.59791,0.00540,0.00165,0.00309,0.94909,0.97862,0.94975,-0.20758,0.01460,-0.07213,1.07760,1.01428,1.01930,Inactive
20432,1262.50000,26739.00000,1.20167,1.88938,3032.00000,64586.50000,1.74344,2.66646,3193.00000,34799.80000,0.84573,2.44932,-0.00362,-0.00080,-0.00117,0.91340,0.97949,0.94821,-0.06969,-0.00609,0.15376,0.95694,0.98500,0.96100,Inactive
20053,1295.00000,32996.00000,1.23140,2.06787,3052.50000,67858.00000,1.67946,2.79753,3190.00000,39930.50000,0.56914,2.68726,-0.00246,-0.00048,-0.00126,1.13656,1.03122,1.10223,-0.03996,-0.07007,-0.12283,1.04735,1.03342,1.05435,Inactive
20434,1495.00000,27422.50000,2.12785,1.74245,3046.50000,63804.00000,1.72348,2.72960,3245.50000,35920.20000,0.75992,2.53121,0.00471,-0.00057,0.00041,0.92957,0.96681,0.98025,0.85649,-0.02605,0.06795,0.88253,1.00833,0.99313,Inactive
20054,1401.50000,31994.00000,1.00371,2.01832,3108.50000,64741.20000,1.74744,2.75012,3258.00000,37028.20000,0.68746,2.58999,0.00136,0.00041,0.00078,1.09682,0.98073,1.01312,-0.26765,-0.00209,-0.00451,1.02225,1.01591,1.01619,Inactive
20443,1371.00000,22008.50000,1.69196,1.85422,3361.50000,58985.00000,2.16143,2.77350,3223.50000,30663.20000,0.61867,2.63484,0.00027,0.00444,-0.00026,0.73991,0.88511,0.82320,0.42060,0.41190,-0.07330,0.93914,1.02454,1.03379,Inactive
20445,1433.50000,27989.00000,1.65053,1.88172,3092.50000,65081.00000,1.78830,2.71391,3264.50000,36246.20000,0.75111,2.54017,0.00251,0.00016,0.00098,0.95208,0.98639,0.98946,0.37917,0.03877,0.05914,0.95306,1.00253,0.99664,Inactive
20453,1388.00000,49134.50000,1.69818,2.54302,3256.00000,62627.20000,2.25773,3.37137,3272.00000,55217.50000,1.11185,3.02823,0.00088,0.00276,0.00120,1.71183,0.94475,1.55838,0.42682,0.50820,0.41988,1.28800,1.24540,1.18813,Inactive
20457,1374.50000,30997.50000,1.57211,1.91182,3318.50000,63823.50000,1.89218,2.80879,3229.00000,39300.00000,0.79941,2.48826,0.00039,0.00376,-0.00009,1.06206,0.96279,1.08214,0.30075,0.14265,0.10744,0.96831,1.03758,0.97627,Inactive
20472,1478.00000,15243.80000,1.35180,2.10099,3129.00000,34197.50000,1.65870,2.88309,3275.00000,35856.20000,0.59927,2.64940,0.00411,0.00074,0.00129,0.49354,0.49438,0.97745,0.08044,-0.09083,-0.09270,1.06412,1.06503,1.03950,Inactive
20490,1367.00000,33576.00000,1.52069,1.88130,3277.50000,69316.80000,1.84340,2.81700,3192.50000,40743.50000,0.71748,2.54406,0.00013,0.00310,-0.00119,1.15478,1.05085,1.12654,0.24933,0.09387,0.02551,0.95285,1.04061,0.99817,Inactive
20496,1324.50000,26065.20000,1.29732,1.96725,3055.50000,62510.00000,1.75493,2.73754,3182.50000,32616.00000,0.96456,2.43080,-0.00140,-0.00043,-0.00149,0.88702,0.94607,0.88301,0.02596,0.00540,0.27259,0.99638,1.01126,0.95373,Inactive
20507,1323.00000,28954.00000,1.26282,1.95173,3076.50000,63925.20000,1.85579,2.65391,3225.50000,36206.00000,0.78317,2.53345,-0.00145,-0.00010,-0.00020,0.99064,0.96826,0.98942,-0.00854,0.10626,0.09120,0.98852,0.98037,0.99400,Inactive
20514,1371.00000,28025.50000,1.06971,2.07033,3072.00000,60908.85000,1.58165,2.94043,3247.25000,33608.35000,0.55821,2.71784,0.00027,-0.00017,0.00046,0.95563,0.92033,0.91084,-0.20165,-0.16789,-0.13376,1.04859,1.08621,1.06635,Inactive
20516,1477.50000,24797.00000,1.49616,2.17897,3060.50000,53505.50000,1.85830,2.96014,3589.50000,29737.20000,0.97045,2.87665,0.00409,-0.00035,0.01073,0.83606,0.80271,0.78444,0.22480,0.10877,0.27848,1.10362,1.09349,1.12866,Inactive
20561,1364.00000,24179.80000,2.58250,2.65805,3082.00000,61092.00000,3.35914,3.31121,3007.50000,30607.00000,2.03393,3.46028,0.00002,-0.00001,-0.00674,0.81801,0.92309,0.82799,1.31114,1.60961,1.34196,1.34626,1.22318,1.35765,Inactive
20563,1390.50000,31339.50000,1.42600,1.90291,3065.50000,69369.00000,1.67078,2.69431,3160.50000,37466.20000,0.61623,2.53015,0.00097,-0.00027,-0.00215,1.07375,1.05506,1.02918,0.15464,-0.07875,-0.07574,0.96380,0.99529,0.99271,Inactive
20567,1494.50000,24557.20000,1.18950,2.09510,3175.50000,63538.00000,1.77878,2.70980,3286.00000,32829.50000,0.64523,2.53987,0.00470,0.00148,0.00162,0.82686,0.96052,0.88631,-0.08186,0.02925,-0.04674,1.06114,1.00101,0.99652,Inactive
20575,1264.00000,25347.00000,1.27742,1.91970,3055.00000,62677.00000,1.70384,2.72588,3216.00000,32727.20000,0.71650,2.58303,-0.00357,-0.00044,-0.00048,0.86344,0.94874,0.88534,0.00606,-0.04569,0.02453,0.97230,1.00695,1.01346,Inactive
20580,1366.50000,24645.50000,1.02879,2.08069,3105.50000,63123.50000,1.67195,2.74007,3957.50000,32057.50000,1.55724,2.49099,0.00011,0.00037,0.02177,0.83461,0.95504,0.84301,-0.24257,-0.07758,0.86527,1.05384,1.01219,0.97735,Inactive
20605,1510.00000,26362.50000,1.46634,1.95337,3105.50000,59033.50000,1.54372,2.85524,3275.00000,32180.00000,0.51887,2.67597,0.00525,0.00037,0.00129,0.89103,0.88996,0.86716,0.19498,-0.20581,-0.17310,0.98935,1.05474,1.04992,Inactive
20611,1313.50000,27106.50000,1.06909,1.96432,3093.00000,63885.80000,1.67092,2.72174,3274.50000,35146.50000,0.62147,2.52695,-0.00179,0.00017,0.00128,0.92475,0.96737,0.95617,-0.20227,-0.07861,-0.07050,0.99490,1.00542,0.99145,Inactive
20617,1488.00000,24157.80000,1.11682,2.07746,3006.50000,63778.50000,1.55046,2.72141,3250.50000,32187.20000,0.60329,2.55686,0.00446,-0.00121,0.00056,0.81277,0.96704,0.86811,-0.15454,-0.19907,-0.08868,1.05220,1.00530,1.00319,Inactive
20624,1472.00000,15293.20000,1.73898,2.16161,2977.50000,36084.20000,1.66343,3.77089,3690.50000,20788.50000,0.64188,3.67877,0.00389,-0.00167,0.01376,0.49553,0.52681,0.51295,0.46762,-0.08610,-0.05010,1.09482,1.39298,1.44337,Inactive
20626,1344.00000,34314.50000,0.94126,2.05692,4062.00000,69346.00000,2.66035,2.75582,3178.00000,39248.20000,0.77757,2.46451,-0.00070,0.01559,-0.00162,1.18208,1.03883,1.08212,-0.33010,0.91082,0.08560,1.04180,1.01801,0.96696,Inactive
20635,1403.50000,18753.00000,0.94390,3.09897,3026.50000,32361.50000,1.32334,4.34360,3096.50000,31186.00000,0.68446,3.55283,0.00143,-0.00089,-0.00407,0.62202,0.46679,0.84269,-0.32746,-0.42619,-0.00751,1.56958,1.60455,1.39396,Inactive
20638,1456.00000,26371.20000,1.83751,1.84832,3049.00000,62401.80000,1.77752,2.71304,3243.00000,35303.50000,0.73078,2.53984,0.00332,-0.00053,0.00033,0.89327,0.94445,0.96182,0.56615,0.02799,0.03881,0.93615,1.00221,0.99651,Inactive
20076,1463.50000,26193.00000,1.47741,1.99524,3045.50000,64612.20000,1.65545,2.72093,3238.00000,33649.20000,0.86332,2.52389,0.00359,-0.00059,0.00018,0.88662,0.97968,0.91235,0.20605,-0.09408,0.17135,1.01056,1.00512,0.99025,Inactive
20647,1306.00000,23504.50000,1.25610,1.96632,3505.50000,62132.00000,1.93431,2.83862,3258.00000,30866.20000,0.76301,2.58282,-0.00206,0.00673,0.00078,0.79587,0.93290,0.82825,-0.01526,0.18478,0.07104,0.99591,1.04860,1.01338,Inactive
20078,1316.00000,24952.00000,0.82411,2.08976,3016.00000,61753.50000,1.64399,2.73306,3237.50000,32747.50000,0.77715,2.49423,-0.00170,-0.00106,0.00017,0.84741,0.93466,0.88531,-0.44725,-0.10554,0.08518,1.05843,1.00960,0.97862,Inactive
20661,1416.50000,25523.00000,1.10861,2.07953,3492.00000,64660.00000,2.02360,2.76600,3377.00000,33237.50000,0.77229,2.52964,0.00190,0.00652,0.00435,0.86428,0.97334,0.89582,-0.16275,0.27407,0.08032,1.05325,1.02177,0.99251,Inactive
20667,1297.00000,25206.50000,1.38886,1.84177,2969.00000,61551.50000,1.67428,2.67228,3226.50000,32780.00000,0.77283,2.44995,-0.00238,-0.00181,-0.00017,0.85722,0.93220,0.88661,0.11750,-0.07525,0.08086,0.93283,0.98715,0.96124,Inactive
20668,1484.00000,25219.00000,1.66122,1.88496,3011.50000,63624.50000,1.61738,2.68430,3947.00000,33371.00000,1.53048,2.43324,0.00432,-0.00113,0.02145,0.85096,0.96451,0.88273,0.38986,-0.13215,0.83851,0.95470,0.99159,0.95469,Inactive
20684,1257.00000,28019.00000,0.92315,2.00084,3015.50000,63829.00000,1.72148,2.69448,3222.50000,34932.00000,0.79183,2.54165,-0.00382,-0.00107,-0.00029,0.95949,0.96770,0.95129,-0.34821,-0.02805,0.09986,1.01340,0.99535,0.99722,Inactive
20007,1326.00000,28959.50000,1.20332,1.88541,3132.00000,69216.00000,1.77564,2.67403,3253.50000,36942.20000,0.86785,2.38740,-0.00134,0.00079,0.00065,0.99073,1.05156,1.01067,-0.06804,0.02611,0.17588,0.95493,0.98780,0.93670,Inactive
