plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3711,J,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1532,16864.5,1.6736,2.28056,SAPPHIRE405X384,0,3472,38286,2.78422,3.80122,VENUS500X384,0,2094,15091.5,1.06363,2.66,2241,1672,0,0
3711,K,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1355,15840,1.39419,2.25993,SAPPHIRE405X384,0,3459,37880,3.20074,3.67908,VENUS500X384,0,2120,15019.5,1.00133,2.81534,2241,1672,0,0
3711,K,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1421,15557,1.25507,2.35816,SAPPHIRE405X384,0,3432,37648.5,3.03324,3.71796,VENUS500X384,0,2021,14864,1.00683,2.75086,2241,1672,0,0
3711,K,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1396,15312.5,1.01073,2.38456,SAPPHIRE405X384,0,3325,38196,3.03471,3.64622,VENUS500X384,0,2029,14570,0.801437,2.83166,2241,1672,0,0
3711,K,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1264,15318,0.869431,2.34338,SAPPHIRE405X384,0,3437,38147.5,3.16239,3.67003,VENUS500X384,0,2097,14732.5,1.06423,2.76287,2241,1672,0,0
3711,K,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1439,14870.5,0.997824,2.44193,SAPPHIRE405X384,0,3392,38893,3.19569,3.44646,VENUS500X384,0,2072,14530,1.19747,2.57757,2241,1672,0,0
3711,K,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1529,16011.5,1.58811,2.27413,SAPPHIRE405X384,0,3392,38335,3.06031,3.67498,VENUS500X384,0,2076,15118,0.97987,2.77107,2241,1672,0,0
3711,K,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1421,15444.5,1.34455,2.25706,SAPPHIRE405X384,0,3500,39476,2.92297,3.70135,VENUS500X384,0,2174,15075,1.04451,2.76436,2241,1672,0,0
3711,K,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1632,15276,1.68404,2.33262,SAPPHIRE405X384,0,3386,38183.5,2.81542,3.71116,VENUS500X384,0,2103,14539,0.947544,2.79773,2241,1672,0,0
3711,K,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1364,16065,1.35071,2.28145,SAPPHIRE405X384,0,3562,37609.5,3.00025,3.79632,VENUS500X384,0,2116,14697.5,0.994008,2.68644,2241,1672,0,0
3711,L,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1446,16471,1.72972,2.22765,SAPPHIRE405X384,0,3220,39430.5,3.04377,3.62816,VENUS500X384,0,1987,15733.5,0.889584,2.81454,2241,1672,0,0
3711,L,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1230,15104.5,0.702244,2.3624,SAPPHIRE405X384,0,3439,38807,2.98618,3.6917,VENUS500X384,0,2061,14438,0.892261,2.82235,2241,1672,0,0
3711,L,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1256,15558,0.932688,2.395,SAPPHIRE405X384,0,3247,38712,2.88403,3.84266,VENUS500X384,0,1909,15040.5,0.868494,2.77576,2241,1672,0,0
3711,L,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1272,16105,1.10448,2.28483,SAPPHIRE405X384,0,3327,38573.5,2.98926,3.69476,VENUS500X384,0,2015,15110,1.04667,2.75477,2241,1672,0,0
3711,L,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1317,16190,0.850891,2.41181,SAPPHIRE405X384,0,3377,37605,3.04689,3.786,VENUS500X384,0,2041,15403,0.883177,2.80472,2241,1672,0,0
3711,L,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1235,15950,1.15249,2.25452,SAPPHIRE405X384,0,3250,38434.5,3.06126,3.65994,VENUS500X384,0,2036,15469,1.02505,2.74252,2241,1672,0,0
3711,L,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1473,15416.5,1.49659,2.29915,SAPPHIRE405X384,0,3395,38134,3.2019,3.36368,VENUS500X384,0,2101,14613,1.02489,2.71056,2241,1672,0,0
3711,L,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1560,14755,2.0963,2.16112,SAPPHIRE405X384,0,3419,38043,3.01942,3.68323,VENUS500X384,0,2096,14542.5,0.886851,2.81377,2241,1672,0,0
3711,L,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1286,17148.5,-0.77818,2.59023,SAPPHIRE405X384,0,3448,39591.5,3.09927,3.57851,VENUS500X384,0,2112,15773,0.857357,2.80291,2241,1672,0,0
3711,M,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1253,16033.5,1.41815,2.15841,SAPPHIRE405X384,0,3285,38986,2.94108,3.6238,VENUS500X384,0,1982,14714,0.954478,2.76207,2241,1672,0,0
3711,M,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1483,15817,1.55707,2.30291,SAPPHIRE405X384,0,3192,38090,2.74162,3.8636,VENUS500X384,0,1929,15024,0.902201,2.71811,2241,1672,0,0
3711,M,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1551,16059,1.42178,2.4274,SAPPHIRE405X384,0,3248,39121.5,3.04277,3.61189,VENUS500X384,0,1957,15467.5,0.962687,2.72624,2241,1672,0,0
3711,M,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1430,16033.5,1.8651,2.15727,SAPPHIRE405X384,0,3287,39012,2.99145,3.6545,VENUS500X384,0,2052,15612.5,0.906865,2.76783,2241,1672,0,0
3711,M,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1529,16222,1.32658,2.39885,SAPPHIRE405X384,0,3443,37905,2.98156,3.77037,VENUS500X384,0,2092,15365.5,1.00766,2.64001,2241,1672,0,0
3711,M,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1434,15844,1.65735,2.21441,SAPPHIRE405X384,0,3410,38738.5,2.98764,3.74507,VENUS500X384,0,2089,15263.5,0.888437,2.80583,2241,1672,0,0
3711,M,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1541,15151.5,1.72972,2.15621,SAPPHIRE405X384,0,3314,37917.5,2.96313,3.61592,VENUS500X384,0,1997,14558.5,0.978371,2.72124,2241,1672,0,0
3711,M,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1652,15702,1.82764,2.31213,SAPPHIRE405X384,0,3387,39380,2.81667,3.71902,VENUS500X384,0,2028,14931.5,1.05539,2.6833,2241,1672,0,0
3711,M,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1324,15322,1.27944,2.20847,SAPPHIRE405X384,0,3399,37729.5,2.77312,3.73729,VENUS500X384,0,2085,14492,1.12769,2.59172,2241,1672,0,0
3711,N,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1362,16463.5,1.12438,2.43546,SAPPHIRE405X384,0,3400,37643.5,3.00829,3.83081,VENUS500X384,0,2027,15589,0.902011,2.84725,2241,1672,0,0
3711,N,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1353,14965,1.61803,2.18707,SAPPHIRE405X384,0,3387,38115,2.97284,3.6953,VENUS500X384,0,2063,14672,0.986309,2.79719,2241,1672,0,0
3711,N,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1375,16086,1.72972,1.70344,SAPPHIRE405X384,0,3228,38649.5,2.91311,3.65334,VENUS500X384,0,1928,14622,0.962829,2.72681,2241,1672,0,0
3711,N,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1261,16819.5,0.944452,2.34378,SAPPHIRE405X384,0,3297,38952,2.88369,3.72661,VENUS500X384,0,1997,15274.5,1.01816,2.76513,2241,1672,0,0
3711,N,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1405,15956,1.36486,2.32495,SAPPHIRE405X384,0,3305,38564,2.30311,4.02484,VENUS500X384,0,2008,15245,0.848892,2.83733,2241,1672,0,0
3711,N,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1575,15307,0.939842,2.59402,SAPPHIRE405X384,0,3356,37688,2.76695,3.76678,VENUS500X384,0,2100,15641,0.959994,2.76769,2241,1672,0,0
3711,N,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1436,15287,1.24794,2.33112,SAPPHIRE405X384,0,3713,36172,2.88742,4.02271,VENUS500X384,0,2004,15837,1.04119,2.51785,2241,1672,0,0
3711,N,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1458,16105,1.05106,2.47113,SAPPHIRE405X384,0,3393,38759,3.00554,3.49393,VENUS500X384,0,2056,15195.5,0.890853,2.75546,2241,1672,0,0
3711,N,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1640,15738,1.44031,2.38899,SAPPHIRE405X384,0,3347,37755.5,2.83489,3.57711,VENUS500X384,0,2081,15418,0.890507,2.75739,2241,1672,0,0
3711,O,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1328,16244.5,1.25813,2.30089,SAPPHIRE405X384,0,3593,37843.5,2.7726,3.88621,VENUS500X384,0,1976,14890,0.773595,2.88246,2241,1672,0,0
3711,O,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1188,15395.5,0.879473,2.3889,SAPPHIRE405X384,0,3406,36416,2.8854,3.91128,VENUS500X384,0,2041,15128,1.03197,2.70798,2241,1672,0,0
3711,O,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1308,15084.5,1.07643,2.46414,SAPPHIRE405X384,0,3316,36685,2.80162,3.85389,VENUS500X384,0,1957,14704,0.915857,2.81731,2241,1672,0,0
3711,O,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1464,16543,1.11265,2.49546,SAPPHIRE405X384,0,3358,37558,2.96381,3.84856,VENUS500X384,0,1972,15684,0.925195,2.77394,2241,1672,0,0
3711,O,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1375,16204,1.07242,2.43805,SAPPHIRE405X384,0,3432,38847,2.80163,3.8318,VENUS500X384,0,2042,15211.5,0.799418,2.89351,2241,1672,0,0
3711,O,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1432,15773,0.953976,2.51285,SAPPHIRE405X384,0,3389,38298.5,2.91341,3.76362,VENUS500X384,0,2002,15345.5,0.836552,2.81421,2241,1672,0,0
3711,O,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1468,15532,1.72972,2.06164,SAPPHIRE405X384,0,3279,38100,2.84022,3.66496,VENUS500X384,0,2000,15040.5,0.979701,2.56501,2241,1672,0,0
3711,O,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1336,15636,0.972744,2.39402,SAPPHIRE405X384,0,3268,37528,2.70129,3.77698,VENUS500X384,0,1970,15756.5,0.978435,2.5498,2241,1672,0,0
3711,O,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1354,15622,0.943075,2.37455,SAPPHIRE405X384,0,3389,38624,2.772,3.75136,VENUS500X384,0,2035,15465,0.872076,2.6243,2241,1672,0,0
3711,P,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1296,17019.5,0.767022,2.5069,SAPPHIRE405X384,0,3452,39257,2.81087,3.86442,VENUS500X384,0,1927,16227,0.806238,2.67395,2241,1672,0,0
3711,P,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1282,16907,1.72972,2.02639,SAPPHIRE405X384,0,3296,38363,2.5957,3.90449,VENUS500X384,0,1946,15952.5,0.912836,2.6739,2241,1672,0,0
3711,P,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1182,17167,0.95191,2.40661,SAPPHIRE405X384,0,3093,38087,2.82326,3.78825,VENUS500X384,0,1796,16519,0.865186,2.59881,2241,1672,0,0
3711,P,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1224,17048,0.70958,2.45713,SAPPHIRE405X384,0,3236,38560,2.63223,3.89034,VENUS500X384,0,1927,16566.5,0.899022,2.65288,2241,1672,0,0
3711,P,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1242,17426.5,0.853613,2.56981,SAPPHIRE405X384,0,3424,39390.5,2.83635,3.89825,VENUS500X384,0,1984,16560,0.921025,2.66931,2241,1672,0,0
3711,P,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1568,16268,1.13604,2.74093,SAPPHIRE405X384,0,3376,38275.5,2.81908,3.88249,VENUS500X384,0,1964,16437.5,0.863749,2.6133,2241,1672,0,0
3711,P,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1592,17275,1.72972,2.29898,SAPPHIRE405X384,0,3285,39379.5,2.85974,3.78072,VENUS500X384,0,1894,16033,1.01229,2.54108,2241,1672,0,0
3711,P,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1341,16543,0.641131,2.50065,SAPPHIRE405X384,0,3473,38784,2.78471,3.75861,VENUS500X384,0,2075,15799,1.06161,2.59381,2241,1672,0,0
3711,P,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1214,17715.5,1.07165,2.16644,SAPPHIRE405X384,0,3376,41316.5,2.53157,3.74971,VENUS500X384,0,2103,16974,0.960378,2.58008,2241,1672,0,0
3711,A,2,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,1324,17321,1.15974,2.3994,SAPPHIRE405X384,0,3577,38742,2.87607,3.9254,VENUS500X384,0,2112,16874,1.01785,2.65496,2241,1672,2.5,0.5
3711,A,3,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,1583,15976,1.46923,2.50353,SAPPHIRE405X384,0,3647,37892,2.96342,4.16049,VENUS500X384,0,2142,16926,1.04528,2.76971,2241,1672,5,1
3711,A,4,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,1649,14921,1.9288,2.66679,SAPPHIRE405X384,0,3576,34842.5,3.25213,4.46683,VENUS500X384,0,2094,19470,0.652826,2.87855,2241,1672,12.5,2.5
3711,A,5,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,1545,7150,1.63044,5.03481,SAPPHIRE405X384,0,3520,19892,5.99281,6.155,VENUS500X384,0,2131,33289.5,1.23348,2.90089,2241,1672,25,5
