plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3441,A,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2833,30125,0,2.12003,SAPPHIRE405X384,0,3817,48008,0,3.17198,VENUS500X384,0,5828,27209,0,3.08972,1991,1433,0,0
3441,A,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2784,27445,0,2.48979,SAPPHIRE405X384,0,3912,46768,0,3.20825,VENUS500X384,0,5693,26128.5,0,3.08389,1991,1433,0,0
3441,A,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2853,26956.5,0,2.18063,SAPPHIRE405X384,0,3805,45767.5,0,3.19649,VENUS500X384,0,5380,24520,0,3.04219,1991,1433,0,0
3441,A,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2940,26415,0,2.23127,SAPPHIRE405X384,0,3768,45581,0,3.1952,VENUS500X384,0,5526,24883,0,3.05584,1991,1433,0,0
3441,A,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2863,24312,0,2.1631,SAPPHIRE405X384,0,3823,46190,0,3.10359,VENUS500X384,0,5463,22858.5,0,3.06184,1991,1433,0,0
3441,A,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2780,24892.5,0,2.0548,SAPPHIRE405X384,0,3713,45018,0,3.09493,VENUS500X384,0,5516,23456,0,3.01727,1991,1433,0,0
3441,A,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2710,24948,0,2.04326,SAPPHIRE405X384,0,3778,46499.5,0,3.20085,VENUS500X384,0,5136,22633,0,2.99722,1991,1433,0,0
3441,A,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2820,26716,0,2.08833,SAPPHIRE405X384,0,3952,48706,0,3.12973,VENUS500X384,0,5640,24783,0,3.04205,1991,1433,0,0
3441,A,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3049,30737,0,2.23485,SAPPHIRE405X384,0,3884,51932,0,3.12076,VENUS500X384,0,5692,26784,0,3.00934,1991,1433,0,0
3441,B,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2688,25110,0,2.10627,SAPPHIRE405X384,0,3612,44591,0,3.09055,VENUS500X384,0,5156,22945,0,2.96029,1991,1433,0,0
3441,B,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2395,24011,0,1.70171,SAPPHIRE405X384,0,3652,43924,0,3.12014,VENUS500X384,0,5196,21975,0,3.0162,1991,1433,0,0
3441,B,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2431,22960,0,2.0376,SAPPHIRE405X384,0,3621,43584.5,0,3.22946,VENUS500X384,0,5082,21310,0,3.0155,1991,1433,0,0
3441,B,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2925,22940,0,2.35741,SAPPHIRE405X384,0,3873,46289,0,3.24228,VENUS500X384,0,5561,22774,0,3.09048,1991,1433,0,0
3441,B,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2499,22905.5,0,1.82148,SAPPHIRE405X384,0,3870,45047,0,3.18836,VENUS500X384,0,5441,22573,0,3.03936,1991,1433,0,0
3441,B,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2700,22773,0,2.21753,SAPPHIRE405X384,0,3728,44718,0,3.2204,VENUS500X384,0,5497,22234,0,3.50092,1991,1433,0,0
3441,B,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2803,24945,0,1.87318,SAPPHIRE405X384,0,3789,47032,0,3.06931,VENUS500X384,0,5619,23267,0,3.11778,1991,1433,0,0
3441,B,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2922,24947.5,0,2.20043,SAPPHIRE405X384,0,3860,47168,0,3.11744,VENUS500X384,0,5556,23370,0,3.08236,1991,1433,0,0
3441,B,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2775,26946,0,2.0626,SAPPHIRE405X384,0,4045,49285.5,0,3.15407,VENUS500X384,0,5625,24754,0,3.07126,1991,1433,0,0
3441,C,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3103,23076,0,2.27129,SAPPHIRE405X384,0,3876,41676,0,3.0418,VENUS500X384,0,5470,21195,0,3.46659,1991,1433,0,0
3441,C,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2788,22724,0,2.19826,SAPPHIRE405X384,0,3864,43720,0,3.25119,VENUS500X384,0,5527,21475,0,3.58171,1991,1433,0,0
3441,C,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2702,23085,0,2.11322,SAPPHIRE405X384,0,3645,41403,0,3.12324,VENUS500X384,0,5396,21075,0,2.89357,1991,1433,0,0
3441,C,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2568,22920.5,0,2.04992,SAPPHIRE405X384,0,3756,43055,0,3.24033,VENUS500X384,0,5458,22240,0,3.06445,1991,1433,0,0
3441,C,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2937,21590.5,0,2.28542,SAPPHIRE405X384,0,3633,41594,0,3.16546,VENUS500X384,0,5228,21335,0,3.05942,1991,1433,0,0
3441,C,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2563,21021,0,2.07945,SAPPHIRE405X384,0,3744,41910,0,3.19542,VENUS500X384,0,5222,20564,0,3.08648,1991,1433,0,0
3441,C,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3014,22631,0,2.32416,SAPPHIRE405X384,0,3792,43652,0,3.20536,VENUS500X384,0,5615,22180,0,3.17483,1991,1433,0,0
3441,C,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2731,25085.5,0,2.01707,SAPPHIRE405X384,0,3810,46773,0,3.09349,VENUS500X384,0,5580,23718,0,3.09285,1991,1433,0,0
3441,C,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2912,25239.5,0,2.2036,SAPPHIRE405X384,0,3880,45908,0,3.15583,VENUS500X384,0,5554,23113,0,3.06577,1991,1433,0,0
3441,D,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2657,23568,0,2.13473,SAPPHIRE405X384,0,3604,44340,0,3.24084,VENUS500X384,0,5328,22279,0,3.07994,1991,1433,0,0
3441,D,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2607,22478,0,2.20779,SAPPHIRE405X384,0,3636,44055,0,3.09725,VENUS500X384,0,5190,22040,0,3.00605,1991,1433,0,0
3441,D,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2568,22532,0,2.109,SAPPHIRE405X384,0,3600,42502,0,3.1494,VENUS500X384,0,5165,21288,0,3.46886,1991,1433,0,0
3441,D,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2652,20506,0,2.192,SAPPHIRE405X384,0,3609,42959,0,3.08527,VENUS500X384,0,5296,20927,0,2.86596,1991,1433,0,0
3441,D,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2718,21193.5,0,2.27073,SAPPHIRE405X384,0,3713,43069,0,3.25682,VENUS500X384,0,5109,20110,0,2.84259,1991,1433,0,0
3441,D,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2390,20835.5,0,1.80946,SAPPHIRE405X384,0,3651,41835,0,3.21328,VENUS500X384,0,5133,20360,0,3.11664,1991,1433,0,0
3441,D,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2840,23383,0,2.21782,SAPPHIRE405X384,0,3648,42164,0,3.10975,VENUS500X384,0,5355,20655,0,2.80754,1991,1433,0,0
3441,D,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3068,23174,0,2.41635,SAPPHIRE405X384,0,3727,43508,0,3.13533,VENUS500X384,0,5525,22098,0,3.12999,1991,1433,0,0
3441,D,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2779,24066,0,2.16144,SAPPHIRE405X384,0,3766,44889,0,3.2147,VENUS500X384,0,5585,23034,0,2.83012,1991,1433,0,0
3441,E,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2530,22146,0,2.07564,SAPPHIRE405X384,0,3787,44464,0,3.14811,VENUS500X384,0,5584,22888,0,3.08913,1991,1433,0,0
3441,E,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2772,22848.5,0,2.20883,SAPPHIRE405X384,0,3780,44470,0,3.11754,VENUS500X384,0,5428,22330,0,2.77523,1991,1433,0,0
3441,E,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2744,22518,0,2.16814,SAPPHIRE405X384,0,3697,43149,0,3.11784,VENUS500X384,0,5516,22008,0,3.06657,1991,1433,0,0
3441,E,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2736,20840,0,2.19514,SAPPHIRE405X384,0,3760,42748,0,3.13824,VENUS500X384,0,5326,21526,0,3.07062,1991,1433,0,0
3441,E,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2687,21868.5,0,2.15656,SAPPHIRE405X384,0,3690,42556,0,3.12974,VENUS500X384,0,5233,21371,0,2.84266,1991,1433,0,0
3441,E,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3168,21071,0,2.56099,SAPPHIRE405X384,0,3753,41384,0,3.20412,VENUS500X384,0,5276,20469,0,3.564,1991,1433,0,0
3441,E,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2828,21292,0,2.32961,SAPPHIRE405X384,0,3766,42650.5,0,3.15803,VENUS500X384,0,5457,21623,0,2.87473,1991,1433,0,0
3441,E,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2780,22810,0,2.13116,SAPPHIRE405X384,0,3706,43350,0,3.13247,VENUS500X384,0,5346,22264,0,2.76934,1991,1433,0,0
3441,E,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2704,24103,0,2.13377,SAPPHIRE405X384,0,3733,44812,0,3.10276,VENUS500X384,0,5395,22579,0,3.05388,1991,1433,0,0
3441,F,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2428,24013,0,2.06165,SAPPHIRE405X384,0,3707,45079,0,3.13807,VENUS500X384,0,5454,23191,0,3.12402,1991,1433,0,0
3441,F,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2565,21126,0,2.16952,SAPPHIRE405X384,0,3732,42081,0,3.20682,VENUS500X384,0,5347,21075,0,2.87095,1991,1433,0,0
3441,F,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2805,21668,0,2.23851,SAPPHIRE405X384,0,3711,43759,0,3.13986,VENUS500X384,0,5394,21781,0,3.12493,1991,1433,0,0
3441,F,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2612,21508,0,2.17967,SAPPHIRE405X384,0,3663,41908,0,3.14897,VENUS500X384,0,5224,20401.5,0,3.13401,1991,1433,0,0
3441,F,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2592,20829.5,0,2.17951,SAPPHIRE405X384,0,3578,41196,0,3.14878,VENUS500X384,0,5301,20761,0,3.55219,1991,1433,0,0
3441,F,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2843,19458,0,2.3575,SAPPHIRE405X384,0,3653,41890,0,3.15967,VENUS500X384,0,5185,20062,0,3.16097,1991,1433,0,0
3441,F,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2692,22912,0,2.2501,SAPPHIRE405X384,0,3674,42286,0,3.15156,VENUS500X384,0,5394,21586,0,2.88248,1991,1433,0,0
3441,F,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2785,23115,0,2.27755,SAPPHIRE405X384,0,3722,43477,0,3.25265,VENUS500X384,0,5467,22691,0,3.04249,1991,1433,0,0
3441,F,20,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2489,23862,0,2.06801,SAPPHIRE405X384,0,3699,43056,0,3.13783,VENUS500X384,0,5241,22372,0,2.9978,1991,1433,0,0
3441,G,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3107,25102,0,2.68003,SAPPHIRE405X384,0,3801,43713,0,3.20833,VENUS500X384,0,5602,23139,0,3.03424,1991,1433,0,0
3441,G,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2936,23867.5,0,2.23116,SAPPHIRE405X384,0,3820,44252,0,3.14365,VENUS500X384,0,5665,23272.5,0,3.11035,1991,1433,0,0
3441,G,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2624,23180,0,1.85276,SAPPHIRE405X384,0,3891,43883,0,3.1859,VENUS500X384,0,5661,22797,0,3.10046,1991,1433,0,0
3441,G,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2819,22081,0,2.26684,SAPPHIRE405X384,0,3727,42197.5,0,3.14775,VENUS500X384,0,5406,22102,0,2.79087,1991,1433,0,0
3441,G,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2923,21929,0,2.28962,SAPPHIRE405X384,0,3764,42069,0,3.28281,VENUS500X384,0,5363,21234,0,3.08149,1991,1433,0,0
3441,G,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2411,20644,0,1.75266,SAPPHIRE405X384,0,3700,42927,0,3.10312,VENUS500X384,0,5322,20723,0,2.75552,1991,1433,0,0
3441,G,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2957,21390,0,2.34034,SAPPHIRE405X384,0,3694,43569.5,0,3.22163,VENUS500X384,0,5250,21170.5,0,3.09933,1991,1433,0,0
3441,G,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3107,21737,0,2.13613,SAPPHIRE405X384,0,3779,42717,0,3.1351,VENUS500X384,0,5513,21254,0,2.79007,1991,1433,0,0
3441,G,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2641,22044,0,1.70279,SAPPHIRE405X384,0,3815,43640,0,3.17519,VENUS500X384,0,5461,21030,0,3.18132,1991,1433,0,0
3441,H,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2811,23849,0,2.20666,SAPPHIRE405X384,0,3753,46133,0,3.2438,VENUS500X384,0,5417,23359,0,3.02325,1991,1433,0,0
3441,H,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3034,22905.5,0,2.36528,SAPPHIRE405X384,0,3695,45019,0,3.09247,VENUS500X384,0,5348,22095,0,3.09004,1991,1433,0,0
3441,H,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2601,21604,0,2.26725,SAPPHIRE405X384,0,3655,43333,0,3.16846,VENUS500X384,0,5101,21206,0,2.83164,1991,1433,0,0
3441,H,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2854,20555,0,2.34365,SAPPHIRE405X384,0,3741,42376,0,3.29624,VENUS500X384,0,5389,20493,0,3.22857,1991,1433,0,0
3441,H,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2584,21677,0,1.88038,SAPPHIRE405X384,0,3753,42437,0,3.20843,VENUS500X384,0,5303,21335,0,2.86483,1991,1433,0,0
3441,H,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2836,21010,0,2.24279,SAPPHIRE405X384,0,3753,43128,0,3.26177,VENUS500X384,0,5501,21158,0,2.86279,1991,1433,0,0
3441,H,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2768,21730,0,2.28568,SAPPHIRE405X384,0,3705,42140,0,3.22058,VENUS500X384,0,5428,21335,0,3.12515,1991,1433,0,0
