plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3716,F,18,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1844,19093,0,2.24021,SAPPHIRE405X384,0,4131,48699,1.69749,3.46862,VENUS500X384,0,2068,9825,1.06934,3.05401,2270,1701,0,0
3716,F,19,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1929,19130.5,0,2.35556,SAPPHIRE405X384,0,4117,46899,1.67843,3.55839,VENUS500X384,0,2076,9756,0,3.73194,2270,1701,0,0
3716,F,20,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1969,19026.5,0,2.40341,SAPPHIRE405X384,0,4152,48047.5,1.7794,3.37336,VENUS500X384,0,2055,9775,0.916573,3.13749,2270,1701,0,0
3716,G,1,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1610,20605,0,2.16543,SAPPHIRE405X384,0,3962,47626,1.7335,3.5636,VENUS500X384,0,1941,10578,0,3.7559,2270,1701,0,0
3716,G,2,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1768,19484.5,0,2.43619,SAPPHIRE405X384,0,4063,49347,1.59897,3.54209,VENUS500X384,0,1982,9956,0,3.59081,2270,1701,0,0
3716,G,3,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1856,18998,0,2.46999,SAPPHIRE405X384,0,4100,48118.5,1.59735,3.56725,VENUS500X384,0,2040,9753,0,3.66554,2270,1701,0,0
3716,G,9,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1924,18230,1.34781,1.63946,SAPPHIRE405X384,0,4128,47594,1.61341,3.53166,VENUS500X384,0,2024,9192.5,0.980121,3.09116,2270,1701,0,0
3716,G,10,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2130,18489,0,2.48855,SAPPHIRE405X384,0,4200,47639.5,1.82112,3.47598,VENUS500X384,0,2010,9403,1.01485,3.07162,2270,1701,0,0
3716,G,11,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1960,18699,0,2.27871,SAPPHIRE405X384,0,4030,47902.5,1.64919,3.46594,VENUS500X384,0,2012,9390.5,1.01524,3.04858,2270,1701,0,0
3716,G,17,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2140,19352.5,0,2.53128,SAPPHIRE405X384,0,4202,48538.5,1.68535,3.46795,VENUS500X384,0,2075,9877.5,0.883,3.13687,2270,1701,0,0
3716,G,18,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1956,19277,0,2.35318,SAPPHIRE405X384,0,4208,47397.5,1.68238,3.4964,VENUS500X384,0,2114,9780,0,3.60951,2270,1701,0,0
3716,G,19,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1939,19732,0,2.22866,SAPPHIRE405X384,0,4188,48998.5,1.59547,3.49632,VENUS500X384,0,2112,9685,1.11702,3.0334,2270,1701,0,0
3716,H,1,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1779,20056,0,2.42141,SAPPHIRE405X384,0,3944,48472.5,1.62281,3.58257,VENUS500X384,0,1940,10301,0,3.90322,2270,1701,0,0
3716,H,2,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1705,18718,0,2.39147,SAPPHIRE405X384,0,4087,47336,1.77178,3.5099,VENUS500X384,0,2016,9624,0,3.74399,2270,1701,0,0
3716,H,8,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2023,18216,0,2.5441,SAPPHIRE405X384,0,4120,47257.5,1.72055,3.52715,VENUS500X384,0,1970,9286.5,1.07301,2.98851,2270,1701,0,0
3716,H,9,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1796,17911,1.24317,1.93056,SAPPHIRE405X384,0,4067,47528,1.64005,3.51119,VENUS500X384,0,2018,9358,0,3.5711,2270,1701,0,0
