plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3443,K,16,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2528,21500,0,1.9815,SAPPHIRE405X384,0,5536,71867.5,0,2.4138,VENUS500X384,0,1717,4547,0.966853,7.52194,1993,1435,2.5,0.5
3443,K,17,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2544,21996,0,1.54238,SAPPHIRE405X384,0,5652,73272.5,0,2.44066,VENUS500X384,0,1630,4482,0.946049,6.85144,1993,1435,5,1
3443,K,18,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2729,22295,0,1.78553,SAPPHIRE405X384,0,5740,73774,0,2.38322,VENUS500X384,0,1685,4673,0.442769,7.96462,1993,1435,12.5,2.5
3443,K,19,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2881,22363,0,1.78692,SAPPHIRE405X384,0,5748,71713,0,2.44167,VENUS500X384,0,1740,4596,0.722223,7.40634,1993,1435,25,5
3443,K,20,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2854,20862.5,0,1.82637,SAPPHIRE405X384,0,5890,73044,0,2.63402,VENUS500X384,0,1822,4712.5,0.904906,8.17359,1993,1435,50,10
3443,O,12,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2725,24375.5,0,1.9835,SAPPHIRE405X384,0,5770,76836,0,2.44287,VENUS500X384,0,1683,4569.5,0.594931,7.60123,1993,1435,2.5,0.5
3443,O,13,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2706,23758.5,0,1.76744,SAPPHIRE405X384,0,5812,76377,0,2.44163,VENUS500X384,0,1733,4527.5,0.68731,7.82522,1993,1435,5,1
3443,O,14,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2389,24229,0,1.88009,SAPPHIRE405X384,0,5658,76226,0,2.43121,VENUS500X384,0,1732,4501,0.94586,7.55415,1993,1435,12.5,2.5
3443,O,15,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2617,23707,0,1.75537,SAPPHIRE405X384,0,5704,76250.5,0,2.41616,VENUS500X384,0,1699,4549,0,8.1062,1993,1435,25,5
3443,O,16,201000000000,20484,"CONGO-RED, Congo Red",Nc1c(cc(c2ccccc12)S(O)(=O)=O)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1cc(c2ccccc2c1N)S(O)(=O)=O,CHERRY580X384,0,2835,24320.5,0,2.04705,SAPPHIRE405X384,0,5711,76399,0,2.42025,VENUS500X384,0,1643,4460,0,8.04561,1993,1435,50,10
3443,C,16,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2809,22171,0,1.8146,SAPPHIRE405X384,0,5807,71276.5,0,2.44256,VENUS500X384,0,1748,4580.5,0.714496,7.58341,1993,1435,2.5,0.5
3443,C,17,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2941,23672,0,1.91163,SAPPHIRE405X384,0,5792,70926.5,0,2.58212,VENUS500X384,0,1776,4588,0.633379,7.77489,1993,1435,5,1
3443,C,18,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2884,23652.5,0,2.08261,SAPPHIRE405X384,0,5883,70853,0,2.42835,VENUS500X384,0,1722,4519,0,8.08018,1993,1435,12.5,2.5
3443,C,19,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2659,22701,0,1.64227,SAPPHIRE405X384,0,5948,65806,0,2.41796,VENUS500X384,0,1772,4302.5,1.20558,7.2052,1993,1435,25,5
3443,C,20,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,3232,14006,0,2.03056,SAPPHIRE405X384,0,5832,46677,0,2.34513,VENUS500X384,0,1720,3560,0,7.8381,1993,1435,50,10
3443,G,12,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,3168,21800,0,1.97441,SAPPHIRE405X384,0,5913,72318,0,2.42194,VENUS500X384,0,1769,4612,0.824272,7.78195,1993,1435,2.5,0.5
3443,G,13,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2769,22028,0,1.77953,SAPPHIRE405X384,0,5879,72363,0,2.40729,VENUS500X384,0,1736,4590.5,0.395476,7.76262,1993,1435,5,1
3443,G,14,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,3051,24058,0,2.14747,SAPPHIRE405X384,0,5947,72684,0,2.42482,VENUS500X384,0,1705,4625,1.10207,6.75316,1993,1435,12.5,2.5
3443,G,15,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2991,23898.5,0,2.08009,SAPPHIRE405X384,0,5968,70119.5,0,2.44769,VENUS500X384,0,1689,4471,1.0927,6.51316,1993,1435,25,5
3443,G,16,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2875,14759,0,1.7768,SAPPHIRE405X384,0,5887,49137,0,2.36248,VENUS500X384,0,1658,3588.5,0.821848,6.86127,1993,1435,50,10
3443,K,8,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2617,23334,0,1.98559,SAPPHIRE405X384,0,5636,71007,0,2.55013,VENUS500X384,0,1620,4384.5,0.938665,6.8481,1993,1435,2.5,0.5
3443,K,9,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2636,23152,0,1.75949,SAPPHIRE405X384,0,5609,70184.5,0,2.42326,VENUS500X384,0,1660,4394,0,8.10578,1993,1435,5,1
3443,K,10,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2740,23748,0,2.01804,SAPPHIRE405X384,0,5540,68153,0,2.47982,VENUS500X384,0,1744,4330,1.11375,7.14648,1993,1435,12.5,2.5
3443,K,11,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2477,22467.5,0,1.8665,SAPPHIRE405X384,0,5663,64540,0,2.39134,VENUS500X384,0,1725,4180,0.998617,7.18785,1993,1435,25,5
3443,K,12,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2172,13001,0,1.55154,SAPPHIRE405X384,0,5738,46610.5,0,2.36954,VENUS500X384,0,1788,3512,0.808904,7.19255,1993,1435,50,10
3443,O,4,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2932,24421.5,0,2.12544,SAPPHIRE405X384,0,5715,76310,0,2.41628,VENUS500X384,0,1635,4461.5,0,7.7798,1993,1435,2.5,0.5
3443,O,5,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2929,25220,0,2.03372,SAPPHIRE405X384,0,5693,75784,0,2.40307,VENUS500X384,0,1648,4407,0.356659,7.5069,1993,1435,5,1
3443,O,6,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2768,26124,0,2.03941,SAPPHIRE405X384,0,5566,72384,0,2.40064,VENUS500X384,0,1597,4307.5,1.10581,6.68383,1993,1435,12.5,2.5
3443,O,7,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2589,23936,0,1.99599,SAPPHIRE405X384,0,5460,69080.5,0,2.32115,VENUS500X384,0,1665,4175,0.848576,7.14421,1993,1435,25,5
3443,O,8,201000000000,20248,Bithionoloxide,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,CHERRY580X384,0,2769,14504.5,0,2.03148,SAPPHIRE405X384,0,5370,49121,0,2.3411,VENUS500X384,0,1662,3388.5,1.1243,7.04567,1993,1435,50,10
3443,C,8,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2860,22183,0,1.74219,SAPPHIRE405X384,0,5616,72705,0,2.40951,VENUS500X384,0,1640,4604,0.651236,7.44643,1993,1435,2.5,0.5
3443,C,9,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2860,22064,0,2.12117,SAPPHIRE405X384,0,5812,73248,0,2.61336,VENUS500X384,0,1701,4639.5,0.697474,7.21345,1993,1435,5,1
3443,C,10,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2920,22964,0,1.87081,SAPPHIRE405X384,0,5734,74203,0,2.44831,VENUS500X384,0,1716,4693,0.741891,7.33947,1993,1435,12.5,2.5
3443,C,11,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,3036,39345,0,2.08287,SAPPHIRE405X384,0,5788,88124.5,0,2.88188,VENUS500X384,0,1736,5359,1.76113,7.31865,1993,1435,25,5
3443,C,12,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,3068,10097,0,4.20084,SAPPHIRE405X384,0,5467,152136,11.1779,5.07513,VENUS500X384,0,1733,9246,17.822,7.78854,1993,1435,50,10
3443,G,4,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2786,23286,0,1.78515,SAPPHIRE405X384,0,6076,74755,0,2.498,VENUS500X384,0,1898,4778,1.48717,7.41759,1993,1435,2.5,0.5
3443,G,5,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2887,22862,0,1.81504,SAPPHIRE405X384,0,5840,75074,0,2.581,VENUS500X384,0,1833,4780,1.03116,7.62755,1993,1435,5,1
3443,G,6,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2959,25235.5,0,2.05007,SAPPHIRE405X384,0,5965,76778,0,2.45319,VENUS500X384,0,1815,4887,0.878117,7.49484,1993,1435,12.5,2.5
3443,G,7,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2764,38051.5,0,1.95043,SAPPHIRE405X384,0,5860,87540.5,0,2.82408,VENUS500X384,0,1757,5407,1.94128,6.88501,1993,1435,25,5
3443,G,8,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2948,11997,0,2.14418,SAPPHIRE405X384,0,5404,149592,8.92155,5.338,VENUS500X384,0,1663,8585.5,15.5274,8.45113,1993,1435,50,10
3443,K,1,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2779,23917.5,0,1.97244,SAPPHIRE405X384,0,5642,75804,0,2.41463,VENUS500X384,0,1695,4616.5,1.37959,6.72311,1993,1435,5,1
3443,K,2,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2782,25738,0,2.00605,SAPPHIRE405X384,0,5807,76708,0,2.43054,VENUS500X384,0,1872,4851.5,1.07525,7.28843,1993,1435,12.5,2.5
3443,K,3,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2953,41305.5,0,2.10132,SAPPHIRE405X384,0,5651,89800,0,2.93796,VENUS500X384,0,1872,5480.5,2.11639,7.55656,1993,1435,25,5
3443,K,4,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2834,5305,0,4.42863,SAPPHIRE405X384,0,5204,112373,14.3766,5.66656,VENUS500X384,0,1818,7446,22.0961,8.73927,1993,1435,50,10
3443,K,24,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,3085,22946,0,1.90074,SAPPHIRE405X384,0,5977,75958,0,2.42906,VENUS500X384,0,1836,4664,0.933582,7.58431,1993,1435,2.5,0.5
3443,O,20,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2590,22127,0,1.68443,SAPPHIRE405X384,0,5919,76470.5,0,2.41481,VENUS500X384,0,1689,4587,0.887576,7.32682,1993,1435,2.5,0.5
3443,O,21,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2838,22812,0,2.0211,SAPPHIRE405X384,0,5828,76281,0,2.57117,VENUS500X384,0,1688,4632,0.60649,7.40995,1993,1435,5,1
3443,O,22,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,3035,24800,0,1.93827,SAPPHIRE405X384,0,5966,77980.5,0,2.56979,VENUS500X384,0,1688,4736,0.643361,6.9435,1993,1435,12.5,2.5
3443,O,23,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2769,38394,0,1.93102,SAPPHIRE405X384,0,5840,90152,0,2.79758,VENUS500X384,0,1786,5372,1.65612,7.22952,1993,1435,25,5
3443,O,24,201000000000,20110,"AMIODARONE, Amiodarone hydrochloride",CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,CHERRY580X384,0,2948,6820,0,4.80071,SAPPHIRE405X384,0,5465,160090,13.6868,4.98481,VENUS500X384,0,1764,9173,21.5458,7.22829,1993,1435,50,10
3443,A,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3158,27117,0,2.09192,SAPPHIRE405X384,0,5988,84122.5,0,2.42569,VENUS500X384,0,1702,4871,1.22246,6.49596,1993,1435,0,0
3443,A,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3020,25234.5,0,2.49653,SAPPHIRE405X384,0,6148,82368,0,2.44889,VENUS500X384,0,1651,5008,0.744326,6.77906,1993,1435,0,0
3443,A,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3024,26315,0,1.98446,SAPPHIRE405X384,0,6112,81043.5,0,2.43831,VENUS500X384,0,1652,4791.5,0.760816,7.30354,1993,1435,0,0
3443,A,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3045,25655,0,1.78152,SAPPHIRE405X384,0,6198,82335,0,2.44347,VENUS500X384,0,1748,4962.5,0,8.12582,1993,1435,0,0
3443,A,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3015,22622.5,0,1.84231,SAPPHIRE405X384,0,6201,77281,0,2.59122,VENUS500X384,0,1818,4822,0.79389,7.93694,1993,1435,0,0
3443,A,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2746,22090.5,0,1.55024,SAPPHIRE405X384,0,6108,78820,0,2.43566,VENUS500X384,0,1650,4839,0,7.7635,1993,1435,0,0
3443,A,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3173,24008,0,1.98684,SAPPHIRE405X384,0,6003,79614,0,2.61794,VENUS500X384,0,1671,4793,0.837096,7.34214,1993,1435,0,0
3443,A,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3057,25257,0,1.79089,SAPPHIRE405X384,0,6203,83515.5,0,2.42299,VENUS500X384,0,1750,4894.5,0.940429,7.26666,1993,1435,0,0
3443,A,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3015,25615.5,0,1.72272,SAPPHIRE405X384,0,6324,83691,0,2.44559,VENUS500X384,0,1810,4967.5,0,8.15307,1993,1435,0,0
3443,B,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2724,22415,0,2.06462,SAPPHIRE405X384,0,5836,77282,0,2.42084,VENUS500X384,0,1621,4832,0,7.68082,1993,1435,0,0
3443,B,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2999,22731,0,1.87369,SAPPHIRE405X384,0,5783,75147,0,2.41599,VENUS500X384,0,1676,4641.5,0.458234,7.76965,1993,1435,0,0
3443,B,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2832,22236,0,1.83472,SAPPHIRE405X384,0,5634,74839,0,2.60388,VENUS500X384,0,1732,4744,1.45907,6.87255,1993,1435,0,0
3443,B,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3118,22794.5,0,1.96203,SAPPHIRE405X384,0,5956,77067.5,0,2.46697,VENUS500X384,0,1710,4744,0.65899,7.8131,1993,1435,0,0
3443,B,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3240,22238,0,2.25362,SAPPHIRE405X384,0,5970,75059,0,2.45302,VENUS500X384,0,1733,4766,0.369818,7.9102,1993,1435,0,0
3443,B,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3318,21900.5,0,2.04302,SAPPHIRE405X384,0,5955,75323.5,0,2.42957,VENUS500X384,0,1671,4669.5,0.566051,7.47533,1993,1435,0,0
3443,B,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3127,25096.5,0,2.11227,SAPPHIRE405X384,0,6144,81149,0,2.35578,VENUS500X384,0,1676,4908,0,7.55474,1993,1435,0,0
3443,B,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3036,23661,0,1.8244,SAPPHIRE405X384,0,6220,79675,0,2.42637,VENUS500X384,0,1780,4846,0.464077,7.61035,1993,1435,0,0
3443,B,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3308,25754,0,2.13655,SAPPHIRE405X384,0,6221,84068,0,2.41107,VENUS500X384,0,1832,4957.5,0.829008,7.33231,1993,1435,0,0
3443,C,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2506,22586,0,1.60821,SAPPHIRE405X384,0,5907,76076,0,2.59733,VENUS500X384,0,1677,4761.5,0.647,7.22743,1993,1435,0,0
3443,C,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,3143,21398.5,0,2.08327,SAPPHIRE405X384,0,5839,74335,0,2.58177,VENUS500X384,0,1693,4658.5,0.872815,7.23686,1993,1435,0,0
3443,C,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2925,22709,0,1.93812,SAPPHIRE405X384,0,5652,74061,0,2.40643,VENUS500X384,0,1700,4623,0.873753,7.4644,1993,1435,0,0
3443,C,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2740,22635.5,0,2.00203,SAPPHIRE405X384,0,5946,74925,0,2.44994,VENUS500X384,0,1696,4756,0.623451,7.65989,1993,1435,0,0
