plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3170,C,18,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1563,65465,0,2.26305,SAPPHIRE405X384,0,3434,77219.2,1.52025,3.0737,VENUS500X384,0,4224,42424.8,0.901508,3.2052,1705,1214,5,1
3170,C,19,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1994,80009.8,0,4.58009,SAPPHIRE405X384,0,3528,86432,6.85351,4.18868,VENUS500X384,0,4258,47879.5,7.04904,4.16079,1705,1214,12.5,2.5
3170,C,20,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,2099,9750,0,5.44265,SAPPHIRE405X384,0,3492,10285,0,10.8619,VENUS500X384,0,4140,9873,0,9.64252,1705,1214,25,5
3170,C,21,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1976,8456.25,0,5.56792,SAPPHIRE405X384,0,3481,9152,0,13.3523,VENUS500X384,0,4361,9532.5,0,10.5514,1705,1214,50,10
3170,C,22,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1741,9192,0,3.73416,SAPPHIRE405X384,0,3412,9067,0,11.384,VENUS500X384,0,4369,9308,0,11.9881,1705,1214,100,20
3170,E,16,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1914,61320,0.56123,2.27205,SAPPHIRE405X384,0,3501,74910.2,1.69537,3.05557,VENUS500X384,0,4306,41494.2,0.905557,3.15989,1705,1214,5,1
3170,E,17,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1700,83322,0,4.48571,SAPPHIRE405X384,0,3451,88413,6.86125,4.1016,VENUS500X384,0,4216,51119,6.99803,4.12843,1705,1214,12.5,2.5
3170,E,18,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1664,51716.5,0,1.85518,SAPPHIRE405X384,0,3474,34666.5,20.9341,5.553,VENUS500X384,0,4259,31537.5,17.6525,7.51652,1705,1214,25,5
3170,E,19,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1948,8301.75,0,5.36022,SAPPHIRE405X384,0,3398,9562.5,0,11.4983,VENUS500X384,0,4204,9530.5,0,8.633,1705,1214,50,10
3170,E,20,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1642,8001.75,0,4.03915,SAPPHIRE405X384,0,3497,9464,0,12.6211,VENUS500X384,0,4266,9161.75,0,11.2821,1705,1214,100,20
3170,G,14,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1996,63888,0.606741,2.31918,SAPPHIRE405X384,0,3441,75728,1.60942,3.07876,VENUS500X384,0,4271,43091.5,1.37973,3.07408,1705,1214,5,1
3170,G,15,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1655,82112,0,4.70342,SAPPHIRE405X384,0,3506,83912.2,7.47965,4.21459,VENUS500X384,0,4288,52253,7.21598,4.3704,1705,1214,12.5,2.5
3170,G,16,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1942,20631,0,4.96081,SAPPHIRE405X384,0,3325,16283,0,17.1749,VENUS500X384,0,4268,16325,0,20.3383,1705,1214,25,5
3170,G,17,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1791,7880,0,5.01683,SAPPHIRE405X384,0,3422,8912,0,12.3691,VENUS500X384,0,4097,9164.5,0,9.88281,1705,1214,50,10
3170,G,18,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1804,7500.75,0,5.19818,SAPPHIRE405X384,0,3446,8735,0,14.4382,VENUS500X384,0,4197,8921.5,0,12.0273,1705,1214,100,20
3170,I,12,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1478,66143,0,2.53852,SAPPHIRE405X384,0,3236,67940.5,2.8064,3.08526,VENUS500X384,0,4141,41302.2,2.01951,3.26236,1705,1214,5,1
3170,I,13,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1541,106422,8.72849,3.69784,SAPPHIRE405X384,0,3172,75480.5,10.8527,5.00077,VENUS500X384,0,4115,60951.2,11.2972,4.9412,1705,1214,12.5,2.5
3170,I,14,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1480,7475.75,0,4.62031,SAPPHIRE405X384,0,3178,8649,0,10.9464,VENUS500X384,0,3967,8684,0,10.9505,1705,1214,25,5
3170,I,15,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1601,6355,0,4.09466,SAPPHIRE405X384,0,3137,7992.5,0,13.3542,VENUS500X384,0,3888,8092,0,13.461,1705,1214,50,10
3170,I,16,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1579,6504,0,5.57819,SAPPHIRE405X384,0,3117,7403.5,0,16.4219,VENUS500X384,0,4026,7820,0,15.7594,1705,1214,100,20
3170,K,10,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1775,63327.5,0.950129,2.10881,SAPPHIRE405X384,0,3471,76526.5,1.73428,3.0284,VENUS500X384,0,4217,42174,0.836585,3.277,1705,1214,5,1
3170,K,11,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1413,101224,0,1.72193,SAPPHIRE405X384,0,3409,83337.8,8.08663,4.52911,VENUS500X384,0,4203,57815,8.51655,4.4712,1705,1214,12.5,2.5
3170,K,12,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1873,8564.5,0,4.4245,SAPPHIRE405X384,0,3384,9862.5,0,10.3714,VENUS500X384,0,4260,9631,0,11.2613,1705,1214,25,5
3170,K,13,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1734,7804,0,4.21715,SAPPHIRE405X384,0,3412,8979.25,0,13.1682,VENUS500X384,0,4279,9006,0,11.8383,1705,1214,50,10
3170,K,14,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1680,7728,0,3.69525,SAPPHIRE405X384,0,3310,8558.5,0,12.3689,VENUS500X384,0,4216,8892.75,0,11.3299,1705,1214,100,20
3170,M,8,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1776,63312.5,0.857417,2.21321,SAPPHIRE405X384,0,3223,74011.8,1.66676,3.0793,VENUS500X384,0,4070,42191.5,1.43461,3.0556,1705,1214,5,1
3170,M,9,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1764,88571,6.95302,3.30186,SAPPHIRE405X384,0,3300,76252,8.18511,4.52149,VENUS500X384,0,3994,51808.5,8.24972,4.54905,1705,1214,12.5,2.5
3170,M,10,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1726,17130,0,2.58798,SAPPHIRE405X384,0,3348,13216.5,0,19.871,VENUS500X384,0,4169,13391,0,8.20979,1705,1214,25,5
3170,M,11,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1608,7946.25,0,4.06657,SAPPHIRE405X384,0,3389,8599.5,0,13.001,VENUS500X384,0,4029,8915,0,9.51062,1705,1214,50,10
3170,M,12,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1639,8047,0,4.74674,SAPPHIRE405X384,0,3360,8629.5,0,13.5029,VENUS500X384,0,4217,8636.5,0,13.1066,1705,1214,100,20
3170,O,6,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1475,65976,0.467695,2.17668,SAPPHIRE405X384,0,3385,79496.5,1.6201,3.14194,VENUS500X384,0,4021,43745,1.20623,3.00021,1705,1214,5,1
3170,O,7,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1740,92885.8,5.89264,3.19594,SAPPHIRE405X384,0,3293,81869.5,7.11199,4.30337,VENUS500X384,0,4016,55176.5,7.43616,4.1978,1705,1214,12.5,2.5
3170,O,8,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1543,8442,0,3.07264,SAPPHIRE405X384,0,3272,10384.5,0,10.9054,VENUS500X384,0,3896,9755,0,8.41724,1705,1214,25,5
3170,O,9,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1684,8608,0,3.83309,SAPPHIRE405X384,0,3383,9077,0,13.0657,VENUS500X384,0,4121,9052.5,0,12.5441,1705,1214,50,10
3170,O,10,SM_JHU-2151,20427,"CICLOPIROX OLAMINE, Ciclopirox ethanolamine",NCCOP(O)(O)=O.CC1=CC(=O)N(O)C(=C1)C1CCCCC1,CHERRY580X384,0,1740,8019.25,0,4.16299,SAPPHIRE405X384,0,3412,9167,0,12.4167,VENUS500X384,0,4046,8904.5,0,9.73973,1705,1214,100,20
3170,A,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2133,62397,0.997092,1.9523,SAPPHIRE405X384,0,3633,79933.8,1.12185,2.96384,VENUS500X384,0,4351,44782,1.12687,2.53514,1705,1214,0,0
3170,A,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1617,56358.5,0,2.01951,SAPPHIRE405X384,0,3599,77414.2,1.0989,2.9669,VENUS500X384,0,4332,42724,1.14141,2.60048,1705,1214,0,0
3170,A,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1801,57145.8,0,2.10555,SAPPHIRE405X384,0,3625,78785.2,0.992828,3.00593,VENUS500X384,0,4503,43442.5,1.45403,2.41779,1705,1214,0,0
3170,A,19,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1902,59113,1.35856,1.71526,SAPPHIRE405X384,0,3608,76768.5,0.98239,3.01942,VENUS500X384,0,4332,43839,0,3.11584,1705,1214,0,0
3170,B,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1820,54202.8,0,2.17887,SAPPHIRE405X384,0,3513,74368,1.04082,3.01912,VENUS500X384,0,4217,40656,1.44836,2.42137,1705,1214,0,0
3170,B,12,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1853,52692,1.32985,1.74986,SAPPHIRE405X384,0,3612,75296,1.04052,3.0175,VENUS500X384,0,4420,40779,1.51092,2.37168,1705,1214,0,0
3170,B,18,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1993,54470,1.62528,1.46528,SAPPHIRE405X384,0,3604,77267.2,0.982153,2.99591,VENUS500X384,0,4318,40667.8,1.1948,2.59916,1705,1214,0,0
3170,B,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1748,57427.5,1.08762,1.7238,SAPPHIRE405X384,0,3757,84232.2,1.19218,2.81391,VENUS500X384,0,4455,43371.2,1.39143,2.39128,1705,1214,0,0
3170,C,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1764,56784,1.26073,1.55275,SAPPHIRE405X384,0,3478,73266.5,1.02967,3.02087,VENUS500X384,0,4228,41409,1.19974,2.64043,1705,1214,0,0
3170,C,11,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1600,52093.8,0,2.08744,SAPPHIRE405X384,0,3467,74415.8,1.15101,2.94217,VENUS500X384,0,4313,39932.2,1.56392,2.37476,1705,1214,0,0
3170,C,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1924,52752,1.50368,1.76751,SAPPHIRE405X384,0,3412,73789.2,1.42406,2.8465,VENUS500X384,0,4283,41717.8,1.14193,2.61917,1705,1214,0,0
3170,C,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1786,53918.2,0,2.10726,SAPPHIRE405X384,0,3663,75700,0.974089,3.03116,VENUS500X384,0,4528,41662,1.19634,2.6525,1705,1214,0,0
3170,D,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1569,49680,0,1.99031,SAPPHIRE405X384,0,3435,73463,1.43329,2.86083,VENUS500X384,0,4158,38922,1.12769,2.62374,1705,1214,0,0
3170,D,10,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1754,47348.5,1.18322,1.74659,SAPPHIRE405X384,0,3476,71099.8,1.11063,2.88895,VENUS500X384,0,4233,37764,1.47488,2.38694,1705,1214,0,0
3170,D,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1547,50379,0,2.02971,SAPPHIRE405X384,0,3556,72955.2,1.0567,2.99514,VENUS500X384,0,4290,39775.2,1.29393,2.51312,1705,1214,0,0
3170,D,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1897,53698.5,1.32676,1.76044,SAPPHIRE405X384,0,3560,72976,1.10554,2.98993,VENUS500X384,0,4416,40697,1.26043,2.58258,1705,1214,0,0
3170,E,3,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1836,54799.8,0,2.25238,SAPPHIRE405X384,0,3504,73285.8,0.978851,3.04001,VENUS500X384,0,4285,40999.2,1.16993,2.63283,1705,1214,0,0
