@relation TS6-Pf

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
1345.5,33756.25,0,2.00816,3188.5,67026.75,1.17392,3.06268,3296,30682.75,0.92018,2.62377,-0.0017,0.00069,0.00266,0.93221,1.00532,0.97017,-0.96345,-0.08205,-0.15022,1.08501,1.02235,1.0663,Inactive
1503,39220,0,2.48793,3203.5,89804,1.90804,3.08542,3307,38752.75,0.33213,3.36087,0.00283,0.00092,0.00305,1.08483,1.36378,1.25566,-0.96345,0.65208,-0.73828,1.34423,1.02994,1.36586,Inactive
1512,19090.25,0,5.61089,3179,136115.5,11.4675,4.41571,3211,76108,11.1572,5.01048,0.00309,0.00054,-0.00035,0.50559,2.09348,2.58237,-0.96345,10.21154,10.08679,3.03157,1.474,2.03627,Active
1364,58832.5,0.66343,1.92579,3136,85863.75,1.4555,2.97327,3198.5,50085.25,0.80622,2.59889,-0.00116,-0.00014,-0.0008,1.65293,1.30279,1.66096,-0.30002,0.19953,-0.26418,1.04051,0.9925,1.05619,Inactive
1451.5,70438.75,0.26603,2.04013,3089,91427.25,1.51508,2.95248,3188,57611.25,0.58243,2.64103,0.00135,-0.00088,-0.00117,1.98423,1.39115,1.92794,-0.69742,0.25911,-0.48798,1.10228,0.98557,1.07331,Inactive
1430.5,80589,0.41525,2.02135,3188.5,91894.5,1.49865,2.99361,3191,68088.75,0.5165,2.65792,0.00075,0.00069,-0.00106,2.27678,1.39694,2.29899,-0.5482,0.24269,-0.5539,1.09213,0.99929,1.08018,Inactive
1410,84650.25,0,2.0129,3191,89392,1.54461,2.98874,3270.5,69194.5,0.67381,2.6325,0.00016,0.00072,0.00175,2.39418,1.35749,2.33535,-0.96345,0.28865,-0.39659,1.08757,0.99767,1.06985,Inactive
1528.5,88865,0.42376,2.01648,3170,93808.5,1.41775,3.00451,3312.5,74873.75,0.54412,2.6906,0.00357,0.00039,0.00324,2.512,1.42737,2.53505,-0.53969,0.16178,-0.52629,1.08951,1.00293,1.09346,Inactive
1178,38824.5,0,1.85616,3131,66001.5,1.51258,2.94019,3266.5,31288.75,1.064,2.49968,-0.00651,-0.00022,0.00161,1.0828,0.99008,0.99268,-0.96345,0.25661,-0.00641,1.00288,0.98146,1.01587,Inactive
1515,39274.5,0.55921,2.02266,3124.5,63952,1.33144,3.01999,3239,29470.5,1.17995,2.37384,0.00318,-0.00032,0.00064,1.08605,0.95791,0.92925,-0.40424,0.07547,0.10954,1.09285,1.0081,0.96473,Inactive
1505.5,40490.75,1.09073,1.8142,3160.5,60638,1.4693,2.92337,3277,28304.75,0.93579,2.52134,0.0029,0.00024,0.00198,1.1213,0.90515,0.8866,0.12728,0.21334,-0.13462,0.98021,0.97585,1.02467,Inactive
1394,40565.25,0.77328,1.9082,3150,54450.5,1.54273,2.88631,3239.5,26501.5,0.85713,2.65231,-0.0003,0.00008,0.00066,1.12665,0.80788,0.82405,-0.19017,0.28676,-0.21328,1.031,0.96348,1.0779,Inactive
1418.5,34908.25,0,2.09619,3199,45033.5,1.46935,2.89003,3318,21082.5,0.93821,2.58181,0.0004,0.00085,0.00344,0.96324,0.65881,0.62931,-0.96345,0.21338,-0.13219,1.13257,0.96472,1.04925,Inactive
