@relation TS3-TS6-Pv

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
2162,58062,0,1.69835,3665,71856.5,0.64458,2.47279,4865,53743,0,2.37765,-0.00476,-0.00535,-0.00925,1.00011,0.96301,0.98082,0,-0.03603,0,0.93524,0.98049,0.98735,Inactive
2669,56656,0.83574,1.68768,3990,73563,0.777,2.47941,5165,51347,0,2.41877,0.00431,-0.00076,-0.00323,0.96588,0.98252,0.92672,0.83574,0.09639,0,0.92936,0.98312,1.00443,Inactive
2492,56191.5,0,1.88027,4015,72512,0.6946,2.53404,5347,52458.5,0,2.39628,0.00115,-0.00041,0.00042,0.96074,0.96732,0.94537,0,0.01399,0,1.03542,1.00478,0.99509,Inactive
2744,51419,0,1.98282,3928,71198,0,2.78087,5185,48288,0,2.3697,0.00565,-0.00164,-0.00283,0.87084,0.94999,0.86493,0,-0.68061,0,1.09189,1.10265,0.98405,Inactive
2352,56453,1.09593,1.3396,3888,69758,0.78958,2.49908,4932,51226,0,2.36444,-0.00136,-0.0022,-0.00791,0.96792,0.93022,0.92896,1.09593,0.10897,0,0.73769,0.99092,0.98187,Inactive
2567,57679,0,1.85012,4046,77433.5,0.65239,2.48936,5375,53872.5,0,2.39321,0.00249,0.00003,0.00098,0.98601,1.03639,0.97318,0,-0.02822,0,1.01882,0.98706,0.99381,Inactive
2604,51243,0,1.89466,3941,72266,0.65452,2.49577,5097,47344,0,2.36198,0.00315,-0.00145,-0.0046,0.8702,0.96489,0.84775,0,-0.02609,0,1.04334,0.9896,0.98084,Inactive
2434,54761,0,1.8807,3940,72801,0.79095,2.47197,5082,53356,0,2.38449,0.00011,-0.00147,-0.0049,0.93618,0.97246,0.9687,0,0.11034,0,1.03566,0.98017,0.99019,Inactive
2008,53398,0,1.6076,3880,72386,0.48253,2.63531,5119,50901,0,2.37064,-0.00751,-0.00232,-0.00415,0.91942,0.96745,0.91869,0,-0.19808,0,0.88527,1.04493,0.98444,Inactive
2243,56187.5,0,1.65217,3904,68621.5,0.82749,2.48266,5136,51172.5,0,2.38724,-0.00331,-0.00198,-0.00381,0.96512,0.91395,0.9238,0,0.14688,0,0.90981,0.98441,0.99133,Inactive
2456,53965,0,1.81853,4008,73262,0.73576,2.45356,5313,49315,0,2.3787,0.0005,-0.00051,-0.00026,0.92155,0.97801,0.88297,0,0.05515,0,1.00142,0.97287,0.98779,Inactive
2110,56280,0,1.72057,3934,75763,0.61585,2.55141,5082,54364,0,2.40216,-0.00569,-0.00155,-0.0049,0.96916,1.01438,0.98892,0,-0.06476,0,0.94748,1.01167,0.99753,Inactive
2219,58172,0,1.80445,3960,73646,0.70181,2.50793,5080,54836,0,2.39488,-0.00374,-0.00119,-0.00494,1.00106,0.98411,0.99843,0,0.0212,0,0.99367,0.99443,0.99451,Inactive
2576,53235,0,1.79319,3974,70936,0.66241,2.5362,5300,50012,0,2.41008,0.00265,-0.00099,-0.00052,0.90634,0.94564,0.89722,0,-0.0182,0,0.98747,1.00563,1.00082,Inactive
2450,53756,0,1.85408,4002,72752,0.75332,2.51444,5214,49524,0,2.40224,0.00039,-0.00059,-0.00225,0.91792,0.97089,0.88915,0,0.07271,0,1.021,0.99701,0.99756,Inactive
2484,55405.5,0,1.8745,3917,71889.5,0.69494,2.49515,5079,50198,0,2.36575,0.001,-0.00179,-0.00496,0.94682,0.95991,0.90539,0,0.01433,0,1.03224,0.98936,0.98241,Inactive
2337,61079,0,1.86518,3865,72589,0.50808,2.64313,5066,57532,0,2.3768,-0.00163,-0.00253,-0.00522,1.05095,0.97053,1.05282,0,-0.17253,0,1.02711,1.04803,0.987,Inactive
2448,57320.5,0,1.87748,3868,73848.5,0.65616,2.50643,4938,53952.5,0,2.31575,0.00036,-0.00249,-0.00779,0.98172,0.98827,0.98356,0,-0.02445,0,1.03388,0.99383,0.96165,Inactive
2582,58085,0,1.85773,3996,77580,0.59922,2.52295,5306,54893.5,0,2.3311,0.00276,-0.00068,-0.0004,0.993,1.03916,0.99505,0,-0.08139,0,1.02301,1.00038,0.96802,Inactive
2504,54233,0,1.71228,4020,74024,0.67706,2.49463,5269,48867,0,2.38028,0.00136,-0.00034,-0.00114,0.92548,0.9886,0.87486,0,-0.00355,0,0.94291,0.98915,0.98844,Inactive
2613,51650,0,1.88431,3995,71649,0.7676,2.48745,5266,46966,0,2.42258,0.00331,-0.00069,-0.0012,0.87732,0.95542,0.83678,0,0.08699,0,1.03764,0.9863,1.00601,Inactive
2215,54596,0,1.67411,4013,74128.5,0.78096,2.47368,5210,49660.5,0,2.39582,-0.00381,-0.00044,-0.00233,0.93715,0.99018,0.89197,0,0.10035,0,0.92189,0.98084,0.9949,Inactive
2332,54241,0,1.78398,3836,69684,0.67048,2.50294,5088,50010.5,0,2.40556,-0.00172,-0.00294,-0.00478,0.9287,0.92991,0.90144,0,-0.01013,0,0.98239,0.99245,0.99894,Inactive
2307,55560,0,1.65624,4004,72483,0.67242,2.52497,5410,52056,0,2.42415,-0.00216,-0.00056,0.00169,0.95275,0.96707,0.93603,0,-0.00819,0,0.91205,1.00118,1.00666,Inactive
2477,56487,1.08281,1.55379,3660,68833,0.69249,2.47529,4779,50725,0,2.37609,0.00088,-0.00542,-0.01098,0.96629,0.92038,0.92198,1.08281,0.01188,0,0.85563,0.98148,0.9867,Inactive
2099,53771,0,1.66475,3883,71761,0.717,2.47981,5109,50302,0,2.36614,-0.00589,-0.00227,-0.00435,0.92446,0.95858,0.90687,0,0.03639,0,0.91674,0.98328,0.98257,Inactive
2719,57576,0,1.89097,4060,77219.5,0.65271,2.4881,5526,55153,0,2.39194,0.00521,0.00023,0.00401,0.98145,1.03317,0.99585,0,-0.0279,0,1.04131,0.98656,0.99329,Inactive
2271,54142,0.96629,1.53424,3740,68159,0.76211,2.49281,4829,50423,0,2.38816,-0.00281,-0.00429,-0.00997,0.92802,0.90973,0.91492,0.96629,0.0815,0,0.84487,0.98843,0.99172,Inactive
2640,58794,0,1.94127,3980,75316,0.67063,2.50479,5160,53213,0,2.3888,0.00379,-0.0009,-0.00333,1.00465,1.00741,0.96426,0,-0.00998,0,1.06901,0.99318,0.99198,Inactive
2468,53860,0,1.86071,3973,70775.5,0,2.77087,5144,47832.5,0,2.38874,0.00072,-0.001,-0.00365,0.91945,0.94339,0.85661,0,-0.68061,0,1.02465,1.09868,0.99196,Inactive
2327,53172,0,1.85575,3870,70503,0.65753,2.51778,5000,51069,0,2.38728,-0.00181,-0.00246,-0.00654,0.90967,0.941,0.92445,0,-0.02308,0,1.02192,0.99833,0.99135,Inactive
2540,52154,0,1.75847,4006,70185,0.62234,2.53478,5216,46332,0,2.39323,0.002,-0.00054,-0.00221,0.88764,0.93459,0.82506,0,-0.05827,0,0.96835,1.00507,0.99382,Inactive
2370,52556,0,1.73402,3969,72960,0.70588,2.49131,5276,51642,0,2.36949,-0.00104,-0.00106,-0.001,0.89788,0.9743,0.93041,0,0.02527,0,0.95488,0.98784,0.98396,Inactive
2198,54293,0,1.69487,4004,72724,0.78732,2.47228,5190,53334.5,0,2.37417,-0.00411,-0.00056,-0.00273,0.93203,0.97047,0.9661,0,0.10672,0,0.93332,0.98029,0.98591,Inactive
2464,53197,0,1.88448,3898,71345.5,0.68059,2.47797,5212,49264,0,2.38918,0.00064,-0.00206,-0.00229,0.90766,0.9525,0.88397,0,-0.00002,0,1.03774,0.98255,0.99214,Inactive
2166,61655,0,1.68937,4079,80131,0.60426,2.47837,5299,56459,0,2.35658,-0.00469,0.00049,-0.00054,1.06432,1.07401,1.02661,0,-0.07635,0,0.9303,0.9827,0.9786,Inactive
2239,58348,0,1.82093,3860,71876,0.65804,2.54333,4866,53730,0,2.36263,-0.00338,-0.0026,-0.00923,1.00385,0.96053,0.98054,0,-0.02257,0,1.00274,1.00846,0.98111,Inactive
2197,51763,0,1.65769,3931,71633,0.6679,2.49632,5214,47916,0,2.43792,-0.00413,-0.0016,-0.00225,0.88679,0.95609,0.85688,0,-0.01271,0,0.91285,0.98982,1.01238,Inactive
2176,56853.5,0,1.65168,3980,73974,0.67508,2.51004,5305,51536,0,2.39133,-0.00451,-0.0009,-0.00042,0.97824,0.98846,0.9277,0,-0.00553,0,0.90954,0.99526,0.99303,Inactive
2500,55297,0,1.81955,4096,73282,0.86033,2.46964,5315,50812,0,2.38555,0.00129,0.00073,-0.00022,0.94459,0.97705,0.91297,0,0.17972,0,1.00198,0.97924,0.99063,Inactive
2209,54307,0,1.6826,3992,71558,0.66966,2.51898,5216,50935,0,2.36111,-0.00392,-0.00073,-0.00221,0.93209,0.95417,0.91743,0,-0.01095,0,0.92657,0.99881,0.98048,Inactive
2583,53752,0,1.8824,4049,74617.5,0.7739,2.48635,5311,51997,0,2.38975,0.00277,0.00007,-0.0003,0.91546,0.99658,0.93683,0,0.0933,0,1.03659,0.98587,0.99238,Inactive
2401,52466,0,1.69304,4017,72768,0.68416,2.5132,5240,50840,0,2.36624,-0.00048,-0.00038,-0.00173,0.89571,0.97091,0.91504,0,0.00355,0,0.93232,0.99651,0.98261,Inactive
2108,54093,0,1.61896,3907,71192,0.81091,2.47494,5086,50296,0,2.38291,-0.00573,-0.00193,-0.00482,0.93006,0.95021,0.90721,0,0.1303,0,0.89152,0.98134,0.98954,Inactive
2281,53920,0,1.6882,3899,69756,0.79323,2.57501,5084,49697,0,2.41218,-0.00263,-0.00205,-0.00486,0.92387,0.93004,0.89523,0,0.11262,0,0.92965,1.02102,1.00169,Inactive
2788,51583,1.06487,1.40723,3988,72212,0.5889,2.60188,5244,47452,0,2.39028,0.00644,-0.00079,-0.00165,0.87299,0.96347,0.84697,1.06487,-0.09171,0,0.77493,1.03168,0.9926,Inactive
2408,53790,0,1.7257,4016,72491,0.74939,2.48268,5308,48691,0,2.39228,-0.00036,-0.0004,-0.00036,0.91928,0.96701,0.87055,0,0.06878,0,0.9503,0.98441,0.99343,Inactive
2412,50253,0,1.86967,3905,71545.5,0.7273,2.48809,5101,48804,0,2.37767,-0.00029,-0.00196,-0.00451,0.85592,0.95523,0.87697,0,0.04669,0,1.02958,0.98656,0.98736,Inactive
2466,52522,0,1.92002,4292,71504,0.75168,2.58738,5549,51128.5,0,2.47048,0.00068,0.0035,0.00447,0.89555,0.94917,0.91463,0,0.07107,0,1.05731,1.02593,1.0259,Inactive
2282,48845,0,1.68939,4062,68237,0.74314,2.58769,5180,46712,0,2.41909,-0.00261,0.00025,-0.00293,0.83306,0.90629,0.83341,0,0.06253,0,0.93031,1.02605,1.00456,Inactive
2385,51791,0,1.82864,3970,72926,0,2.74868,5219,48497,0,2.38959,-0.00077,-0.00105,-0.00215,0.88392,0.9738,0.86844,0,-0.68061,0,1.00699,1.08989,0.99231,Inactive
2550,54641,0,1.88424,4016,72722,0.79317,2.4773,5235,51586.5,0,2.38464,0.00218,-0.0004,-0.00183,0.93196,0.97027,0.93012,0,0.11256,0,1.03761,0.98228,0.99025,Inactive
1870,55242,0,1.72781,3785,68522,0.69689,2.54466,4904,52534.5,0,2.40949,-0.00998,-0.00366,-0.00847,0.95488,0.91422,0.95578,0,0.01628,0,0.95146,1.00899,1.00057,Inactive
2260,52777,0,1.65918,4468,72446.5,0.66345,2.72043,5273,49439.5,0,2.43605,-0.00301,0.00599,-0.00106,0.9038,0.96,0.88627,0,-0.01716,0,0.91367,1.07868,1.0116,Inactive
2432,54751,0,1.72273,4040,72830.5,0.74843,2.47309,5479,49781.5,0,2.42763,0.00007,-0.00006,0.00307,0.93604,0.97147,0.889,0,0.06782,0,0.94867,0.98061,1.00811,Inactive
2510,52969,0,1.76022,4124,75396,0.63635,2.51798,5367,51921,0,2.38879,0.00147,0.00113,0.00082,0.90276,1.00651,0.93418,0,-0.04426,0,0.96931,0.99841,0.99198,Inactive
1976,54584,0,1.64222,4166,71654,0.76418,2.57244,5000,51536,0,2.36033,-0.00809,0.00172,-0.00654,0.94121,0.95307,0.93382,0,0.08357,0,0.90433,1.02,0.98016,Inactive
2363,57266,0,1.76834,4071,77964,0.73034,2.48129,5228,52893,0,2.34819,-0.00116,0.00038,-0.00197,0.98227,1.04352,0.95648,0,0.04973,0,0.97378,0.98386,0.97512,Inactive
2356,54538,0,1.82627,4904,75467,0.70629,2.79237,5424,50608.5,0,2.43169,-0.00129,0.01215,0.00197,0.93359,0.9965,0.9067,0,0.02568,0,1.00568,1.10721,1.00979,Inactive
2222,53421.5,0,1.69102,3976,71360,0.74215,2.49384,5299,49323,0,2.44047,-0.00369,-0.00096,-0.00054,0.91601,0.9516,0.88341,0,0.06154,0,0.9312,0.98884,1.01344,Inactive
2304,59739,0,1.82952,3948,76224,0.58169,2.53381,5277,53673,0,2.3795,-0.00222,-0.00136,-0.00098,1.02757,1.02069,0.97114,0,-0.09892,0,1.00747,1.00469,0.98812,Inactive
2272,56102,0,1.74412,4036,69588.5,0.69581,2.60202,5209,51898,0,2.42684,-0.00279,-0.00011,-0.00235,0.96307,0.92574,0.93689,0,0.0152,0,0.96044,1.03173,1.00778,Inactive
2188,52590,0,1.76975,4096,72585,0.8407,2.49516,5257,51348,0,2.37749,-0.00429,0.00073,-0.00138,0.90174,0.96721,0.92489,0,0.16009,0,0.97456,0.98936,0.98728,Inactive
2456,55291,1.01562,1.59411,3841,68040.5,0.6943,2.66963,4989,51237,0,2.49746,0.0005,-0.00287,-0.00676,0.94527,0.90663,0.92804,1.01562,0.01369,0,0.87784,1.05854,1.0371,Inactive
2423,54311.5,0,1.83694,3994,72269,0.77475,2.47212,5262,51315,0,2.35709,-0.00009,-0.00071,-0.00128,0.92834,0.96419,0.92413,0,0.09414,0,1.01156,0.98023,0.97881,Inactive
2300,56047.5,0,1.86197,3808,68903,0.56566,2.66254,4856,53319,0,2.37366,-0.00229,-0.00333,-0.00943,0.9616,0.91928,0.97249,0,-0.11495,0,1.02534,1.05573,0.98569,Inactive
2454,51949,0,1.91065,3888,70480,0.66493,2.50757,5061,46860,0,2.35898,0.00047,-0.0022,-0.00532,0.88552,0.94042,0.83876,0,-0.01568,0,1.05215,0.99428,0.9796,Inactive
2446,53938,1.10327,1.49913,3981,70720.5,0.70888,2.53119,5240,51462,0,2.40209,0.00032,-0.00089,-0.00173,0.92124,0.9425,0.92752,1.10327,0.02827,0,0.82553,1.00365,0.9975,Inactive
2114,54177,0,1.77531,3981,67488,0.86577,2.49418,5035,46681,0,2.42552,-0.00562,-0.00089,-0.00584,0.93146,0.89685,0.83569,0,0.18516,0,0.97762,0.98897,1.00723,Inactive
2269,51162,0,1.71068,3852,69890,0.6862,2.50257,5315,49609,0,2.39845,-0.00284,-0.00271,-0.00022,0.87475,0.9326,0.88883,0,0.00559,0,0.94203,0.9923,0.99599,Inactive
2507,58138,0,1.90244,4102,78466,0.71511,2.4949,5180,52762,0,2.37659,0.00141,0.00082,-0.00293,0.99529,1.05018,0.95481,0,0.0345,0,1.04763,0.98926,0.98691,Inactive
2253,56183.5,0,1.67291,3953,70457,0.74016,2.50986,5144,52739,0,2.38507,-0.00313,-0.00129,-0.00365,0.96487,0.93918,0.95507,0,0.05955,0,0.92123,0.99519,0.99043,Inactive
2459,60683,0,1.81173,4052,79382.5,0.6794,2.48702,5220,56399,0,2.33672,0.00055,0.00011,-0.00213,1.04169,1.06382,1.02699,0,-0.00121,0,0.99768,0.98613,0.97035,Inactive
2294,53443,0,1.79451,3948,71405,0.83098,2.45466,5176,49828,0,2.38441,-0.0024,-0.00136,-0.00301,0.91511,0.95263,0.89601,0,0.15037,0,0.98819,0.9733,0.99016,Inactive
2325,54195.5,0,1.77942,3951,70982,0.66449,2.53384,5178,49978,0,2.35838,-0.00184,-0.00131,-0.00297,0.92802,0.94662,0.89898,0,-0.01612,0,0.97988,1.0047,0.97935,Inactive
2142,53971,0,1.76785,4309,75282.5,0,2.85208,5184,50697.5,0,2.38132,-0.00512,0.00374,-0.00285,0.92727,1.00229,0.9133,0,-0.68061,0,0.97351,1.13088,0.98888,Inactive
2406,52668,0,1.75556,3940,72062,0.6993,2.48186,5204,48914.5,0,2.37622,-0.00039,-0.00147,-0.00245,0.89924,0.96203,0.87712,0,0.01869,0,0.96674,0.98409,0.98676,Inactive
2300,55128,0,1.91419,3861,68573,0.77894,2.54222,4916,51578,0,2.44335,-0.00229,-0.00258,-0.00823,0.94515,0.91387,0.93635,0,0.09833,0,1.0541,1.00802,1.01463,Inactive
1920,52905,0,1.75681,3912,69525.5,0.73887,2.50591,4900,50788.5,0,2.38237,-0.00909,-0.00186,-0.00855,0.91217,0.9266,0.92083,0,0.05826,0,0.96743,0.99362,0.98931,Inactive
2238,64956,0,1.71301,4083,70522,0.57772,2.59835,5440,55170,0,2.38781,-0.0034,0.00055,0.00229,1.12209,0.93826,0.99791,0,-0.10289,0,0.94331,1.03028,0.99157,Inactive
2564,54316,0,1.90955,3904,71962,0.71534,2.49581,5254,50486.5,0,2.40294,0.00243,-0.00198,-0.00144,0.9259,0.96112,0.90766,0,0.03473,0,1.05154,0.98962,0.99785,Inactive
2284,54694,0,1.63861,3904,74483.5,0.79383,2.44439,5024,49152.5,0,2.3612,-0.00258,-0.00198,-0.00606,0.93767,0.99673,0.88551,0,0.11322,0,0.90234,0.96923,0.98052,Inactive
2224,57910,0,1.82131,3891,70802.5,0.77075,2.51431,4918,52140,0,2.38263,-0.00365,-0.00216,-0.00819,0.99628,0.94493,0.94759,0,0.09014,0,1.00295,0.99695,0.98942,Inactive
2172,56220.5,0,1.75293,3927,71632,0.77108,2.46651,5057,49824,0,2.36464,-0.00458,-0.00165,-0.0054,0.96698,0.95614,0.89832,0,0.09047,0,0.9653,0.978,0.98195,Inactive
2596,56524,0,1.73454,4164,78052,0,2.76314,5322,51450,0,2.39017,0.00301,0.00169,-0.00008,0.96483,1.04345,0.92563,0,-0.68061,0,0.95517,1.09562,0.99255,Inactive
2403,54257,0,1.72137,4046,72466.5,0.65835,2.58302,5285,50692,0,2.38484,-0.00045,0.00003,-0.00082,0.92772,0.96624,0.91117,0,-0.02226,0,0.94792,1.0242,0.99034,Inactive
2344,53748.5,0,1.86609,3892,70440,0.73576,2.49885,5096,50420,0,2.39937,-0.0015,-0.00215,-0.00462,0.91968,0.9398,0.9095,0,0.05515,0,1.02761,0.99082,0.99637,Inactive
2690,53595,0,1.95244,4032,72263,0.72041,2.51439,5180,50801.5,0,2.37109,0.00469,-0.00017,-0.00293,0.91074,0.96356,0.91547,0,0.0398,0,1.07516,0.99699,0.98463,Inactive
2229,54436.5,0,1.85684,3684,67732,0.71192,2.52231,4780,52777.5,0,2.36377,-0.00356,-0.00508,-0.01096,0.93404,0.90449,0.96315,0,0.03131,0,1.02252,1.00013,0.98159,Inactive
2211,54300,0,1.64525,3864,70545,0.67316,2.51364,5037,49867,0,2.39614,-0.00388,-0.00254,-0.0058,0.93192,0.94168,0.89959,0,-0.00745,0,0.906,0.99669,0.99503,Inactive
2275,52279.5,0,1.69331,3985,74069,0.76038,2.45383,5276,49838,0,2.39582,-0.00274,-0.00083,-0.001,0.89463,0.98973,0.89421,0,0.07977,0,0.93247,0.97297,0.9949,Inactive
2415,55604,0,1.85104,3917,72951,0.72555,2.49102,5070,50108,0,2.3643,-0.00023,-0.00179,-0.00514,0.9516,0.97491,0.90376,0,0.04494,0,1.01932,0.98772,0.98181,Inactive
2510,57347,0,1.94803,3833,72644,0.57415,2.63239,5100,54006.5,0,2.40627,0.00147,-0.00298,-0.00454,0.98109,0.97176,0.98139,0,-0.10646,0,1.07273,1.04377,0.99924,Inactive
2390,59940,0,1.82283,4143,74305,0.74313,2.53193,5409,53368,0,2.44976,-0.00068,0.0014,0.00167,1.02963,0.99083,0.96238,0,0.06252,0,1.00379,1.00394,1.0173,Inactive
2360,54323.5,0,1.65947,4100,74979.5,0,2.80639,5345,51367,0,2.33202,-0.00122,0.00079,0.00038,0.92968,1.00097,0.92351,0,-0.68061,0,0.91383,1.11277,0.9684,Inactive
2192,53801,0,1.81093,3977,70477,0.70613,2.55755,5019,52661,0,2.37256,-0.00422,-0.00095,-0.00616,0.92334,0.93912,0.95601,0,0.02552,0,0.99724,1.0141,0.98524,Inactive
2475,53314,0,1.89064,3887,72997.5,0.70881,2.49945,5109,49708.5,0,2.39761,0.00084,-0.00222,-0.00435,0.90956,0.97599,0.89496,0,0.02821,0,1.04113,0.99106,0.99564,Inactive
2227,56985,0,1.81698,3925,72708,0.60871,2.65322,5352,54668.5,0,2.45276,-0.0036,-0.00168,0.00052,0.97968,0.97136,0.98962,0,-0.0719,0,1.00057,1.05203,1.01854,Inactive
2330,58016,0,1.90649,3887,69390,0.72601,2.62343,4927,52678,0,2.41106,-0.00175,-0.00222,-0.00801,0.99628,0.92504,0.9582,0,0.0454,0,1.04986,1.04022,1.00123,Inactive
1959,54918,0,1.77252,3816,69003.5,0.66768,2.63022,4836,52926,0,2.34676,-0.00839,-0.00322,-0.00983,0.94749,0.92058,0.965,0,-0.01293,0,0.97608,1.04291,0.97452,Inactive
2412,57651,0,1.84881,3868,70093,0.68198,2.52895,5101,53230,0,2.38241,-0.00029,-0.00249,-0.00451,0.98828,0.93524,0.96579,0,0.00137,0,1.0181,1.00276,0.98933,Inactive
2486,51921.5,0,2.18172,3998,66244,0.68926,2.86506,5280,50301,0,2.56012,0.00104,-0.00065,-0.00092,0.88445,0.87904,0.90342,0,0.00865,0,1.20142,1.13603,1.06312,Inactive
2378,55767,0,1.88767,3932,70991,0.75342,2.53694,5084,51586.5,0,2.41803,-0.00089,-0.00158,-0.00486,0.95518,0.94701,0.93315,0,0.07281,0,1.03949,1.00593,1.00412,Inactive
2234,53832,0,1.7937,4016,74338,0.70688,2.50701,5238,51796,0,2.38151,-0.00347,-0.0004,-0.00177,0.92314,0.99309,0.93426,0,0.02627,0,0.98775,0.99406,0.98895,Inactive
2198,56226,0,1.69512,4049,76520,0,2.80842,5154,52362,0,2.33881,-0.00411,0.00007,-0.00345,0.96662,1.02344,0.94731,0,-0.68061,0,0.93346,1.11357,0.97122,Inactive
2410,56189,0,1.81882,4096,74084,0.80961,2.48483,5413,51208,0,2.43571,-0.00032,0.00073,0.00175,0.96216,0.98838,0.91895,0,0.129,0,1.00158,0.98527,1.01146,Inactive
2448,56086,0,1.91338,3776,71092,0.59448,2.53438,4758,50440,0,2.36825,0.00036,-0.00378,-0.0114,0.95964,0.95064,0.91668,0,-0.08613,0,1.05365,1.00491,0.98345,Inactive
2174,55371,1.04867,1.30949,3920,71421,0.75656,2.50166,5040,51567.5,0,2.41808,-0.00454,-0.00175,-0.00574,0.95175,0.95326,0.93365,1.04867,0.07595,0,0.7211,0.99194,1.00414,Inactive
2069,52008,0,1.6431,4013,72565,0.75403,2.49713,5261,51468,0,2.37888,-0.00642,-0.00044,-0.0013,0.89346,0.9681,0.92722,0,0.07342,0,0.90482,0.99014,0.98786,Inactive
2771,59988,0,1.90083,4064,80388,0.6815,2.45816,5528,55936,0,2.34527,0.00614,0.00028,0.00405,1.02367,1.07786,1.01152,0,0.00089,0,1.04674,0.97469,0.9739,Inactive
2397,55992.75,0.50212,1.69764,3864.5,71562,0.65781,2.55901,5103.5,52901.25,0,2.36198,-0.00055,-0.00253,-0.00446,0.95888,0.95603,0.95914,0.50212,-0.0228,0,0.93485,1.01468,0.98084,Inactive
2432,56675,0,1.87716,3956,69644,0.7636,2.51626,5088,52682.5,0,2.39046,0.00007,-0.00124,-0.00478,0.97046,0.92765,0.95506,0,0.08299,0,1.03371,0.99773,0.99267,Inactive
2209,55945,0,1.79334,3796,68980,0.71509,2.49721,4918,50767,0,2.3625,-0.00392,-0.0035,-0.00819,0.96139,0.92053,0.92003,0,0.03448,0,0.98755,0.99017,0.98106,Inactive
2096,54844,0,1.60332,3944,70247,0.6549,2.54685,5242,51855,0,2.39,-0.00594,-0.00141,-0.00169,0.94371,0.93634,0.93537,0,-0.02571,0,0.88291,1.00986,0.99248,Inactive
2261,55796.5,1.05763,1.50858,4006,71384,0.812,2.53195,5174,53035,0,2.43425,-0.00299,-0.00054,-0.00305,0.9578,0.95152,0.96041,1.05763,0.13139,0,0.83074,1.00395,1.01085,Inactive
2390,57058,0,1.68344,4201,77873,0.77749,2.49052,5396,53542.5,0,2.37522,-0.00068,0.00222,0.0014,0.97807,1.0404,0.96614,0,0.09688,0,0.92703,0.98752,0.98634,Inactive
2576,57811,0,1.89836,4028,73729,0.7339,2.5466,5264,53267,0,2.39547,0.00265,-0.00023,-0.00124,0.98821,0.98432,0.96326,0,0.05329,0,1.04538,1.00976,0.99475,Inactive
2462,56541,0,1.85013,4080,73447,0.83217,2.51458,5244,51601.5,0,2.42841,0.00061,0.00051,-0.00165,0.96753,0.97961,0.93024,0,0.15156,0,1.01882,0.99706,1.00843,Inactive
2264,55609.5,0,1.80334,3832,70269.5,0.77778,2.47,4975,51080.5,0,2.36659,-0.00293,-0.00299,-0.00704,0.9544,0.93824,0.92518,0,0.09717,0,0.99306,0.97939,0.98276,Inactive
2148,58368,0,1.78986,3816,72725,0.60487,2.53852,5108,56270,0,2.40363,-0.00501,-0.00322,-0.00437,1.00583,0.97314,1.02665,0,-0.07574,0,0.98563,1.00655,0.99814,Inactive
2382,55298,0,1.82708,4015,73008,0.73755,2.49317,5303,49942,0,2.38055,-0.00082,-0.00041,-0.00046,0.94672,0.97433,0.89575,0,0.05695,0,1.00613,0.98857,0.98856,Inactive
2586,54477,0,1.83635,3971,73335,0.67007,2.51051,5232,51240.5,0,2.38375,0.00283,-0.00103,-0.00189,0.92838,0.97957,0.92324,0,-0.01054,0,1.01123,0.99545,0.98988,Inactive
2413,56339.75,0,1.86869,3959,73449.5,0.70211,2.49318,5156,53341.5,0,2.38769,-0.00027,-0.0012,-0.00341,0.9648,0.98135,0.96692,0,0.0215,0,1.02904,0.98858,0.99152,Inactive
2424,54912,1.39222,1.15015,4098,78095,0.76056,2.44646,5281,52521,0,2.36987,-0.00007,0.00076,-0.0009,0.93906,1.04499,0.94795,1.39222,0.07995,0,0.63336,0.97005,0.98412,Inactive
2206,55537.75,0,1.81746,3888,70905,0.70746,2.51769,4996,51396.25,0,2.39062,-0.00397,-0.0022,-0.00662,0.95416,0.94642,0.9311,0,0.02685,0,1.00083,0.99829,0.99274,Inactive
2572,51041,0,1.81438,4053,72827,0.74038,2.49173,5320,48278,0,2.43614,0.00258,0.00013,-0.00012,0.86716,0.97123,0.86202,0,0.05977,0,0.99914,0.988,1.01164,Inactive
2264,54959,0,1.79765,3910,70136,0.67529,2.51482,5042,48797,0,2.37838,-0.00293,-0.00189,-0.0057,0.94277,0.93525,0.87802,0,-0.00532,0,0.98992,0.99716,0.98765,Inactive
2142,56447,0,1.75929,3972,71042,0.77299,2.52295,5144,50947,0,2.41116,-0.00512,-0.00102,-0.00365,0.97157,0.94717,0.91911,0,0.09238,0,0.9688,1.00038,1.00127,Inactive
