@relation TS5-Binary-Labeled

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
2826,23903,0,2.06101,5724.5,71618.5,0,2.42659,1713.5,4424.5,1.10394,6.94982,-0.00178,-0.00165,-0.00648,1.07449,0.95747,0.9251,0,0,0.35184,1.0641,0.99305,0.91259,Inactive
2624,23299.75,0,1.93125,5805.5,67443.25,0,2.40465,1707,4241.25,1.04566,7.16603,-0.01208,-0.00047,-0.0087,1.05404,0.89563,0.86478,0,0,0.29356,0.9971,0.98407,0.94098,Inactive
2822,14255.25,0,1.90368,5785,47899,0,2.35381,1691,3536,0.81538,7.11911,-0.00199,-0.00077,-0.01416,0.58286,0.61194,0.62959,0,0,0.06328,0.98287,0.96326,0.93482,Inactive
2782.5,22734.5,0,1.76367,5780.5,75279.5,0,2.41472,1692,4610.25,1.13358,7.3722,-0.004,-0.00084,-0.01382,1.01714,1.00986,0.99582,0,0,0.38149,0.91058,0.98819,0.96806,Inactive
2849,22837,0,2.01358,5820,75677.5,0,2.57609,1767,4709.75,0.86432,7.34919,-0.00061,-0.00026,0.01177,1.01898,1.01506,1.00418,0,0,0.11222,1.03961,1.05423,0.96503,Inactive
2956,25017.75,0,1.99417,5849.5,77379.25,0,2.51149,1765.5,4811.5,0.81,7.41716,0.00484,0.00017,0.01126,1.1247,1.03936,1.03941,0,0,0.05791,1.02959,1.0278,0.97396,Inactive
2801.5,38222.75,0,2.01665,5814,89138.25,0,2.85298,1771.5,5389.5,1.85121,7.27408,-0.00303,-0.00035,0.01331,1.80576,1.21074,1.2346,0,0,1.09911,1.0412,1.16755,0.95517,Inactive
1942,30221.5,0,2.07718,4308.5,58419,1.07983,3.34973,4318.5,29191,0,2.94637,0.0067,0.0002,0.0038,1.04757,0.94046,0.9636,0,-0.03402,0,1.06899,1.12638,1.07608,Inactive
1863,31484,0.81403,1.94337,4292.5,57271.75,0.99034,3.32713,4235,29304.25,0,2.91257,0.00378,-0.00008,0.00056,1.09727,0.92079,0.97122,0.81403,-0.12351,0,1.00013,1.11878,1.06373,Inactive
2072,29037.5,0.98901,2.27159,4328.5,59574.25,1.48349,3.66767,4240,28432.25,0.68814,3.31377,0.01152,0.00055,0.00076,0.9989,0.96019,0.93725,0.98901,0.36964,0.68814,1.16904,1.23329,1.21026,Inactive
