@relation Train-TS7-Sapphire-5

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
1734.5,47111.5,0,1.91239,3364,65372.5,1.10467,2.97754,3945,20156,0.97035,3.47094,-0.00193,0.00098,0.00213,1.02075,0.98849,0.93215,0,0.02574,0.00672,1.03794,0.99622,1.08951,Inactive
1779,43951,0,1.78906,3027,62959,0.92425,2.66243,4381,24729,0,3.36885,-0.00806,-0.00274,-0.01141,0.91324,0.99134,0.96975,0,0.07828,0,0.9363,0.964,0.99796,Inactive
2524,43287,0,1.88152,3560,59976,0.71381,2.87122,4944,23166,0,3.30201,-0.00327,0.00125,-0.01432,0.96735,0.96855,0.92851,0,0.03177,0,0.98419,1.03141,1.0028,Inactive
2276,45038,0,1.96914,3254,61943,0.7929,2.71538,4820,24356,0,3.22607,-0.00138,-0.00061,-0.00108,0.94902,0.99622,0.96106,0,0.02344,0,1.03438,0.98501,0.97484,Inactive
2118,46650,0,1.93022,3122,63150,0.71768,2.84406,4406,23855,0,3.53104,-0.00071,-0.00117,-0.01022,0.96434,0.99293,0.9269,0,-0.12829,0,1.01018,1.02976,1.04601,Inactive
2196,45435,0,1.83295,3201,60995,0.77714,2.71184,4694,23877,0,3.30074,-0.00755,-0.00399,-0.02403,0.96288,0.95367,0.93701,0,0.04155,0,0.95859,0.99623,1.0094,Inactive
2340,45794,0,2.006,3192,59640,0.78794,2.78531,4750,24723,0,3.5153,0.00004,-0.00166,-0.00453,0.96438,0.95818,0.98256,0,0.01848,0,1.05374,1.01037,1.06224,Inactive
2304,44104,0,1.80201,3411,60614.5,0.75491,2.62452,5179,24388,0,3.29534,-0.0085,-0.0013,-0.00234,0.99196,0.98207,0.9788,0,0.07287,0,0.9426,0.94279,1.00077,Inactive
2684,46375,0,1.91107,3464,62172,0.66159,2.77833,5073,24187.5,0,3.34781,0.00052,-0.00039,-0.00775,1.03684,1.0079,0.97399,0,-0.02044,0,0.99965,0.99804,1.01671,Inactive
2052,51413,0,1.88958,3119,63485.5,0.70636,2.81845,4488,25148.5,0,3.54005,-0.00635,-0.0029,-0.01741,1.09547,1.0247,1.01638,0,-0.0631,0,0.99258,1.0224,1.06971,Inactive
2531,43294,0,2.68547,3215,65221.5,1.7573,3.01129,4704,22835.5,1.26964,4.05408,-0.00311,-0.00467,-0.02655,0.96735,1.06453,0.9239,0,1.07526,1.26964,1.40473,1.08173,1.2312,Inactive
2540,43237,1.62694,1.38104,2968,62357.5,0.71609,2.69917,4504,24405.5,0,3.15832,0.00842,-0.00371,-0.00555,0.8813,0.98237,0.94847,1.62694,-0.12988,0,0.72276,0.9773,0.9356,Inactive
2564,45893,0,2.00891,3241,56498.5,0.89959,2.76043,4693,24554,0,3.37382,0.00502,-0.00083,-0.00733,0.96161,0.90403,0.97705,0,0.13013,0,1.05527,1.00135,1.01948,Inactive
2084,45948,0,1.91688,3365,61302,0.8313,2.74442,4863,24557.5,0,3.49883,-0.01004,-0.00129,-0.01578,0.9768,0.95603,0.962,0,0.09571,0,1.00248,1.0082,1.06998,Inactive
2300,44244,0,1.84166,3321,61969,0.96087,2.55349,4837,25420,0,3.11776,-0.00084,0.00053,-0.00025,0.93087,0.99553,1.01257,0,0.19141,0,0.96741,0.92628,0.94211,Inactive
2079,48076,0,2.10414,3012,61743,0.82583,2.85519,4325,26468.5,0,3.37733,0.00027,-0.00139,-0.00576,0.98569,0.97738,1.04132,0,0.01141,0,1.0988,1.01933,0.99207,Inactive
2656,44907.5,0,2.03477,3445,64641,0.75062,2.68128,5270,25222.5,0,3.28661,0.00269,0.00003,0.0041,0.94089,1.00981,0.9746,0,0.01503,0,1.06414,0.98501,1.00508,Inactive
1490.5,25689,3.53972,4.07734,3368.5,36338.5,8.48932,4.52383,2026,18748.25,2.67243,5.06633,0.00576,-0.00096,-0.00317,1.68984,0.94841,1.29267,2.27654,5.54954,1.71519,1.76142,1.2102,1.8308,Active
1463,9503.5,10.71775,5.38434,3331.5,14546.5,14.09855,6.28337,1908,36979.25,6.87341,3.62143,0.00384,-0.00203,-0.01229,0.56149,0.32261,2.71108,9.45457,11.15876,5.91617,2.32604,1.68091,1.30867,Active
