@relation Train-TS7-Sapphire-6

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
2550,41424.5,0,2.04603,3510,60406,0,2.87962,5244,23958,0,3.22137,-0.00266,0.00039,0.00097,0.92254,0.97679,0.95358,0,-0.68204,0,1.07025,1.03443,0.97831,Inactive
2508,48243,0,1.7796,3406,65582,0.85803,2.53764,4907,25256,0,3.10026,-0.0006,-0.00061,-0.01363,1.01846,1.02598,0.99397,0,0.12244,0,0.93069,0.93224,0.94809,Inactive
1895,48577,0,1.80821,3233,60408,0.88683,2.67913,4725,22224.5,0,3.71434,-0.01425,-0.00347,-0.02252,1.03955,0.94346,0.85478,0,0.15125,0,0.94565,0.98422,1.13589,Inactive
1499.5,14881.25,1.43449,2.39541,3367,28653.5,3.05084,3.57787,2032.5,10303.75,0.89762,2.78494,0.00639,-0.00101,-0.00267,0.93448,0.72739,0.63939,0.17131,0.11105,-0.05961,1.03482,0.95714,1.00638,Inactive
2991,45322,0,2.11543,3717,63789.5,0.83754,2.55643,5540,25252,0,3.23655,0.00781,0.00395,0.01605,1.00456,1.03133,1.00443,0,0.1555,0,1.10655,0.91833,0.98292,Inactive
2493,50577,0,1.9551,3363,66914,1.09676,2.46423,4969,26897.5,0,3.15941,0.00344,0.00124,0.00625,1.06713,1.07875,1.07876,0,0.3273,0,1.027,0.8939,0.95469,Inactive
1885,42613.5,0,1.86096,3156,61329.5,0.91747,2.79794,4447,24970,0,3.36538,-0.00389,0.00101,-0.00002,0.87278,0.96811,0.96512,0,0.10305,0,0.97181,0.9989,0.98856,Inactive
2726,45550,0,2.09622,3450,62446,0.86568,2.54528,5180,25794.5,0,3.44398,0.00152,-0.00064,-0.00229,1.01626,1.01285,1.05042,0,0.18365,0,1.0965,0.91433,1.04591,Inactive
2375,44728,0,2.00281,3302,60971,0.84205,2.71285,4910,24140,0,3.48749,-0.00356,-0.00233,-0.01348,0.94315,0.95161,0.93931,0,0.10647,0,1.04742,0.99661,1.06651,Inactive
2012,44752,0,1.88744,3050,60589,0.89035,2.78751,4460,25154.5,0,3.29426,-0.00117,-0.00076,0.00059,0.91589,0.95755,0.97318,0,0.07593,0,0.98563,0.99517,0.96767,Inactive
2135,43196.5,0,1.84704,3301,60844,0,3.03403,4900,24428,0,3.28165,-0.00451,0.00019,0.00285,0.91128,0.97677,0.96067,0,-0.76946,0,0.97024,1.1006,0.99163,Inactive
2633,42475.5,0,1.95917,3311,62403,0,3.15694,4791,23839,0,3.4166,0.00655,0.00036,-0.00251,0.88423,1.00306,0.93706,0,-0.76946,0,1.02914,1.14518,1.03241,Inactive
1852,44804,0,1.9093,3089,57143,0.89948,2.89865,4483,23474,0,3.61976,-0.00647,-0.00171,-0.00655,0.93013,0.89412,0.90508,0,0.05351,0,0.99923,1.04953,1.07229,Inactive
2589,51444.5,0,1.84728,3433,68127.5,0.85238,2.6745,4953,26760,0,3.08698,0.00557,0.00243,0.00546,1.08426,1.09816,1.07278,0,0.08292,0,0.97036,0.97018,0.93281,Inactive
1971,45594,0,1.86886,3096,60450,0.87658,2.76646,4592,24405,0,3.4271,-0.0039,-0.0016,-0.00136,0.94466,0.9487,0.94425,0,0.03061,0,0.97806,1.00167,1.01522,Inactive
1617,45517,0,1.79448,3031,60115,0.87545,2.85359,4239,24270,0,3.47047,-0.00963,-0.00107,-0.0098,0.94075,0.94998,0.94198,0,0.06103,0,0.93709,1.01876,1.01943,Inactive
2689,23762,0,2.11586,3701,44772,0,3.02872,5521.5,23154.25,0,2.93701,0.00044,0.00089,0.01124,1.04033,1.02905,1.04313,0,0,0,0.97853,0.96422,0.96644,Inactive
2376,44287,0,1.71919,3495,62255.5,1.11328,2.44932,5176,25268,0,3.37229,-0.00354,0.00086,-0.00049,0.93331,0.96962,0.98141,0,0.3777,0,0.8991,0.89979,1.03128,Inactive
2385,45110.5,0,1.84953,3518,62257.5,0.85154,2.7444,4944,23391,0,3.32944,-0.00334,0.00124,-0.01182,0.95144,0.96927,0.90106,0,0.11595,0,0.96726,1.0082,1.01818,Inactive
1865,41867,1.11107,1.75564,3010,60365,0.96275,2.98342,4271,23893,0,3.59584,-0.00432,-0.00142,-0.0083,0.85722,0.95448,0.92275,1.11107,0.14833,0,0.91681,1.06511,1.05626,Inactive
1784,46718,0,1.87952,3125,62750.5,0.69921,2.8727,4429,24955.5,0,3.50206,-0.00605,0.00049,-0.00087,0.96291,0.99227,0.96528,0,-0.11521,0,0.9815,1.02559,1.02871,Inactive
2210,44906,0,1.98028,3133,62834,0.97185,2.7177,4544,24548,0,3.42445,0.00128,-0.00098,-0.00365,0.92459,0.98752,0.95335,0,0.12588,0,1.03638,0.98401,1.01443,Inactive
2510,45128,0,1.86789,3392,60621,0,3.01542,4986,24018.5,0,3.29648,-0.00361,-0.00163,-0.01218,1.01137,0.98251,0.96981,0,-0.68204,0,0.97707,1.08321,1.00112,Inactive
2641,44856.5,0,1.983,3389,63094.5,0.92373,2.52253,4872,22210,0,3.37402,0.00236,-0.00089,-0.01534,0.94009,0.98521,0.84689,0,0.18814,0,1.03706,0.92669,1.03181,Inactive
2182,46104,0,1.93642,3256,58443.5,0.80886,2.82873,4660,24292,0,3.36873,-0.00786,-0.00309,-0.02569,0.97809,0.91066,0.95894,0,0.07328,0,1.0127,1.03918,1.0302,Inactive
1811.5,19280.5,0,2.02945,3249,22674,1.21305,3.20726,3773.5,23287,0.79375,3.44768,-0.0002,-0.00085,-0.00773,0.39296,0.30966,1.12205,0,0.13413,-0.16988,1.10147,1.07308,1.0822,Inactive
2136,45180,0,1.76333,3338,63010.5,0,2.97774,5012,24806.5,0,3.18112,-0.00448,0.00081,0.00836,0.95528,1.01292,0.97378,0,-0.76946,0,0.92626,1.08018,0.96126,Inactive
3006,42702.5,0,1.92376,3616,62419,0.87126,2.5496,5220,24309,0,3.1644,0.00816,0.00221,-0.00025,0.94204,1.00953,0.97269,0,0.18922,0,1.00629,0.91588,0.96101,Inactive
2442,43679,0,1.95474,3284,58346,0.89937,2.81587,4661,24757.5,0,3.2486,0.00231,-0.0001,-0.0089,0.91518,0.93466,0.98864,0,0.12991,0,1.02681,1.02146,0.98165,Inactive
2257,47128,0,1.85223,3215,64046,0.87494,2.69369,4822,24681,0,3.28389,-0.0018,-0.00127,-0.00098,0.99583,1.03258,0.97695,0,0.10548,0,0.97296,0.97714,0.99231,Inactive
1898,45659,0,1.96499,3054,59852,0.91338,2.82456,4863,23488,0,3.77097,-0.00361,-0.00069,0.01954,0.93777,0.94522,0.87586,0,0.09896,0,1.02613,1.0084,1.1077,Inactive
1947,45856,0,1.83066,3253,61609,0.77461,2.78162,4633,24160.5,0,3.48028,-0.00868,-0.00063,-0.01028,0.97448,0.99057,0.96064,0,0.00515,0,0.96163,1.00904,1.05165,Inactive
2273,50563,0,1.8505,3320,62938,0.80668,2.67431,4817,21608,0,3.69652,-0.00583,-0.00203,-0.01802,1.07536,0.98377,0.82017,0,0.07109,0,0.96777,0.98245,1.13044,Inactive
2520,44313.5,0,1.97592,3412,61226,0,3.00591,5066,24491.5,0,3.30986,-0.00337,-0.00129,-0.0081,0.99181,0.99255,0.98983,0,-0.68204,0,1.03357,1.07979,1.00518,Inactive
2220,44480.5,0,1.91791,3302,58923,0.76111,2.83138,4720,22760,0,3.44788,-0.00701,-0.00233,-0.02276,0.94109,0.91782,0.88118,0,0.02552,0,1.00302,1.04015,1.0544,Inactive
2271,52248,0,1.91968,3237,66068,0.87435,2.73834,4708,26192,0,3.48412,-0.00149,-0.0009,-0.00659,1.10915,1.06653,1.05689,0,0.10489,0,1.00839,0.99334,1.05281,Inactive
1763,18043.5,0,1.94944,3353.5,37866.25,1.06513,3.23577,3930,27827,0.83341,3.45454,-0.00129,0.00081,0.00127,0.36623,0.55018,1.3741,0,-0.01379,-0.13023,1.05805,1.08262,1.08436,Inactive
1836,46625.5,0,1.78347,3134,64747,0.88003,2.74133,4553,25923,0,3.2888,-0.00494,0.00064,0.00496,0.95981,1.02535,1.00495,0,0.06561,0,0.93134,0.97868,0.96607,Inactive
2332,48234,0,1.93501,3242,59993.5,0.71387,2.77648,4780,23043.5,0,3.41411,-0.00013,-0.00081,-0.00305,1.01871,0.96333,0.89846,0,-0.05559,0,1.01645,1.00717,1.03166,Inactive
2069,44527,0,1.81923,3171,60274,0.78383,2.76192,4496,23479,0,3.30542,-0.00597,-0.00202,-0.01702,0.94228,0.9693,0.93386,0,0.01437,0,0.95563,1.00189,0.99882,Inactive
2208,45864.5,0,1.77907,3293,60762,0.77434,2.73989,4940,24352.5,0,3.2698,-0.00728,-0.00248,-0.01202,0.97218,0.94831,0.94822,0,0.03876,0,0.93041,1.00654,0.99994,Inactive
2616,42988.5,0,1.93308,3469,58438,0.70074,2.83144,5214,25982,0,3.23386,0.0018,0.00043,0.00137,0.89904,0.90706,1.01443,0,-0.03485,0,1.01096,1.04017,0.98895,Inactive
2369,45322,1.59284,1.36359,3152,62427.5,0.84682,2.74975,4540,25231.5,0,3.29875,0.00472,-0.00067,-0.00384,0.93015,0.98049,0.98612,1.59284,0.00085,0,0.71363,0.99562,0.9772,Inactive
2374,41633,0,1.95386,3574,63485,0,2.87296,5524,24671,0,3.2531,-0.00683,0.00149,0.01524,0.93166,1.02855,0.97564,0,-0.68204,0,1.02203,1.03204,0.98794,Inactive
2000,43738,0,1.81877,3132,60655,0,3.02998,4597,24268,0,3.39779,-0.0075,-0.00268,-0.01205,0.9263,0.97643,0.9677,0,-0.76946,0,0.95539,1.09913,1.02673,Inactive
2576,57772.5,0,1.98472,3392,61887.5,0.64106,2.77049,4830,25736,0,3.47368,0.00528,0.00173,-0.00059,1.22498,0.99294,1.02846,0,-0.1284,0,1.04256,1.005,1.04966,Inactive
2100,47266,0.58061,1.77491,3303,63511.25,1.01401,2.98596,3894.5,19772.25,0.49846,3.38825,0.00629,0.00001,-0.00078,1.016,0.9598,0.91299,0.58061,-0.06491,-0.46518,0.96332,0.99903,1.06355,Inactive
2430,47607.5,0,1.99095,3299,66360,0.82506,2.58263,4968,24881.5,0,3.45184,-0.00234,-0.00238,-0.01065,1.00605,1.04058,0.9727,0,0.08947,0,1.04122,0.94877,1.05561,Inactive
2019,44997,0,2.11038,3084,60363,0.95826,2.83982,4180,24198.5,0,3.49354,-0.00102,-0.00019,-0.01258,0.92099,0.95322,0.94139,0,0.14384,0,1.10205,1.01385,1.02621,Inactive
1863,75493.5,0,2.36592,3060,71956.5,1.12798,3.46218,4211,17715.5,0,5.40508,-0.00436,-0.00059,-0.01112,1.57785,1.14656,0.63507,0,0.31356,0,1.2355,1.23604,1.58771,Inactive
2135,45945.5,0,2.15908,3026,60774.5,0.87813,2.79266,4370,24113,0,3.52646,0.00147,-0.00116,-0.00364,0.93883,0.96103,0.92844,0,0.06371,0,1.12749,0.99701,1.03588,Inactive
2316,48159,0,1.94507,3264,63412,0.83169,2.74166,4732,25308,0,3.41162,0.00357,0.00118,0.00531,0.99273,0.99492,0.98062,0,-0.01428,0,1.01795,0.99269,1.01063,Inactive
1997,46405,0,1.9554,3091,60921,0,3.10609,4429,24151,0,3.43517,-0.00333,-0.00168,-0.00913,0.96166,0.95658,0.93991,0,-0.84597,0,1.02335,1.12464,1.01761,Inactive
1795,46193,0,1.90724,3040,59881,0.91717,2.81799,4320,24490.5,0,3.41441,-0.00582,-0.00092,-0.006,0.95142,0.94593,0.94854,0,0.10275,0,0.99597,1.00605,1.00297,Inactive
2204,49251,0,2.0828,3069,62655,0.75081,2.76391,4548,25657.5,0,3.44931,-0.00297,-0.00375,-0.01446,1.04412,1.01145,1.03847,0,-0.01865,0,1.09408,1.00261,1.0423,Inactive
1883,57115,0,2.06639,3299.5,68230.5,1.4711,2.9098,3942.5,15891,0.67569,4.45189,0.00141,-0.00005,0.00198,1.24243,1.03508,0.68705,0,0.39217,-0.28794,1.12152,0.97355,1.39742,Inactive
2431,41968.5,0,1.857,3452,62380,0,3.01854,5118,24691,0,3.19577,-0.00232,0.00015,-0.00332,0.88045,0.97239,0.95606,0,-0.73559,0,0.97117,1.10891,0.9773,Inactive
2456,49135.5,0,1.798,3387,65226,0.91595,2.68376,4976,26286,0,3.16871,0.00262,0.00165,0.00659,1.03596,1.04969,1.04833,0,0.14649,0,0.94448,0.97354,0.95751,Inactive
1471.5,17554.25,1.60719,2.38262,3448.5,36241.75,3.30711,3.81717,2028.5,15806,0.82468,2.9067,0.00443,0.00134,-0.00298,1.1231,0.94332,1.06503,0.34401,0.36733,-0.13256,1.02929,1.02116,1.05039,Inactive
1968,49560.5,0,1.81793,3160,64814,0.89073,2.73508,4599,26228,0,3.3142,-0.00396,-0.00054,-0.00102,1.03062,1.01983,1.0308,0,0.04476,0,0.95141,0.9903,0.98177,Inactive
1926,45050,0,1.89258,3158,58671.5,0.73186,2.85535,4603,24316.5,0,3.54138,-0.00914,-0.00224,-0.01176,0.95706,0.94232,0.96979,0,-0.0376,0,0.99416,1.03578,1.07012,Inactive
2703,41504.5,0,2.00809,3409,63009,1.01441,2.45612,5088,23457.5,0,3.26636,0.00374,-0.00056,-0.00479,0.86406,0.98347,0.89728,0,0.27883,0,1.05018,0.90229,0.99889,Inactive
1408,16040,1.23474,2.34671,3325,37840.5,3.0125,3.68511,2070.5,15345.25,0.93568,2.75535,0,-0.00221,0.00027,1.02179,0.99287,1.02617,-0.02844,0.07272,-0.02156,1.01378,0.98583,0.99569,Inactive
1930.5,14973.25,0.6865,2.11209,3797,38076.5,1.47264,3.75298,2861,14534.75,0,2.80936,0.01427,0.00222,0.00257,0.93792,0.98657,0.96713,0.6865,-0.15287,0,0.88881,1.01145,0.99149,Inactive
1877,47567,0,1.83669,3177,59064,1.09849,2.76685,4504,24410,0,3.47669,-0.00593,-0.00026,-0.00555,0.98942,0.92444,0.94868,0,0.25252,0,0.96123,1.00181,1.02991,Inactive
2345,48149,0,1.86153,3462,60415.5,0,3.18708,4736,24223.5,0,3.31621,0.00016,0.00292,-0.00521,1.01653,0.96676,0.95868,0,-0.76946,0,0.97785,1.15612,1.00208,Inactive
2071,46452,0,2.00066,3049,58794,0.91207,2.83321,4310,23436,0,3.57155,-0.00173,-0.00237,-0.0148,0.96107,0.92209,0.91151,0,0.0661,0,1.04704,1.02583,1.05801,Inactive
2555,43217,0,2.00112,3392,61008,1.23741,2.42092,4941,24405,0,3.3846,0.00482,0.00173,0.00487,0.90242,0.97801,0.95752,0,0.46795,0,1.05117,0.87819,1.02274,Inactive
2559,41921.5,0,1.99995,3687,61846.5,0,2.93574,5527,24805,0,3.20883,-0.00244,0.00343,0.01539,0.93412,0.99848,0.98232,0,-0.68204,0,1.04614,1.05459,0.9745,Inactive
2800,45540,0,1.89403,3662,62610,0.79146,2.63785,5582,25748.5,0,3.31874,0.00327,0.003,0.01819,1.01427,1.01202,1.02759,0,0.10942,0,0.99074,0.94758,1.00788,Inactive
2048,45752,0,1.77452,3160,61440,1.04993,2.64913,4561,24679.5,0,3.31988,-0.00223,-0.00054,-0.00284,0.94641,0.96402,0.95881,0,0.20396,0,0.92869,0.95918,0.98346,Inactive
2213,45019,0,1.85786,3306,62414,1.08175,2.69553,4726,24688,0,3.22658,0.00134,0.00188,0.00503,0.92697,0.97771,0.95135,0,0.23578,0,0.97231,0.97598,0.95582,Inactive
1708,17186.5,0.33538,7.06119,2817,26441.5,6.72785,6.12409,3987,70929.5,0.73171,3.87713,-0.00768,-0.00463,-0.02166,0.33169,0.39315,3.14805,0.33538,5.91343,0.73171,3.6874,2.18637,1.13889,Active
2369,1344.75,0,10000000,3228,9789.5,10.20566,7.91238,5243.5,149292,0,3.74467,-0.01535,-0.01096,-0.00521,-0.05057,0.1644,8.52169,0,10.20566,0,4624769.33963,2.51897,1.23221,Active
1470.5,523.5,0,10000000,3527,4047,16.97185,20.17545,2068.5,55272.5,1.06129,3.26667,0.00436,0.0036,0.00012,-0.06613,0.01496,4.11278,-1.26318,14.03207,0.10405,4320018.31688,5.39727,1.18047,Active
1934,16928,4.48665,6.02336,2887,48290,8.24817,4.69341,3847,58990,0.42517,5.84347,-0.00284,-0.00347,-0.02824,0.32131,0.75558,2.59316,4.48665,7.43375,0.42517,3.14544,1.6756,1.71649,Active
