@relation Train-TS7-Sapphire-7

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
2256,47544,0.78511,1.61269,3235,63671.75,0.44782,2.9024,4681,25207.5,0,3.39636,0.00227,0.0007,0.00288,0.98072,0.99969,0.97826,0.78511,-0.39815,0,0.844,1.05088,1.00611,Inactive
2136,45009,0,2.08027,3198,60880,0.9036,2.81554,4682,25204,0,3.59247,-0.00032,0.00009,0.00293,0.92842,0.95413,0.97804,0,0.05762,0,1.0887,1.01944,1.06421,Inactive
2020,43206.5,0,1.88092,3208,58688,0.95361,2.7508,4568,24024,0,3.46028,-0.00706,-0.00139,-0.01348,0.91406,0.94175,0.95713,0,0.18415,0,0.98803,0.99786,1.04561,Inactive
1820,51069,0,1.78949,3078,62967.5,0.73615,2.87294,4220,24756,0,3.49482,-0.00717,-0.00189,-0.01909,1.06649,0.99064,0.97871,0,-0.10982,0,0.93653,1.04022,1.03528,Inactive
1908,44255,0,1.78197,3156,60663,0.9796,2.74406,4497,23978,0,3.46352,-0.00526,-0.0006,-0.00589,0.91703,0.95123,0.92843,0,0.13362,0,0.93259,0.99356,1.02601,Inactive
1917,45705,0,1.84221,3124,61060.5,0.94004,2.6921,4588,24338,0,3.18994,-0.00507,-0.00113,-0.00155,0.94823,0.95834,0.94125,0,0.09407,0,0.96412,0.97474,0.94496,Inactive
2148,45091.5,0,1.87678,3200,59083.5,0.89506,2.73084,4796,23800,0,3.53012,-0.00422,-0.00153,-0.00226,0.95305,0.9486,0.93489,0,0.1256,0,0.98586,0.99062,1.06671,Inactive
2196,47489.25,0,1.7722,3265,62346.5,0.88292,2.6935,4755.5,25395.5,0,3.13354,-0.00315,-0.00042,-0.00426,1.0052,1.00289,1.01537,0,0.11346,0,0.93092,0.97707,0.94688,Inactive
1948,44844,0,2.00307,3110,60752.5,0.82364,2.80557,4485,23581.5,0,3.60692,-0.0044,-0.00136,-0.00646,0.92892,0.95347,0.9101,0,-0.02233,0,1.0483,1.01583,1.06849,Inactive
2774,45262.5,0,2.03085,3313,60295.5,0.79054,2.64056,5140,24416,0,3.43101,0.00266,-0.00299,-0.00433,1.0083,0.97828,0.98222,0,0.1085,0,1.06231,0.94855,1.04197,Inactive
2344,41356,0,2.00864,3371,60262.5,0.9897,2.71387,4751,23662,0,3.20205,0.00013,0.00137,-0.00448,0.8658,0.96571,0.93032,0,0.22024,0,1.05512,0.98446,0.96758,Inactive
2152,44870,0,1.83278,3153,60755.5,0,3.08621,4575,25414,0,3.33727,0.00002,-0.00065,-0.00217,0.92506,0.95281,0.99315,0,-0.84597,0,0.95918,1.11744,0.98861,Inactive
1970,56887,0,1.90872,3126,65984,0.75362,2.8574,4508,26678,0,3.31537,-0.00817,-0.00278,-0.01643,1.21878,1.06699,1.09064,0,-0.01584,0,1.00264,1.03653,1.00182,Inactive
2624,45267.5,0,1.90956,3402,61649,0.83609,2.56985,5124,22848,0,3.13526,0.00198,-0.00068,-0.00303,0.94962,0.96115,0.86575,0,0.1005,0,0.99866,0.94407,0.9588,Inactive
2091,46030,0,1.95417,3112,60919,0.80125,2.82589,4585,25011,0,3.48692,-0.0013,-0.00133,-0.00169,0.9515,0.95619,0.97347,0,-0.04472,0,1.02271,1.02318,1.03294,Inactive
2203,42538,0,1.95256,3233,62622,0.99701,2.67418,4748,25210,0,3.16021,0.00113,0.00067,0.00608,0.87346,0.98236,0.97518,0,0.15103,0,1.02187,0.96825,0.93616,Inactive
2505,48441.5,0,2.07393,3097,61559.5,0.69663,2.82433,4514,25059.5,0,3.33587,-0.00067,-0.00571,-0.03282,1.02295,0.9647,1.00357,0,-0.03896,0,1.08462,1.03756,1.02015,Inactive
1874,50731,0,1.96979,2966,62599,0.61662,2.98776,4126,22964,0,3.69312,-0.00413,-0.00216,-0.01512,1.04697,0.99239,0.88588,0,-0.1978,0,1.02864,1.06666,1.08483,Inactive
2550,42056,1.62694,1.195,3121,60374.5,1.00756,2.69676,4548,24220,0,3.33068,0.00864,-0.00118,-0.00346,0.85551,0.94704,0.93753,1.62694,0.16159,0,0.6254,0.97643,0.98665,Inactive
2168,44742,0,1.90759,3123,59541.5,0,3.19387,4639,23927.5,0,3.51152,-0.00377,-0.00283,-0.00999,0.94485,0.95768,0.94889,0,-0.76946,0,1.00204,1.15858,1.06109,Inactive
2181,47853,1.62556,1.3618,3264,60911,0.82588,3.02263,4216,25334.5,0,3.34466,0.00245,0.0028,-0.01089,0.97872,0.95934,0.99312,1.62556,0.01145,0,0.71114,1.07911,0.98248,Inactive
1988,44870.5,0,1.87779,3135,62040.5,0.8469,2.74383,4524,23341.5,0,3.50318,-0.00353,-0.00095,-0.0046,0.92862,0.97437,0.89681,0,0.00093,0,0.98274,0.99347,1.03775,Inactive
2576,44836,0,2.04579,3433,60025,0.97302,2.5437,5087,23768.5,0,3.3203,-0.00204,-0.00093,-0.00703,1.00288,0.97157,0.95192,0,0.29099,0,1.07012,0.91376,1.00835,Inactive
2274,45797,0,1.86764,3277,60113.5,0.86661,2.72606,4857,23849,0,3.29231,-0.00581,-0.00274,-0.01607,0.9692,0.93787,0.92768,0,0.13102,0,0.97673,1.00146,1.00683,Inactive
2758,45010.5,0,1.98461,3551,61760,0,2.9741,5328,26049.5,0,3.25609,0.00497,0.00178,0.00694,0.94091,0.96052,1.01216,0,-0.73559,0,1.03791,1.09258,0.99575,Inactive
1909,46565.5,0,1.82469,3135,61812.5,0.83051,2.79468,4520,24507.5,0,3.52251,-0.00524,-0.00095,-0.00479,0.96704,0.97059,0.95257,0,-0.01546,0,0.95495,1.01188,1.04348,Inactive
2088,41721,0,1.91858,3156,61144,0.89511,2.67163,4699,23768.5,0,3.20663,-0.00136,-0.0006,0.00374,0.85826,0.95919,0.90882,0,0.04914,0,1.00408,0.96733,0.94991,Inactive
2370,45244,0,1.89027,3293,62071,0.88052,2.60493,5063,25122.5,0,3.30837,-0.00367,-0.00248,-0.00601,0.95475,0.96991,0.97983,0,0.14493,0,0.98857,0.95696,1.01174,Inactive
2191,43250,0,2.0197,3116,59117,0.9493,2.71165,4657,23849.5,0,3.50977,-0.00326,-0.00295,-0.0091,0.91123,0.9506,0.94416,0,0.17984,0,1.06093,0.98365,1.06056,Inactive
1712,45650,0,1.7899,3047,61211,0.83146,2.82514,4425,22800,0,3.649,-0.0076,-0.00081,-0.00106,0.94156,0.96795,0.86411,0,0.01704,0,0.9347,1.00861,1.07187,Inactive
2762,45724,0,1.89297,3442,63574.5,0.81557,2.5647,5097,25408,0,3.37828,0.00506,-0.00002,-0.00435,0.95671,0.99226,0.99211,0,0.07998,0,0.98998,0.94218,1.03312,Inactive
2126,43643,0,1.8623,3080,61060,1.00624,2.89253,4465,24930.5,0,3.13994,0.00128,-0.00026,0.00082,0.88968,0.96489,0.96241,0,0.19182,0,0.97251,1.03266,0.92234,Inactive
2027,47119.5,0,2.01721,3116,57043.5,0.80614,2.7887,4488,21329,0,3.49446,-0.00269,-0.00127,-0.00631,0.97648,0.89202,0.80261,0,-0.03983,0,1.0557,1.00972,1.03517,Inactive
2292,41955,0,1.80672,3305,61173,1.01792,2.52769,4813,23416,0,3.25448,-0.00102,0.00025,-0.00143,0.88025,0.98229,0.91516,0,0.24846,0,0.94906,0.91692,0.98342,Inactive
2410,41306.5,0,1.78239,3479,60620.5,0,3.01963,5067,23689,0,3.09784,-0.00278,0.00059,-0.00581,0.86618,0.94291,0.90961,0,-0.73559,0,0.93215,1.10931,0.94735,Inactive
2374,41633,0,1.95386,3574,63485,0,2.87296,5524,24671,0,3.2531,-0.00683,0.00149,0.01524,0.93166,1.02855,0.97564,0,-0.68204,0,1.02203,1.03204,0.98794,Inactive
1674,47953.5,0,1.84667,3298.5,60443,1.05615,2.9647,3925,17030.5,1.01815,3.16713,-0.0033,-0.00006,0.00098,1.04105,0.91096,0.75358,0,-0.02277,0.05452,1.00227,0.99192,0.99414,Inactive
2192,45592.5,1.62556,1.2044,3142,61492.5,0.94824,2.82064,4286,22996.5,0,3.50836,0.00269,0.00077,-0.00759,0.93004,0.97105,0.87988,1.62556,0.13382,0,0.62895,1.007,1.03056,Inactive
2727,49815.5,0,2.06224,3597,67335.5,0.76605,2.70008,5264,19862.5,0,3.84368,0.00154,0.00189,0.00199,1.11746,1.09427,0.74387,0,0.08402,0,1.07873,0.96993,1.1673,Inactive
2596,41203,0,1.78773,3560,60285,0,2.93062,5426,23984.5,0,3.25966,-0.00157,0.00125,0.01024,0.91619,0.97386,0.94566,0,-0.68204,0,0.93513,1.05275,0.98994,Inactive
2421,44035,1.62806,1.15232,3352,60450.5,1.12622,2.4983,4943,24431.5,0,3.21228,0.00184,0.00105,0.00497,0.92354,0.96923,0.95873,1.62806,0.35676,0,0.60531,0.90626,0.97067,Inactive
2500,44657,0,1.99119,3416,62607,0.76719,2.57173,5170,24538,0,3.20185,-0.00078,-0.00045,-0.00078,0.93878,0.97672,0.94605,0,0.03161,0,1.04135,0.94476,0.97916,Inactive
2507,46281.5,0,1.99168,3257,60756,0.70057,2.75781,4978,23937,0,3.6216,-0.00062,-0.00307,-0.01016,0.9748,0.9488,0.92607,0,-0.03501,0,1.0416,1.01312,1.10753,Inactive
2383,39976,0,2.07609,3329,60634,0,3.33612,4763,20121.5,0,3.92578,-0.00338,-0.00188,-0.02066,0.83715,0.9456,0.7502,0,-0.73559,0,1.08575,1.22557,1.20055,Inactive
2052,51413,0,1.88958,3119,63485.5,0.70636,2.81845,4488,25148.5,0,3.54005,-0.00635,-0.0029,-0.01741,1.09547,1.0247,1.01638,0,-0.0631,0,0.99258,1.0224,1.06971,Inactive
1964,50357.5,0,1.87877,3097,65407.5,0.80767,2.76476,4242,25925,0,3.30274,-0.0022,0.00002,-0.00966,1.03704,1.03695,1.01967,0,-0.00675,0,0.98111,0.98705,0.97016,Inactive
2279,44816,0,1.82186,3320,61848,0,3.02818,4923,24739,0,3.19211,-0.00131,0.00051,0.00398,0.94403,0.99349,0.97484,0,-0.76946,0,0.95701,1.09848,0.96458,Inactive
2896,47724,1.31045,1.59332,3245,59903.5,0.89246,2.68238,4767,24496.5,0,3.41148,0.01613,0.00087,0.00698,0.97075,0.9372,0.94027,1.31045,0.04649,0,0.83386,0.97122,1.01059,Inactive
1956,50163.5,0,1.845,3517,64050,0.8933,3.0704,4305,24050,0,3.43048,-0.00237,0.00701,-0.0067,1.03305,1.00737,0.92853,0,0.07888,0,0.96347,1.09617,1.00769,Inactive
2196,48487.5,0,1.789,3362,65743,0.73415,2.75629,5048,25289,0,3.33144,-0.00755,-0.00134,-0.00674,1.03085,1.02936,0.98869,0,-0.00144,0,0.93561,1.01256,1.01879,Inactive
2672,47803.5,0,1.95487,3404,63605,0.76485,2.74799,4959,25258,0,3.20889,0.00741,0.00194,0.00576,1.00161,1.02189,0.9986,0,-0.00461,0,1.02688,0.99684,0.96965,Inactive
2514,45027.5,0,2.0176,3464,60257,0.81679,2.59159,5280,24574,0,3.56229,-0.00351,-0.00039,0.0028,1.00889,0.97502,0.98313,0,0.13475,0,1.05538,0.93096,1.08184,Inactive
2656,44907.5,0,2.03477,3445,64641,0.75062,2.68128,5270,25222.5,0,3.28661,0.00269,0.00003,0.0041,0.94089,1.00981,0.9746,0,0.01503,0,1.06414,0.98501,1.00508,Inactive
2022,46166.5,0,1.81948,3084,61105,0.78164,2.76927,4542,24281,0,3.36948,-0.00095,-0.00019,0.00444,0.94599,0.96557,0.92825,0,-0.03278,0,0.95014,0.98866,0.98977,Inactive
2271,52248,0,1.91968,3237,66068,0.87435,2.73834,4708,26192,0,3.48412,-0.00149,-0.0009,-0.00659,1.10915,1.06653,1.05689,0,0.10489,0,1.00839,0.99334,1.05281,Inactive
2201,44803,0,1.9889,3109,61819,0,3.00608,4613,24338,0,3.4436,0.00108,-0.00138,-0.00036,0.92255,0.97113,0.94006,0,-0.84597,0,1.04089,1.08843,1.02011,Inactive
2266,46117.5,0,1.99442,3168,58752,0.80163,2.78782,4591,23540.5,0,3.49964,-0.0016,-0.00207,-0.01235,0.9732,0.94352,0.93221,0,0.03217,0,1.04765,1.01129,1.0575,Inactive
2048,44142,0,1.93614,3117,59599,0.59466,2.84778,4701,24170,0,3.53226,-0.00644,-0.00294,-0.00694,0.9342,0.95876,0.95777,0,-0.1748,0,1.01704,1.03304,1.06736,Inactive
2371,42351,0,1.9766,3189,60914.5,0.8744,2.72705,4626,24020,0,3.4098,0.00476,-0.00006,0.00026,0.86577,0.95485,0.92428,0,0.02843,0,1.03445,0.9874,1.01009,Inactive
2281,43166.5,1.4703,1.43933,3053,59716,1.1069,2.69377,4387,24395,0,3.37734,0.0046,-0.00071,-0.00285,0.87615,0.94297,0.9409,1.4703,0.29248,0,0.75163,0.96171,0.99208,Inactive
3175,45664,0,2.14369,3586,63804.5,0.78548,2.52448,5424,24896.5,0,3.23302,0.01217,0.0017,0.01014,1.00831,1.03383,0.99223,0,0.10345,0,1.12133,0.90685,0.98185,Inactive
1789,47496,0,1.70455,3196,67237,0.96603,2.66072,4517,25059,0,3.37847,-0.00784,0.00006,-0.00493,0.98979,1.05931,0.97899,0,0.12006,0,0.89207,0.96338,1.00081,Inactive
3053,49218,0,1.89074,3604,64861.5,0.815,2.5582,5440,25932,0,3.14056,0.00928,0.00201,0.01096,1.09555,1.05167,1.04418,0,0.13297,0,0.98902,0.91897,0.95377,Inactive
2588,50723.5,0,1.76542,3448,66347.5,0,2.94425,5232,25768,0,3.08649,0.00118,0.00008,0.00225,1.07192,1.03792,1.0031,0,-0.73559,0,0.92327,1.08161,0.94388,Inactive
2204,49251,0,2.0828,3069,62655,0.75081,2.76391,4548,25657.5,0,3.44931,-0.00297,-0.00375,-0.01446,1.04412,1.01145,1.03847,0,-0.01865,0,1.09408,1.00261,1.0423,Inactive
2088,45563,0,1.91439,2949,60870,0.6928,2.80125,4343,24209,0,3.36134,0.00046,-0.00244,-0.00491,0.93164,0.9639,0.93422,0,-0.12162,0,0.99971,1.00008,0.98738,Inactive
2220,49880,0,1.96777,3280,64533.5,0.8861,2.71627,4811,25442.5,0,3.42856,-0.00262,-0.00017,-0.00153,1.05772,1.03975,1.01496,0,0.11664,0,1.03366,0.98533,1.03603,Inactive
1917,44512,0,1.85438,3064,52673,0,3.17243,4333,19289.5,0,3.29301,-0.00507,-0.00213,-0.0137,0.9224,0.82059,0.7128,0,-0.84597,0,0.97049,1.14866,0.9755,Inactive
2208,49079.5,0,1.87074,3231,63487,0.91537,2.64007,4608,24438,0,3.46255,-0.00289,-0.001,-0.01151,1.04023,1.02282,0.97553,0,0.14591,0,0.98269,0.95769,1.0463,Inactive
1984,45000,0,1.95147,3100,60854.5,0.97775,2.7778,4352,24266.5,0,3.36759,-0.00177,0.00007,-0.00449,0.9218,0.96113,0.9365,0,0.16333,0,1.01907,0.9917,0.98921,Inactive
3045,47487,0,1.82463,3678,68718,0.95952,2.40002,5543,26562,0,3.11495,0.00909,0.00328,0.0162,1.05466,1.11661,1.07103,0,0.27748,0,0.95444,0.86214,0.94599,Inactive
1836,46625.5,0,1.78347,3134,64747,0.88003,2.74133,4553,25923,0,3.2888,-0.00494,0.00064,0.00496,0.95981,1.02535,1.00495,0,0.06561,0,0.93134,0.97868,0.96607,Inactive
2570,45541,0,1.92393,3528,61558,1.15404,2.55314,4781,24391.5,0,3.15015,0.00515,0.00404,-0.003,0.95366,0.98504,0.96473,0,0.38458,0,1.01063,0.92615,0.9519,Inactive
2755,43929,0,2.09628,3460,62906,0.69325,2.75266,5256,25642,0,3.20607,0.0049,0.00028,0.00342,0.91689,0.98093,0.99577,0,-0.04233,0,1.09631,1.01123,0.98045,Inactive
1926,45050,0,1.89258,3158,58671.5,0.73186,2.85535,4603,24316.5,0,3.54138,-0.00914,-0.00224,-0.01176,0.95706,0.94232,0.96979,0,-0.0376,0,0.99416,1.03578,1.07012,Inactive
2440,46665,0,1.82406,3468,64848,0.64804,2.78861,5008,24706,0,3.26501,-0.00527,-0.00033,-0.01106,1.04951,1.05377,1.00372,0,-0.03399,0,0.95414,1.00174,0.99156,Inactive
1857,45149,0,1.88588,3200,61934,0,3.14937,4559,25179,0,3.44999,-0.00449,0.00174,0.00524,0.92772,0.97743,0.96968,0,-0.81442,0,0.98482,1.12436,1.01342,Inactive
2431,41968.5,0,1.857,3452,62380,0,3.01854,5118,24691,0,3.19577,-0.00232,0.00015,-0.00332,0.88045,0.97239,0.95606,0,-0.73559,0,0.97117,1.10891,0.9773,Inactive
1997,45686,0,2.05025,3072,60112.5,0.90543,2.80453,4432,23454.5,0,3.57354,-0.00333,-0.00199,-0.00898,0.94609,0.94352,0.90658,0,0.05945,0,1.07299,1.01545,1.0586,Inactive
2500,44283,0,2.04631,3417,58984,0.77429,2.79883,5078,24025,0,3.36084,-0.00384,-0.0012,-0.00749,0.99156,0.95398,0.96545,0,0.09225,0,1.07039,1.00541,1.02066,Inactive
1866,46512,0,1.86023,2900,63139,0.70598,2.76677,4224,24907,0,3.37793,-0.00617,-0.00484,-0.0189,0.96681,0.99642,0.98571,0,-0.13999,0,0.97355,1.00178,1.00065,Inactive
1806,43632,0,1.7959,3073,61228.5,0.96484,2.73051,4387,24407,0,3.33352,-0.00558,-0.00037,-0.00285,0.8963,0.96781,0.94146,0,0.15042,0,0.93783,0.97482,0.9792,Inactive
3140,61670,0,1.92177,3561,76276,1.0056,2.22059,5319,31395,0,2.82841,0.01134,0.00127,0.00479,1.38898,1.24837,1.32871,0,0.32356,0,1.00525,0.79769,0.85897,Inactive
2188,43214,0,1.95773,3138,60529.5,0.97441,2.70404,4588,24445.5,0,3.35251,0.0008,-0.0009,-0.00155,0.88842,0.94932,0.94637,0,0.12844,0,1.02457,0.97906,0.99312,Inactive
2082,46894.5,0,1.93225,3046,60828.5,0.87301,2.79561,4384,24004,0,3.47388,-0.00149,-0.00242,-0.01127,0.97042,0.95579,0.93505,0,0.02704,0,1.01124,1.01222,1.02908,Inactive
2440,46545,0,2.03859,3362,62399.5,0,2.99988,5014,25947.5,0,3.12448,0.00226,0.00122,0.00846,0.97883,1.00214,1.02981,0,-0.76946,0,1.07086,1.08821,0.94414,Inactive
2440,52751,0,1.7636,3468,68101.5,1.03631,2.44136,4984,26181,0,3.03574,0.00226,0.00302,0.00699,1.11656,1.09713,1.04277,0,0.26685,0,0.92641,0.88561,0.91732,Inactive
2209,49132,0,2.02366,3224,62868.5,1.0095,2.71441,4528,24672.5,0,3.39964,0.00305,0.00214,0.00379,1.00553,0.99259,0.94732,0,0.19508,0,1.05677,0.96907,0.99863,Inactive
2523,49877,0,1.98727,3410,65328,0.89582,2.55184,5108,25829,0,3.18395,0.00411,0.00204,0.01309,1.05093,1.05103,1.01936,0,0.12636,0,1.0439,0.92568,0.96211,Inactive
1776,15340.75,0,2.31843,3748.5,37815.75,1.41077,3.75929,2808.5,14532.25,0,2.78617,0.00316,0.00082,-0.00178,0.97546,0.98047,0.97127,0,-0.21473,0,0.97564,1.01315,0.9833,Inactive
2391,42537.5,0,2.02111,3359,60864,1.06158,2.51134,4972,24100,0,3.23524,0.00118,0.00117,0.0064,0.89098,0.97613,0.94099,0,0.29212,0,1.06167,0.91099,0.97761,Inactive
1780,48000,0,1.98346,2915,57407.5,0.72093,2.98937,4074,23555.5,0,3.54775,-0.00614,-0.003,-0.01756,0.99046,0.90685,0.91614,0,-0.09349,0,1.03578,1.06724,1.04213,Inactive
2044,50508,0,1.9042,3012,63978,0.82599,2.77046,4463,26326,0,3.40796,-0.00232,-0.00299,-0.00751,1.04949,1.00845,1.04195,0,-0.01998,0,0.99656,1.00311,1.00955,Inactive
2413,48527.5,0,1.80689,3438,65735.5,0.77232,2.56266,5172,25474,0,3.25781,-0.00591,-0.00084,-0.0027,1.09435,1.06953,1.0345,0,0.09028,0,0.94516,0.92057,0.98937,Inactive
1940,47282,0,1.89112,3168,59619.5,0.81109,2.80412,4638,24602.5,0,3.49145,-0.00883,-0.00207,-0.01004,1.00628,0.95824,0.98214,0,0.04163,0,0.99339,1.0172,1.05503,Inactive
2394,45790,0,2.05113,3236,59454.5,0.93306,2.73365,4692,23902,0,3.52508,0.00124,-0.00092,-0.00738,0.96309,0.95429,0.94503,0,0.16361,0,1.07744,0.99163,1.06519,Inactive
1785,15344.5,1.25632,1.95315,3848,38201.5,1.62751,3.76929,2875.5,14844.75,0,2.82288,0.00381,0.00368,0.00377,0.97508,0.9887,0.99161,1.25632,0.00201,0,0.82192,1.01585,0.99626,Inactive
2323,43498.5,0,2.14093,3171,58964,0.85766,2.79513,4626,23977.5,0,3.50291,-0.00033,-0.00202,-0.01063,0.91381,0.94706,0.95199,0,0.0882,0,1.12462,1.01394,1.05849,Inactive
2479,40361,0,2.0718,3214,60189,0.98282,2.53515,4731,23714,0,3.17098,0.00313,-0.00129,-0.00546,0.84072,0.96713,0.93386,0,0.21336,0,1.0883,0.91963,0.95819,Inactive
1877,47567,0,1.83669,3177,59064,1.09849,2.76685,4504,24410,0,3.47669,-0.00593,-0.00026,-0.00555,0.98942,0.92444,0.94868,0,0.25252,0,0.96123,1.00181,1.02991,Inactive
1801,48329,0,1.94191,2942,62425.5,0.58557,2.95457,4188,25135,0,3.39984,-0.00569,-0.00255,-0.0122,0.99706,0.98991,0.98506,0,-0.22885,0,1.01408,1.05481,0.99869,Inactive
2572,44828,0,2.01424,3444,61778,0,3.02267,5266,24847,0,3.16184,0.00082,0.00002,0.00391,0.94099,0.96258,0.95645,0,-0.73559,0,1.0534,1.11042,0.96693,Inactive
1933,46224,0,2.01839,2976,58607.5,0.87717,2.81634,4252,23690,0,3.52296,-0.00286,-0.00199,-0.00919,0.94913,0.9258,0.91409,0,0.06275,0,1.05402,1.00546,1.03485,Inactive
2352,44511.5,1.55551,1.33616,3189,61336.5,0,3.07591,4701,24684,0,3.42552,0.00435,-0.00006,0.00384,0.91297,0.96183,0.95235,1.55551,-0.84597,0,0.69928,1.11371,1.01475,Inactive
2409,44825.5,-0.19285,1.79203,3608,63197,0.85689,2.73378,5060,24645.5,0,3.30589,-0.00281,0.00272,-0.00615,0.94456,0.98329,0.95667,-0.19285,0.1213,0,0.93719,1.00429,1.01098,Inactive
2554,48671,0,1.909,3412,59601,0.80638,2.79708,5320,25699,0,3.55317,-0.00256,-0.00129,0.00484,1.09441,0.96466,1.03842,0,0.12434,0,0.99857,1.00478,1.07907,Inactive
3131,43387.5,0,1.92538,3647,62301.5,0.81243,2.56192,5459,25134,0,3.18323,0.01113,0.00275,0.01192,0.95533,1.00698,1.00255,0,0.13039,0,1.00714,0.9203,0.96672,Inactive
2236,46766.5,0,2.05493,3126,62067,0.8621,2.77053,4578,24693,0,3.46594,0.00184,-0.0011,-0.00203,0.96431,0.97495,0.95864,0,0.01613,0,1.07544,1.00314,1.02672,Inactive
2646,49394.5,0,1.8221,3786.5,65343.75,0.99067,2.63415,4533,20859.5,0,3.43692,0.00067,0.00049,-0.00189,1.08061,0.99241,0.96358,0,0.10863,0,0.9752,1.00062,1.00925,Inactive
1578,50704,0,1.77055,2944,62864.5,0.76535,2.98744,4279,25170,0,3.60408,-0.01047,-0.00252,-0.00792,1.05274,0.99718,0.98242,0,-0.04907,0,0.92459,1.06655,1.05868,Inactive
1856,52181,0,1.8269,3084,65487.5,0.88385,2.73856,4353,26051,0,3.45963,-0.00639,-0.00179,-0.01275,1.08979,1.03223,1.03409,0,0.03788,0,0.9561,0.99156,1.02485,Inactive
1885,42613.5,0,1.86096,3156,61329.5,0.91747,2.79794,4447,24970,0,3.36538,-0.00389,0.00101,-0.00002,0.87278,0.96811,0.96512,0,0.10305,0,0.97181,0.9989,0.98856,Inactive
1860,44343,0,2.01635,3072,61242.5,0.82849,2.8496,4366,24313.5,0,3.51506,-0.00443,-0.00039,-0.00383,0.91038,0.96806,0.93805,0,0.01407,0,1.05295,1.01734,1.03253,Inactive
